generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
DST_Surocciden,DST_Surocciden,pv_solar,Surocciden,Solar,2026,177.06732989101732,0.0,0.0,97.195391456677,10733827.68163432,1413398.426357634,68.60230012768825,0.20796423791021862,,
EL QUIMBO,EL QUIMBO,Hidro,Surocciden,Water,2023,1238.1063657124287,1720967.8483402755,0.0,400.0,46728001.52854285,17512000.0,53.27568874821832,0.3533408577946428,,
EL QUIMBO,EL QUIMBO,Hidro,Surocciden,Water,2026,1238.1063657124287,1720967.8483402757,0.0,400.0,46728001.52854285,17512000.0,53.27568874821832,0.3533408577946428,,
ELTESORITO,ELTESORITO,Thermal,Caribe,GASNACIO,2023,0.0,0.0,0.0,200.0,55368001.81117018,28644000.0,0.0,0.0,,
ELTESORITO,ELTESORITO,Thermal,Caribe,GASNACIO,2026,0.0,0.0,0.0,200.0,55368001.81117018,28644000.0,0.0,0.0,,
ESCUELAMINAS,ESCUELAMINAS,RunOfRiver,Antioquia,Water,2023,246.3313729474287,342400.6083969259,0.0,55.0,15260850.499205254,2407900.0,73.11756879399225,0.5112730862337664,,
ESCUELAMINAS,ESCUELAMINAS,RunOfRiver,Antioquia,Water,2026,246.33137294742866,342400.6083969259,0.0,55.0,15260850.499205254,2407900.0,73.11756879399226,0.5112730862337663,,
ESMERALDA,ESMERALDA,RunOfRiver,Surocciden,Water,2023,239.20009568871433,332488.1330073129,0.0,30.0,3520800.11517064,1313400.0,21.59985861753868,0.9101982332142857,,
ESMERALDA,ESMERALDA,RunOfRiver,Surocciden,Water,2026,239.20009568871433,332488.1330073129,0.0,30.0,3520800.11517064,1313400.0,21.59985861753868,0.9101982332142857,,
E_GuajiraI,E_GuajiraI,Eolica,Caribe,Wind,2023,134.38791012067517,0.0,0.0,20.0,3092400.1011570347,551400.0,27.114046924943192,0.7670542815107029,,
E_GuajiraI,E_GuajiraI,Eolica,Caribe,Wind,2026,134.38791012067517,0.0,0.0,20.0,3092400.1011570347,551400.0,27.114046924943192,0.7670542815107029,,
E_Wesp01,E_Wesp01,Eolica,Caribe,Wind,2023,79.89093504181766,0.0,0.0,12.0,2303434.1467522476,330840.0,32.97337983806771,0.7599974794693459,,
E_Wesp01,E_Wesp01,Eolica,Caribe,Wind,2026,79.89093504181766,0.0,0.0,12.0,2303434.1467522476,330840.0,32.97337983806771,0.7599974794693459,,
FLORES 1,FLORES 1,Thermal,Caribe,GASIMPOR,2023,0.0,0.0,0.0,160.0,18820800.61565655,22915200.0,0.0,0.0,,
FLORES 1,FLORES 1,Thermal,Caribe,GASIMPOR,2026,0.0,0.0,0.0,160.0,18820800.61565655,22915200.0,0.0,0.0,,
FLORES4,FLORES4,Thermal,Caribe,GASNACIO,2023,1441.2545539561643,10204082.24200964,595799.355307206,445.0,123193804.02985366,63732900.0,136.7772165789521,0.3697230911590385,,
FLORES4,FLORES4,Thermal,Caribe,GASNACIO,2026,1234.5342235452756,8740502.302700553,510343.3619508473,445.0,123193804.02985366,63732900.0,158.4947606965861,0.3166934029924774,,
GUAJIRA1,GUAJIRA1,Thermal,Caribe,CARBON,2023,1262.2890405992216,10592003.700966256,1192112.964989436,145.0,17108550.55964629,20766900.0,38.39647870000087,0.993771878916093,,
GUAJIRA1,GUAJIRA1,Thermal,Caribe,CARBON,2026,1213.9613386486435,10186480.733202297,1146472.0077994089,145.0,17108550.55964629,20766900.0,39.59099006097684,0.9557245619970425,,
GUAJIRA2,GUAJIRA2,Thermal,Caribe,CARBON,2023,1115.3571354661858,9359082.212382039,1059687.4301207974,130.0,15362100.502517294,18618600.0,38.85731425099514,0.9794144147051156,,
GUAJIRA2,GUAJIRA2,Thermal,Caribe,CARBON,2026,1071.4495770101112,8990649.146175299,1017971.3857223822,130.0,15362100.502517294,18618600.0,40.10580672270598,0.9408584273007647,,
GUATAPE,GUATAPE,Hidro,Antioquia,Water,2023,3586.7752047741437,4985617.534636059,0.0,560.0,66376802.17128452,24516800.0,26.731315522171965,0.7311593290880102,,
GUATAPE,GUATAPE,Hidro,Antioquia,Water,2026,3586.775204774144,4985617.53463606,0.0,560.0,66376802.17128452,24516800.0,26.73131552217196,0.7311593290880103,,
GUAVIO,GUAVIO,Hidro,Oriental,Water,2023,4104.439618667146,5705171.06994733,0.0,1250.0,148275004.85029727,54725000.0,50.848640815921776,0.37483466837142876,,
GUAVIO,GUAVIO,Hidro,Oriental,Water,2026,4104.439618667145,5705171.06994733,0.0,1250.0,148275004.85029727,54725000.0,50.84864081592178,0.3748346683714287,,
H_ALBAN,H_ALBAN,Hidro,Surocciden,Water,2023,1374.9066133474282,1911120.1925529256,0.0,427.0,52380091.71343117,18694060.0,53.08380307247915,0.3675709830043491,,
H_ALBAN,H_ALBAN,Hidro,Surocciden,Water,2026,1374.9066133474284,1911120.1925529256,0.0,427.0,52380091.71343117,18694060.0,53.083803072479135,0.36757098300434915,,
H_AguaFresca,H_AguaFresca,Hidro,Antioquia,Water,2023,59.97433296184783,83364.32281696847,0.0,7.29,815532.3266772827,319156.2,20.309568932915106,0.9391474679433236,,
H_AguaFresca,H_AguaFresca,Hidro,Antioquia,Water,2026,59.97433296184783,83364.32281696847,0.0,7.29,815532.3266772827,319156.2,20.309568932915106,0.9391474679433236,,
H_Alejandria,H_Alejandria,Hidro,Antioquia,Water,2023,94.56387162069765,131443.7815527697,0.0,15.0,1679400.0549356886,656700.0,26.093938352967932,0.7196641675852179,,
H_Alejandria,H_Alejandria,Hidro,Antioquia,Water,2026,94.56387162069765,131443.7815527697,0.0,15.0,1679400.0549356886,656700.0,26.093938352967932,0.7196641675852179,,
H_Amaime,H_Amaime,Hidro,Surocciden,Water,2023,75.89137088990083,105489.00553696214,0.0,19.17,2149723.8703206843,839262.6000000001,40.77506361489961,0.4519248045599027,,
H_Amaime,H_Amaime,Hidro,Surocciden,Water,2026,75.8913708899006,105489.00553696183,0.0,19.17,2149723.8703206843,839262.6000000001,40.77506361489973,0.4519248045599013,,
H_Amalfi,H_Amalfi,Hidro,Antioquia,Water,2023,3.382254118256633,4701.333224376719,0.0,0.81,224750.70735193192,35461.8,78.32464129361672,0.4766692201162173,,
H_Amalfi,H_Amalfi,Hidro,Antioquia,Water,2026,3.382254118256633,4701.333224376719,0.0,0.81,224750.70735193192,35461.8,78.32464129361672,0.4766692201162173,,
H_America,H_America,Hidro,Antioquia,Water,2023,0.10935018322090416,151.99675467705677,0.0,0.41,113762.70372134825,17949.8,1205.8919024364027,0.030446091775505106,,
H_America,H_America,Hidro,Antioquia,Water,2026,0.10935018322090416,151.99675467705677,0.0,0.41,113762.70372134825,17949.8,1205.8919024364027,0.030446091775505106,,
H_Asnazu,H_Asnazu,Hidro,Surocciden,Water,2023,3.786091970946568,5262.6678396157295,0.0,0.45,124861.50408440662,19701.0,39.57251252049333,0.9604495106409353,,
H_Asnazu,H_Asnazu,Hidro,Surocciden,Water,2026,3.786091970946568,5262.6678396157295,0.0,0.45,124861.50408440662,19701.0,39.57251252049333,0.9604495106409353,,
H_AuresBajo,H_AuresBajo,Hidro,Antioquia,Water,2023,123.17576859777333,171214.3183509049,0.0,19.4,5382918.176083308,849331.9999999999,51.986397708988754,0.7248021030326067,,
H_AuresBajo,H_AuresBajo,Hidro,Antioquia,Water,2026,123.17576859777333,171214.3183509049,0.0,19.4,5382918.176083308,849331.9999999999,51.986397708988754,0.7248021030326067,,
H_AutCemNare,H_AutCemNare,Hidro,Antioquia,Water,2023,52.573360086741346,73076.97052057047,0.0,9.0,2497230.0816881326,394020.0,56.3845842707757,0.6668361248952478,,
H_AutCemNare,H_AutCemNare,Hidro,Antioquia,Water,2026,52.573360086741346,73076.97052057047,0.0,9.0,2497230.0816881326,394020.0,56.3845842707757,0.6668361248952478,,
H_AutGold,H_AutGold,Hidro,Antioquia,Water,2023,1.1774369111199412,1636.6373064567183,0.0,1.0,277470.00907645916,43780.0,274.22840521943226,0.1344106062922307,,
H_AutGold,H_AutGold,Hidro,Antioquia,Water,2026,1.1774369111199412,1636.6373064567183,0.0,1.0,277470.00907645916,43780.0,274.22840521943226,0.1344106062922307,,
H_Ayura,H_Ayura,Hidro,Antioquia,Water,2023,102.67973268116924,142724.82842682523,0.0,16.7,4633749.151576867,731126.0,53.638627956943914,0.7018820761297216,,
H_Ayura,H_Ayura,Hidro,Antioquia,Water,2026,102.67973268116924,142724.82842682523,0.0,16.7,4633749.151576867,731126.0,53.638627956943914,0.7018820761297216,,
H_Barrancas,H_Barrancas,Hidro,Antioquia,Water,2023,19.969484776653893,27757.583839548908,0.0,4.7,1304109.0426593581,205766.0,76.99911358236626,0.48502586166943285,,
