gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Hidro,Oriental,Water,2030,9312.209930111707,12943971.802855272,0.0,2415.0,306395515.0226557,105728700.0,45.646327779942126,0.4401812270206049,0.0,0.0
Hidro,Oriental,Water,2035,9312.209929720539,12943971.802311547,0.0,2415.0,306395515.0226557,105728700.0,45.646327781801155,0.4401812270021147,0.0,0.0
Hidro,Oriental,Water,2040,9312.209913798024,12943971.780179251,0.0,2415.0,306395515.0226557,105728700.0,45.646327857473004,0.4401812262494692,0.0,0.0
Hidro,Oriental,Water,2045,9312.209913518394,12943971.779790567,0.0,2415.0,306395515.0226557,105728700.0,45.646327858801946,0.44018122623625133,0.0,0.0
Hidro,Oriental,Water,2050,9312.209930137364,12943971.802890932,0.0,2415.0,306395515.0226557,105728700.0,45.6463277798202,0.44018122702181767,0.0,0.0
Hidro,Surocciden,Water,2023,10870.036620676437,15109350.90274025,0.0,3066.942,380907273.1000469,134270720.76,48.7843199860156,0.40459577010298575,0.0,0.0
Hidro,Surocciden,Water,2025,10870.036621001891,15109350.90319263,0.0,3066.942,380907273.1000469,134270720.76,48.7843199845966,0.4045957701150995,0.0,0.0
Hidro,Surocciden,Water,2030,10870.036620602292,15109350.902637184,0.0,3066.942,380907273.1000469,134270720.76,48.78431998633889,0.40459577010022585,0.0,0.0
Hidro,Surocciden,Water,2035,10870.03662016361,15109350.902027415,0.0,3066.942,380907273.1000469,134270720.76,48.78431998825158,0.40459577008389763,0.0,0.0
Hidro,Surocciden,Water,2040,10870.036483120908,15109350.711538061,0.0,3066.942,380907273.1000469,134270720.76,48.784320585769876,0.4045957649830043,0.0,0.0
Hidro,Surocciden,Water,2045,10870.036579615768,15109350.845665917,0.0,3066.942,380907273.1000469,134270720.76,48.78432016504375,0.4045957685746585,0.0,0.0
Hidro,Surocciden,Water,2050,10870.036620721867,15109350.902803395,0.0,3066.942,380907273.1000469,134270720.76,48.78431998581753,0.4045957701046767,0.0,0.0
RunOfRiver,Antioquia,Water,2023,1399.5919262356942,1945432.7774676145,0.0,246.35,44830139.96646096,10785203.0,41.12682751660517,0.6485519295113654,0.0,0.0
RunOfRiver,Antioquia,Water,2025,1399.5919262389612,1945432.7774721559,0.0,246.35,44830139.96646096,10785203.0,41.1268275165124,0.6485519295128794,0.0,0.0
RunOfRiver,Antioquia,Water,2030,1399.5919258849647,1945432.776980101,0.0,246.35,44830139.96646096,10785203.0,41.126827526562984,0.6485519293488422,0.0,0.0
RunOfRiver,Antioquia,Water,2035,1371.2260197545588,1906004.1674588367,0.0,246.35,44830139.96646096,10785203.0,41.9488445414825,0.6354075528999922,0.0,0.0
RunOfRiver,Antioquia,Water,2040,1356.4041091115866,1885401.7116651053,0.0,246.35,44830139.96646096,10785203.0,42.39204547661517,0.6285392803940204,0.0,0.0
RunOfRiver,Antioquia,Water,2045,1375.0502821740934,1911319.89222199,0.0,246.35,44830139.96646096,10785203.0,41.83604309198605,0.6371796642737823,0.0,0.0
RunOfRiver,Antioquia,Water,2050,1399.5919258599502,1945432.7769453302,0.0,246.35,44830139.96646096,10785203.0,41.126827527273186,0.6485519293372507,0.0,0.0
RunOfRiver,Oriental,Water,2023,1044.3071732870849,1451586.9708690476,0.0,185.0,21808800.713398505,8099300.0,30.029179619210204,0.6443953926243889,0.0,0.0
RunOfRiver,Oriental,Water,2025,1044.3071733055363,1451586.9708946953,0.0,185.0,21808800.713398505,8099300.0,30.029179618704198,0.6443953926357744,0.0,0.0
RunOfRiver,Oriental,Water,2030,1044.3071732809865,1451586.9708605711,0.0,185.0,21808800.713398505,8099300.0,30.02917961937745,0.6443953926206258,0.0,0.0
RunOfRiver,Oriental,Water,2035,1044.3071732479953,1451586.970814713,0.0,185.0,21808800.713398505,8099300.0,30.029179620282207,0.6443953926002683,0.0,0.0
RunOfRiver,Oriental,Water,2040,1044.3071644378367,1451586.9585685928,0.0,185.0,21808800.713398505,8099300.0,30.02917986189284,0.6443953871639123,0.0,0.0
RunOfRiver,Oriental,Water,2045,1044.3071704595502,1451586.9669387746,0.0,185.0,21808800.713398505,8099300.0,30.029179696752788,0.6443953908796434,0.0,0.0
RunOfRiver,Oriental,Water,2050,1044.3071732782907,1451586.970856824,0.0,185.0,21808800.713398505,8099300.0,30.029179619451376,0.6443953926189625,0.0,0.0
RunOfRiver,Surocciden,Water,2023,1423.113781670516,1978128.156522017,0.0,350.7,49628890.623435274,15353646.0,47.0522214333107,0.46323327958255556,0.0,0.0
RunOfRiver,Surocciden,Water,2025,1423.1137816682801,1978128.1565189091,0.0,350.7,49628890.623435274,15353646.0,47.052221433382435,0.4632332795818278,0.0,0.0
RunOfRiver,Surocciden,Water,2030,1423.1137816346975,1978128.1564722294,0.0,350.7,49628890.623435274,15353646.0,47.05222143445997,0.46323327957089644,0.0,0.0
RunOfRiver,Surocciden,Water,2035,1423.1137814991507,1978128.1562838191,0.0,350.7,49628890.623435274,15353646.0,47.05222143880915,0.463233279526775,0.0,0.0
RunOfRiver,Surocciden,Water,2040,1423.11377600364,1978128.1486450592,0.0,350.7,49628890.623435274,15353646.0,47.05222161513884,0.4632332777379487,0.0,0.0
RunOfRiver,Surocciden,Water,2045,1423.1137770499029,1978128.1500993648,0.0,350.7,49628890.623435274,15353646.0,47.05222158156831,0.46323327807851444,0.0,0.0
RunOfRiver,Surocciden,Water,2050,1423.1137815402815,1978128.1563409911,0.0,350.7,49628890.623435274,15353646.0,47.05222143748942,0.46323327954016336,0.0,0.0
Thermal,Antioquia,ACPM,2023,4.609071085118795e-06,0.0428643610916048,0.002253680895834631,433.0,54791821.79232248,62014260.0,25342651410.241,1.2151262523117874e-09,0.0,0.0
Thermal,Antioquia,ACPM,2025,424.7994675416793,3950635.0481376173,207712.66636577173,433.0,54791821.79232248,62014260.0,284.2675805110609,0.1119932792194415,0.0,0.0
Thermal,Antioquia,ACPM,2030,5.096627414883458e-06,0.047398634958416175,0.002492079559196871,433.0,54791821.79232248,62014260.0,22918308977.936554,1.3436646247596824e-09,0.0,0.0
Thermal,Antioquia,ACPM,2035,123.86016397907113,1151899.5250053615,60563.45848425609,433.0,54791821.79232248,62014260.0,952.3480151153312,0.03265424509345205,0.0,0.0
Thermal,Antioquia,ACPM,2040,948.2700244860046,8818911.227719842,463672.1801008334,433.0,54791821.79232248,62014260.0,132.47808090120265,0.25000000645544107,0.0,0.0
Thermal,Antioquia,ACPM,2045,2569.6617560846175,23897854.331586942,1256478.2580903736,433.0,54791821.79232248,62014260.0,54.75581982365624,0.6774604690870262,0.0,0.0
Thermal,Antioquia,ACPM,2050,3793.0800015717855,35275644.01461761,1854688.6732805504,433.0,54791821.79232248,62014260.0,40.0945210077088,1.0000000004143823,0.0,0.0
Thermal,Antioquia,CARBON,2023,56.94000369580276,477789.7220692602,0.0,6.5,1799460.058863031,930930.0,56.343160742871135,1.0000000649069678,0.0,0.0
Thermal,Antioquia,CARBON,2025,56.94000396059297,477789.7242911435,0.0,6.5,1799460.058863031,930930.0,56.34316051987793,1.0000000695573052,0.0,0.0
Thermal,Antioquia,CARBON,2030,44.73857498901252,375406.2157068444,0.0,6.5,1799460.058863031,930930.0,69.42099240605309,0.7857143482439851,0.0,0.0
Thermal,Antioquia,CARBON,2035,42.70500316172266,358342.29482339136,0.0,6.5,1799460.058863031,930930.0,72.32717773113092,0.7500000555272681,0.0,0.0
Thermal,Antioquia,CARBON,2040,42.70500321082754,358342.29523543577,0.0,6.5,1799460.058863031,930930.0,72.32717765761322,0.7500000563896652,0.0,0.0
Thermal,Antioquia,CARBON,2045,50.83928988397005,426597.97343236103,0.0,6.5,1799460.058863031,930930.0,62.09740614986068,0.8928572160865831,0.0,0.0
Thermal,Antioquia,CARBON,2050,56.94000357963386,477789.72109447443,0.0,6.5,1799460.058863031,930930.0,56.343160840702815,1.0000000628667693,0.0,0.0
Thermal,Antioquia,GASNACIO,2023,1.6975563651358004e-06,0.011865918992299246,0.000738348745903086,272.0,34296481.12188921,38955840.0,43151628209.93877,7.124447543713907e-10,0.0,0.0
Thermal,Antioquia,GASNACIO,2025,6.177316513656103e-07,0.004317944243045617,0.0002686811462981695,272.0,34296481.12188921,38955840.0,118582755091.58275,2.5925482279311464e-10,0.0,0.0
Thermal,Antioquia,GASNACIO,2030,4.578672735643658e-07,0.0032004922422149175,0.00019914845490227377,272.0,34296481.12188921,38955840.0,159985929011.3515,1.9216159412955183e-10,0.0,0.0
Thermal,Antioquia,GASNACIO,2035,3.7226423290137993e-07,0.002602126987980646,0.00016191558357198937,272.0,34296481.12188921,38955840.0,196775071710.68277,1.5623498896277355e-10,0.0,0.0
Thermal,Antioquia,GASNACIO,2040,4.7140098860013527e-07,0.0032950929103149453,0.0002050349171896516,272.0,34296481.12188921,38955840.0,155392803359.85974,1.9784153765450207e-10,0.0,0.0
Thermal,Antioquia,GASNACIO,2045,6.898244939345615e-07,0.004821873212602585,0.0003000377839878496,272.0,34296481.12188921,38955840.0,106189794318.40814,2.895113542231405e-10,0.0,0.0
Thermal,Antioquia,GASNACIO,2050,595.6799991657963,4163803.1941689174,259089.82427716482,272.0,34296481.12188921,38955840.0,129.96260479531526,0.24999999964989433,0.0,0.0
Thermal,Caribe,ACPM,2023,1.312103644185387e-06,0.0122025638909241,0.0008279636415538629,88.0,11127600.364000458,12603360.0,18086193481.25984,1.7020854662014666e-09,0.0,0.0
Thermal,Caribe,ACPM,2025,1.290771482965519e-06,0.012004174791579328,0.0008145026211809018,88.0,11127600.364000458,12603360.0,18385098128.66587,1.6744129864123062e-09,0.0,0.0
Thermal,Caribe,ACPM,2030,0.05639278124564927,524.4528655845382,35.584972821629606,88.0,11127600.364000458,12603360.0,420824.8696493745,7.315377392804231e-05,0.0,0.0
Thermal,Caribe,ACPM,2035,6.891018415441648e-07,0.006408647126360732,0.0004348370440511988,88.0,11127600.364000458,12603360.0,34437522786.5186,8.939158384497777e-10,0.0,0.0
Thermal,Caribe,ACPM,2040,2.943162417718863e-06,0.027371410484785426,0.0018571943488289566,88.0,11127600.364000458,12603360.0,8063082162.405724,3.817925510739495e-09,0.0,0.0
Thermal,Caribe,ACPM,2045,165.18857374516767,1536253.7358300595,104237.29380467572,88.0,11127600.364000458,12603360.0,152.95981754046517,0.21428571729084636,0.0,0.0
Thermal,Caribe,ACPM,2050,704.1786190070297,6548861.156765377,444350.79216581595,88.0,11127600.364000458,12603360.0,43.000200096196835,0.9134737170597623,0.0,0.0
Thermal,Caribe,CARBON,2023,5918.655878893736,49664080.85443597,5612691.108626124,709.0,86803112.8394597,101542980.0,40.21355161780118,0.9529557803604239,0.0,0.0
Thermal,Caribe,CARBON,2025,3991.2531248967844,33491036.13411024,3780409.2067778464,709.0,86803112.8394597,101542980.0,55.58082187015056,0.6426269433598005,0.0,0.0
Thermal,Caribe,CARBON,2030,714.1971480476304,5992905.421842979,674773.5075929335,709.0,86803112.8394597,101542980.0,272.1083370222896,0.1149920377996584,0.0,0.0
Thermal,Caribe,CARBON,2035,3.0260517970885396e-06,0.025391927524667422,0.0028677082370988176,709.0,86803112.8394597,101542980.0,62241529720.69593,4.872210195542856e-10,0.0,0.0
Thermal,Caribe,CARBON,2040,2.932923538485134e-06,0.024610478246359847,0.0027794960743765156,709.0,86803112.8394597,101542980.0,64217866709.66256,4.722265488219199e-10,0.0,0.0
Thermal,Caribe,CARBON,2045,1016.6771497888767,8531047.792460926,963076.6373848077,709.0,86803112.8394597,101542980.0,193.64764977043515,0.16369398499862764,0.0,0.0
Thermal,Caribe,CARBON,2050,1773.8646083761032,14884689.554155929,1681828.8800933044,709.0,86803112.8394597,101542980.0,114.56950064507161,0.28560784183397137,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2023,5.545548825390511e-07,0.005157360407613176,0.0005767790759217109,178.0,20395980.66718305,25493160.0,82749502560.0265,3.556480443147164e-10,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2025,2.6559692079921084e-07,0.002470051363432661,0.0002761636943137837,178.0,20395980.66718305,25493160.0,172777382100.54373,1.7033305166436485e-10,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2030,2.986186888763462e-07,0.00277715380655002,0.00031077429491788454,178.0,20395980.66718305,25493160.0,153671362106.08124,1.915106259788788e-10,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2035,3.138914397088281e-07,0.0029191903892921015,0.0003269318040073556,178.0,20395980.66718305,25493160.0,146194304351.43408,2.0130537152328513e-10,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2040,3.890855909122129e-07,0.0036184959954835808,0.00040523078790406526,178.0,20395980.66718305,25493160.0,117940992271.68562,2.495290075626012e-10,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2045,4.7268807046983284e-07,0.004395999055369446,0.0004923547352992433,178.0,20395980.66718305,25493160.0,97081232928.02187,3.031450864949417e-10,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2050,8.206392813752505e-07,0.00763194531678983,0.0008532250626005483,178.0,20395980.66718305,25493160.0,55918771762.80506,5.262937261910948e-10,0.0,0.0
Thermal,Caribe,GASIMPOR,2023,1.4257465556633832e-06,0.010094285614096754,0.00067976258120499,835.0,95661453.12922928,119588700.0,150973644147.5534,1.949179115280922e-10,0.0,0.0
Thermal,Caribe,GASIMPOR,2025,1.1075693322671884e-06,0.008086324623636253,0.0005241962100636046,887.0,101778213.32931766,127036140.0,206591449105.0616,1.4254211418448986e-10,0.0,0.0
Thermal,Caribe,GASIMPOR,2030,9.83065662978159e-07,0.007195639460227068,0.000476912268043879,887.0,101778213.32931766,127036140.0,232755920538.7453,1.265187233888484e-10,0.0,0.0
Thermal,Caribe,GASIMPOR,2035,8.847450955112295e-07,0.006485216120703569,0.00043647120108569444,887.0,101778213.32931766,127036140.0,258621782134.42123,1.1386504912552564e-10,0.0,0.0
Thermal,Caribe,GASIMPOR,2040,1.0818249531601e-06,0.007929581058658323,0.0005335298343999197,887.0,101778213.32931766,127036140.0,211507742235.8041,1.3922886045004447e-10,0.0,0.0
Thermal,Caribe,GASIMPOR,2045,1.2923604031485306e-06,0.009470681432156014,0.0006369168942511799,887.0,101778213.32931766,127036140.0,177051504194.4463,1.663243814958495e-10,0.0,0.0
Thermal,Caribe,GASIMPOR,2050,27.737536518975567,196381.7591992427,10649.35437490561,887.0,101778213.32931766,127036140.0,8256.347312309008,0.0035697693882431113,0.0,0.0
Thermal,Caribe,GASNACIO,2023,1644.0533928474442,11639898.021359906,679890.2671527079,1526.0,288810279.44741637,218553720.0,315.68554873383965,0.1229864534407742,0.0,0.0
Thermal,Caribe,GASNACIO,2025,630.3941911629614,4463190.873433767,260610.39981915397,1526.0,288810279.44741637,218553720.0,811.9160955094192,0.04715780289015971,0.0,0.0
Thermal,Caribe,GASNACIO,2030,3.110880906286277e-06,0.02202503681650684,0.0013725131169917701,1526.0,288810279.44741637,218553720.0,163093353539.89008,2.3271519733195959e-10,0.0,0.0
Thermal,Caribe,GASNACIO,2035,1.8661529940033786e-06,0.01321236319754392,0.0008315834469561707,1526.0,288810279.44741637,218553720.0,271876958154.5414,1.3960102470446644e-10,0.0,0.0
Thermal,Caribe,GASNACIO,2040,2.267502928861581e-06,0.016053920736339992,0.001010476870843708,1526.0,288810279.44741637,218553720.0,223754506777.28418,1.696247485638267e-10,0.0,0.0
Thermal,Caribe,GASNACIO,2045,3.055494647707747e-06,0.021632902105770846,0.0013555357445194207,1526.0,288810279.44741637,218553720.0,166049709774.38214,2.2857192586549625e-10,0.0,0.0
Thermal,Caribe,GASNACIO,2050,1995.210356068396,14126089.320964243,836382.7288765064,1526.0,288810279.44741637,218553720.0,261.37098135155424,0.14925539926422943,0.0,0.0
Thermal,Nordeste,CARBON,2023,5467.276247482085,45876505.60607336,5010801.389563076,686.0,137854894.50943986,98248920.0,51.5760147011736,0.9097934301626268,0.0,0.0
Thermal,Nordeste,CARBON,2025,5687.019742189188,47720397.00839118,5266158.962428467,686.0,137854894.50943986,98248920.0,49.907372294187674,0.9463603016276587,0.0,0.0
Thermal,Nordeste,CARBON,2030,3573.127637964472,29982500.004419234,3248430.9811568847,686.0,137854894.50943986,98248920.0,74.46874040733745,0.5945937068114527,0.0,0.0
Thermal,Nordeste,CARBON,2035,1892.5243781252095,15880376.500579631,1741504.2592089404,686.0,137854894.50943986,98248920.0,133.14713084945433,0.3149294397615069,0.0,0.0
Thermal,Nordeste,CARBON,2040,2598.7639598483556,21806509.123761836,2330920.352441797,686.0,137854894.50943986,98248920.0,99.24345866650059,0.43245270042872375,0.0,0.0
Thermal,Nordeste,CARBON,2045,2723.845994824667,22856085.991485067,2453640.7246916485,686.0,137854894.50943986,98248920.0,95.07141776478963,0.45326723558326787,0.0,0.0
Thermal,Nordeste,CARBON,2050,4673.830671475506,39218618.06425692,4336659.969945525,686.0,137854894.50943986,98248920.0,58.907233044191315,0.7777584753576928,0.0,0.0
Thermal,Nordeste,GASNACIO,2023,2431.4583918656513,17214725.41440881,1238080.238800107,342.0,64869122.12196605,48981240.0,53.90389898295112,0.8115898928761952,0.0,0.0
Thermal,Nordeste,GASNACIO,2025,922.0283061935993,6527960.407850682,458071.99225027824,342.0,64869122.12196605,48981240.0,130.5581636932313,0.30776132413201923,0.0,0.0
Thermal,Nordeste,GASNACIO,2030,259.82888149905,1839588.4810132743,132242.7811115416,342.0,64869122.12196605,48981240.0,445.25439179632656,0.08672757667062203,0.0,0.0
Thermal,Nordeste,GASNACIO,2035,109.49999150260439,775259.939838439,52061.93550098745,342.0,64869122.12196605,48981240.0,1046.8094151320386,0.036549704766016565,0.0,0.0
Thermal,Nordeste,GASNACIO,2040,38.94062730958625,275699.6413518706,19020.073342982214,342.0,64869122.12196605,48981240.0,2930.7710134197764,0.012997886228466126,0.0,0.0
Thermal,Nordeste,GASNACIO,2045,589.4228663354429,4173113.8936549346,301611.49677974294,342.0,64869122.12196605,48981240.0,200.23565890715437,0.19674185770495964,0.0,0.0
Thermal,Nordeste,GASNACIO,2050,1948.6431984997098,13796393.845377944,1014406.0076264582,342.0,64869122.12196605,48981240.0,65.50545326390238,0.6504323207895102,0.0,0.0
Thermal,Oriental,CARBON,2023,630.4561083178846,5290225.311177384,680019.487410283,226.0,28917000.94591837,32367720.0,105.59806682613302,0.31845077601218563,0.0,0.0
Thermal,Oriental,CARBON,2025,1302.8318434323842,10932202.739256687,1433124.8681693203,226.0,28917000.94591837,32367720.0,55.430732714450315,0.6580756472665292,0.0,0.0
Thermal,Oriental,CARBON,2030,663.1854839601851,5564861.0378481895,737245.6667826785,226.0,28917000.94591837,32367720.0,100.80073162123061,0.33498276758808393,0.0,0.0
Thermal,Oriental,CARBON,2035,516.4587948532255,4333661.539107649,576311.9238328396,226.0,28917000.94591837,32367720.0,127.05443907422345,0.26086939571121015,0.0,0.0
Thermal,Oriental,CARBON,2040,374.80286439824033,3145011.3239946673,407955.5860363872,226.0,28917000.94591837,32367720.0,171.90298791701423,0.18931732351307243,0.0,0.0
Thermal,Oriental,CARBON,2045,457.5476582771796,3839331.8281046953,510182.9882551495,226.0,28917000.94591837,32367720.0,142.3328293695939,0.23111268955690561,0.0,0.0
Thermal,Oriental,CARBON,2050,1275.5465428210757,10703248.834278028,1414661.0655268903,226.0,28917000.94591837,32367720.0,56.43696044284159,0.6442935218516767,0.0,0.0
Thermal,Surocciden,ACPM,2023,4.746036132703351e-06,0.04413813603414117,0.002623947883516848,520.0,136428304.46277398,74474400.0,44437652518.83608,1.0418941281839107e-09,0.0,0.0
Thermal,Surocciden,ACPM,2025,75.3985790621921,701206.7852783867,38564.06624795332,520.0,136428304.46277398,74474400.0,2806.470809927493,0.016552199478001423,0.0,0.0
Thermal,Surocciden,ACPM,2030,162.68571692412453,1512977.1673943582,89128.9651866961,520.0,136428304.46277398,74474400.0,1305.681197134457,0.03571428629349414,0.0,0.0
