gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Thermal,Caribe,ACPM,2035,167.43913807639626,1557183.9841104853,105657.44490896756,88.0,11127600.364000458,12603360.0,151.02887316926407,0.217205191568592,0.0,0.0
Thermal,Caribe,CARBON,2023,153.52251736595977,1288224.0277947518,145496.54140050136,709.0,86803112.8394597,101542980.0,1235.221517474294,0.024718478879822973,0.0,0.0
Thermal,Caribe,CARBON,2024,533.791130155619,4479099.036990216,505907.6163076922,709.0,86803112.8394597,101542980.0,361.2371599734798,0.08594507830754278,0.0,0.0
Thermal,Caribe,CARBON,2025,531.605222622886,4460756.850746021,503835.832885325,709.0,86803112.8394597,101542980.0,362.68802766631296,0.08559312792196964,0.0,0.0
Thermal,Caribe,CARBON,2026,534.3744777838126,4483993.969955683,506460.7422531238,709.0,86803112.8394597,101542980.0,360.8519770800638,0.08603900241896627,0.0,0.0
Thermal,Caribe,CARBON,2027,533.6156138788526,4477626.260951373,505741.5717988073,709.0,86803112.8394597,101542980.0,361.3532177193527,0.08591681863948396,0.0,0.0
Thermal,Caribe,CARBON,2028,534.2512957074557,4482960.335845983,506343.4873022125,709.0,86803112.8394597,101542980.0,360.9332438210775,0.08601916901859581,0.0,0.0
Thermal,Caribe,CARBON,2029,533.3557172331193,4475445.440121169,505495.301816269,709.0,86803112.8394597,101542980.0,361.5252111290341,0.08587497298805301,0.0,0.0
Thermal,Caribe,CARBON,2030,532.2466032816164,4466138.745139857,504444.56390141667,709.0,86803112.8394597,101542980.0,362.2610842338826,0.0856963958629777,0.0,0.0
Thermal,Caribe,CARBON,2031,531.7664357257529,4462109.607307544,503989.6150283961,709.0,86803112.8394597,101542980.0,362.5806171531367,0.08561908465292178,0.0,0.0
Thermal,Caribe,CARBON,2032,531.1777887397889,4457170.206858553,503431.82495835325,709.0,86803112.8394597,101542980.0,362.9731271402387,0.08552430729817363,0.0,0.0
Thermal,Caribe,CARBON,2033,531.0404994255746,4456018.197392028,503301.55711619504,709.0,86803112.8394597,101542980.0,363.06479683829275,0.08550220250812683,0.0,0.0
Thermal,Caribe,CARBON,2034,531.6556569705539,4461180.050805572,503884.10613319266,709.0,86803112.8394597,101542980.0,362.654418066211,0.08560124829661586,0.0,0.0
Thermal,Caribe,CARBON,2035,530.322113531383,4449990.143748793,502621.01856991707,709.0,86803112.8394597,101542980.0,363.5452455478257,0.08538653604526647,0.0,0.0
