timestamp,Tech,GeneReal
2023_Q1_labor_4h,Wind,17.48599181818182
2023_Q1_labor_5h,Hydro,1968.430684025974
2023_Q1_labor_5h,Run of River,169.75934487012987
2023_Q1_labor_5h,Solar,0.001185
2023_Q1_labor_5h,Thermal,286.5801599195711
2023_Q1_labor_5h,Wind,16.509596363636362
2023_Q1_labor_6h,Hydro,2064.813998874459
2023_Q1_labor_6h,Run of River,172.7659372077922
2023_Q1_labor_6h,Solar,0.08692130434782609
2023_Q1_labor_6h,Thermal,290.4769467828418
2023_Q1_labor_6h,Wind,16.18208961038961
2023_Q1_labor_7h,Hydro,2101.681912770563
2023_Q1_labor_7h,Run of River,178.59175863636364
2023_Q1_labor_7h,Solar,17.992523292682925
2023_Q1_labor_7h,Thermal,293.2576262962963
2023_Q1_labor_7h,Wind,15.743254078947368
2023_Q1_labor_8h,Hydro,2205.4278383116884
2023_Q1_labor_8h,Run of River,196.0251222077922
2023_Q1_labor_8h,Solar,65.50060927007299
2023_Q1_labor_8h,Thermal,296.8559305497382
2023_Q1_labor_8h,Wind,15.506857333333334
2023_Q1_labor_9h,Hydro,2338.3776204761907
2023_Q1_labor_9h,Run of River,204.52715660130718
2023_Q1_labor_9h,Solar,100.42469947019868
2023_Q1_labor_9h,Thermal,306.4335469656992
2023_Q1_labor_9h,Wind,17.344429078947368
2023_Q2_holidays_0h,Hydro,2007.1544717948716
2023_Q2_holidays_0h,Run of River,205.4201096153846
2023_Q2_holidays_0h,Thermal,286.77355269841274
2023_Q2_holidays_0h,Wind,19.47395
2023_Q2_holidays_10h,Hydro,1970.9914776923076
2023_Q2_holidays_10h,Run of River,248.04076884615384
2023_Q2_holidays_10h,Solar,73.2398185
2023_Q2_holidays_10h,Thermal,240.44437142857143
2023_Q2_holidays_10h,Wind,15.830991000000001
2023_Q2_holidays_11h,Hydro,2049.688981794872
2023_Q2_holidays_11h,Run of River,245.73273576923077
2023_Q2_holidays_11h,Solar,85.41028025
2023_Q2_holidays_11h,Thermal,244.14478
2023_Q2_holidays_11h,Wind,16.454131
