timestamp,Tech,GeneReal
2023_Q1_labor_19h,Run of River,406.5430132467532
2023_Q1_labor_19h,Solar,0.02299952380952381
2023_Q1_labor_19h,Thermal,1701.1437357142856
2023_Q1_labor_19h,Wind,25.701163289473683
2023_Q1_labor_1h,Hydro,6242.14856987013
2023_Q1_labor_1h,Run of River,334.5429509090909
2023_Q1_labor_1h,Solar,0.0012699999999999999
2023_Q1_labor_1h,Thermal,1522.4115812987013
2023_Q1_labor_1h,Wind,20.540196103896104
2023_Q1_labor_20h,Hydro,8252.786791298702
2023_Q1_labor_20h,Run of River,418.7322974025974
2023_Q1_labor_20h,Solar,4e-05
2023_Q1_labor_20h,Thermal,1719.396678961039
2023_Q1_labor_20h,Wind,24.303351818181817
2023_Q1_labor_21h,Hydro,7995.6461698701305
2023_Q1_labor_21h,Run of River,416.252574025974
2023_Q1_labor_21h,Solar,3.0000000000000004e-05
2023_Q1_labor_21h,Thermal,1721.1613863636364
2023_Q1_labor_21h,Wind,23.228203896103896
2023_Q1_labor_22h,Hydro,7609.858154155844
2023_Q1_labor_22h,Run of River,409.9911658441559
2023_Q1_labor_22h,Thermal,1685.3948912987012
2023_Q1_labor_22h,Wind,22.79565974025974
2023_Q1_labor_23h,Hydro,7075.657736103895
2023_Q1_labor_23h,Run of River,392.73026272727276
2023_Q1_labor_23h,Thermal,1649.763249090909
2023_Q1_labor_23h,Wind,22.503550909090908
2023_Q1_labor_2h,Hydro,6017.762666493506
2023_Q1_labor_2h,Run of River,330.60154584415585
2023_Q1_labor_2h,Solar,0.0008449999999999999
2023_Q1_labor_2h,Thermal,1475.6822814285713
2023_Q1_labor_2h,Wind,19.9055512987013
2023_Q1_labor_3h,Hydro,5860.856348961039
2023_Q1_labor_3h,Run of River,330.71178064935066
2023_Q1_labor_3h,Solar,0.0012249999999999997
2023_Q1_labor_3h,Thermal,1434.3325176623378
2023_Q1_labor_3h,Wind,19.210129090909092
2023_Q1_labor_4h,Hydro,5782.85772012987
2023_Q1_labor_4h,Run of River,333.8657354545454
2023_Q1_labor_4h,Solar,0.0008900000000000001
2023_Q1_labor_4h,Thermal,1408.0565053246753
2023_Q1_labor_4h,Wind,17.48599181818182
2023_Q1_labor_5h,Hydro,5905.292052077922
2023_Q1_labor_5h,Run of River,339.51868974025973
2023_Q1_labor_5h,Solar,0.001185
2023_Q1_labor_5h,Thermal,1388.2389564935065
2023_Q1_labor_5h,Wind,16.509596363636362
2023_Q1_labor_6h,Hydro,6194.441996623376
2023_Q1_labor_6h,Run of River,345.5318744155844
2023_Q1_labor_6h,Solar,0.08692130434782609
2023_Q1_labor_6h,Thermal,1407.1155993506495
2023_Q1_labor_6h,Wind,16.18208961038961
2023_Q1_labor_7h,Hydro,6305.045738311688
2023_Q1_labor_7h,Run of River,357.1835172727273
2023_Q1_labor_7h,Solar,19.16086896103896
2023_Q1_labor_7h,Thermal,1439.6283472727273
2023_Q1_labor_7h,Wind,15.743254078947368
2023_Q1_labor_8h,Hydro,6616.283514935065
2023_Q1_labor_8h,Run of River,392.0502444155844
2023_Q1_labor_8h,Solar,116.54004506493506
2023_Q1_labor_8h,Thermal,1472.7138372727272
2023_Q1_labor_8h,Wind,15.506857333333334
2023_Q1_labor_9h,Hydro,7015.132861428572
2023_Q1_labor_9h,Run of River,406.39811636363635
2023_Q1_labor_9h,Solar,196.93674831168832
2023_Q1_labor_9h,Thermal,1508.2897961038962
2023_Q1_labor_9h,Wind,17.344429078947368
2023_Q2_holidays_0h,Hydro,6021.463415384615
2023_Q2_holidays_0h,Run of River,410.8402192307692
2023_Q2_holidays_0h,Thermal,1389.7487553846154
2023_Q2_holidays_0h,Wind,19.47395
2023_Q2_holidays_10h,Hydro,5912.974433076923
2023_Q2_holidays_10h,Run of River,496.0815376923077
2023_Q2_holidays_10h,Solar,225.3532876923077
2023_Q2_holidays_10h,Thermal,1165.2304153846153
2023_Q2_holidays_10h,Wind,15.830991000000001
2023_Q2_holidays_11h,Hydro,6149.066945384616
2023_Q2_holidays_11h,Run of River,491.46547153846154
2023_Q2_holidays_11h,Solar,262.80086230769234
2023_Q2_holidays_11h,Thermal,1183.1631646153846
2023_Q2_holidays_11h,Wind,16.454131
2023_Q2_holidays_12h,Hydro,6328.152436153847
2023_Q2_holidays_12h,Run of River,493.78972153846155
2023_Q2_holidays_12h,Solar,273.5864861538461
2023_Q2_holidays_12h,Thermal,1200.7823276923077
2023_Q2_holidays_12h,Wind,21.44738090909091
2023_Q2_holidays_13h,Hydro,6463.407924615384
2023_Q2_holidays_13h,Run of River,441.0666192307692
2023_Q2_holidays_13h,Solar,279.06609846153845
2023_Q2_holidays_13h,Thermal,1210.305143076923
2023_Q2_holidays_13h,Wind,24.11247818181818
2023_Q2_holidays_14h,Hydro,6456.451055384615
2023_Q2_holidays_14h,Run of River,430.9867723076923
2023_Q2_holidays_14h,Solar,276.97743153846153
2023_Q2_holidays_14h,Thermal,1219.9886115384616
2023_Q2_holidays_14h,Wind,26.77811
2023_Q2_holidays_15h,Hydro,6339.425239230769
2023_Q2_holidays_15h,Run of River,430.4965207692308
2023_Q2_holidays_15h,Solar,253.8212453846154
2023_Q2_holidays_15h,Thermal,1259.0817976923076
2023_Q2_holidays_15h,Wind,28.238846363636366
2023_Q2_holidays_16h,Hydro,6304.861683076922
2023_Q2_holidays_16h,Run of River,429.59188769230775
2023_Q2_holidays_16h,Solar,197.53324923076923
2023_Q2_holidays_16h,Thermal,1268.9019984615384
2023_Q2_holidays_16h,Wind,26.340490833333334
2023_Q2_holidays_17h,Hydro,6292.911633076923
2023_Q2_holidays_17h,Run of River,434.89868769230765
2023_Q2_holidays_17h,Solar,120.74589923076923
2023_Q2_holidays_17h,Thermal,1277.2935646153846
2023_Q2_holidays_17h,Wind,27.498169166666667
2023_Q2_holidays_18h,Hydro,6359.343829230769
2023_Q2_holidays_18h,Run of River,456.7172361538462
2023_Q2_holidays_18h,Solar,27.810573846153847
2023_Q2_holidays_18h,Thermal,1296.0797353846153
2023_Q2_holidays_18h,Wind,23.84978923076923
2023_Q2_holidays_19h,Hydro,6990.139085384615
2023_Q2_holidays_19h,Run of River,522.7051484615384
2023_Q2_holidays_19h,Solar,0.053260769230769237
2023_Q2_holidays_19h,Thermal,1375.5167084615384
2023_Q2_holidays_19h,Wind,23.26232230769231
2023_Q2_holidays_1h,Hydro,6033.240244615385
2023_Q2_holidays_1h,Run of River,388.4451230769231
2023_Q2_holidays_1h,Solar,2e-05
2023_Q2_holidays_1h,Thermal,1377.8166392307694
2023_Q2_holidays_1h,Wind,20.637987692307693
2023_Q2_holidays_20h,Hydro,7252.851583846154
2023_Q2_holidays_20h,Run of River,523.534613076923
2023_Q2_holidays_20h,Solar,1e-05
2023_Q2_holidays_20h,Thermal,1419.4418207692308
2023_Q2_holidays_20h,Wind,23.313574615384614
2023_Q2_holidays_21h,Hydro,7117.979586153846
2023_Q2_holidays_21h,Run of River,515.2892823076922
2023_Q2_holidays_21h,Thermal,1436.9645569230768
2023_Q2_holidays_21h,Wind,22.404515384615387
2023_Q2_holidays_22h,Hydro,6799.567444615384
2023_Q2_holidays_22h,Run of River,511.76565153846155
2023_Q2_holidays_22h,Thermal,1416.6241646153846
2023_Q2_holidays_22h,Wind,22.153693846153846
2023_Q2_holidays_23h,Hydro,6391.572456153846
2023_Q2_holidays_23h,Run of River,481.7378669230769
2023_Q2_holidays_23h,Thermal,1411.9325684615385
2023_Q2_holidays_23h,Wind,20.526132307692308
2023_Q2_holidays_2h,Hydro,5780.284092307692
2023_Q2_holidays_2h,Run of River,374.2775607692308
2023_Q2_holidays_2h,Solar,2.9999999999999997e-05
2023_Q2_holidays_2h,Thermal,1335.568706153846
2023_Q2_holidays_2h,Wind,19.28081153846154
2023_Q2_holidays_3h,Hydro,5555.973064615385
2023_Q2_holidays_3h,Run of River,376.1677053846154
