gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Thermal,ACPM,2025,1046.3710924878637,9731251.160137136,519879.9876092194,1041.0,202347726.61909693,149092020.0,345.165305475431,0.1147442409704253,0.0,0.0
Thermal,ACPM,2026,1950.28470622547,18137647.76789687,970458.9877126624,1041.0,202347726.61909693,149092020.0,189.4992014280132,0.2138667055107564,0.0,0.0
Thermal,ACPM,2027,2906.5870114880745,27031259.2068391,1444253.0838104244,1041.0,202347726.61909693,149092020.0,130.21148320351557,0.31873407325763276,0.0,0.0
Thermal,ACPM,2028,3728.7007813623586,34676917.26666994,1858544.77601184,1041.0,202347726.61909693,149092020.0,103.55260089941866,0.4088864304785044,0.0,0.0
Thermal,ACPM,2029,3823.346732335537,35557124.6107205,1902740.8633784975,1041.0,202347726.61909693,149092020.0,101.21940235156643,0.41926523192218756,0.0,0.0
Thermal,ACPM,2030,5367.7890004052815,49920437.70376912,2729112.4918480953,1041.0,202347726.61909693,149092020.0,74.77197488436346,0.5886275710049259,0.0,0.0
Thermal,ACPM,2031,6933.689053509253,64483308.19763606,3540175.7412827904,1041.0,202347726.61909693,149092020.0,59.985824516637,0.7603429541217889,0.0,0.0
Thermal,ACPM,2032,8142.014406917445,75720733.98433223,4206927.150640694,1041.0,202347726.61909693,149092020.0,52.46373431131664,0.8928469735060514,0.0,0.0
Thermal,ACPM,2033,8620.88789612338,80174257.43394744,4470500.004152024,1041.0,202347726.61909693,149092020.0,50.0660731532226,0.9453598682470071,0.0,0.0
Thermal,ACPM,2034,8732.839069598878,81215403.34726958,4550739.858620538,1041.0,202347726.61909693,149092020.0,49.543469943531136,0.9576363469441129,0.0,0.0
Thermal,ACPM,2035,9119.159997421624,84808187.9760211,4836740.351513859,1041.0,202347726.61909693,149092020.0,47.83860955597489,0.9999999997172571,0.0,0.0
Thermal,CARBON,2023,12012.31787751816,100796656.96491824,11231891.698869962,1627.5,255374468.35368097,233090550.0,49.05478537339085,0.8425616983718872,0.0,0.0
Thermal,CARBON,2024,12514.995880124476,105014682.38758442,11857768.987843785,1627.5,255374468.35368097,233090550.0,47.42148590586372,0.8778202751035972,0.0,0.0
Thermal,CARBON,2025,13446.032076471238,112827107.6881773,12910257.170831716,1627.5,255374468.35368097,233090550.0,44.71892693860513,0.9431245275250044,0.0,0.0
Thermal,CARBON,2026,14033.570666379408,117757207.46612798,13513196.36406133,1627.5,255374468.35368097,233090550.0,43.19800286267496,0.9843353510496253,0.0,0.0
Thermal,CARBON,2027,13897.283007915388,116613603.00120953,13383847.797763888,1627.5,255374468.35368097,233090550.0,43.539346576612104,0.9747759336121727,0.0,0.0
Thermal,CARBON,2028,13692.913852603979,114898719.34160474,13188740.904301831,1627.5,255374468.35368097,233090550.0,44.06394023873481,0.9604411795414133,0.0,0.0
Thermal,CARBON,2029,13304.783643917746,111641876.83197652,12818762.4010922,1627.5,255374468.35368097,233090550.0,45.10459630510377,0.9332171540740094,0.0,0.0
Thermal,CARBON,2030,13822.073505312641,115982511.94021292,13312534.698593188,1627.5,255374468.35368097,233090550.0,43.73059729870261,0.9695006281388406,0.0,0.0
Thermal,CARBON,2031,14014.1084328104,117593897.76180375,13494453.138946027,1627.5,255374468.35368097,233090550.0,43.24634128679602,0.9829702412733763,0.0,0.0
Thermal,CARBON,2032,14074.795597065577,118103130.31292123,13552215.121531418,1627.5,255374468.35368097,233090550.0,43.0960538278129,0.9872269285093936,0.0,0.0
Thermal,CARBON,2033,14256.900022916345,119631188.22242983,13725761.411768412,1627.5,255374468.35368097,233090550.0,42.65276501894979,1.0000000016073862,0.0,0.0
Thermal,CARBON,2034,14182.632236316442,119007999.20214388,13655249.990434306,1627.5,255374468.35368097,233090550.0,42.832177231551746,0.9947907494838596,0.0,0.0
