LOAD_ZONE,timepoints,zone_demand_mw
Oriental,2192,2391.9076923076923
Caribe,2192,2667.096153846154
Antioquia,2192,1212.970769230769
Oriental,2191,2444.0746153846153
Surocciden,2191,2056.193846153846
Antioquia,2191,1239.4246153846154
Nordeste,2191,1092.0069230769232
Caribe,2191,2725.2615384615387
Oriental,2190,2480.9869230769227
Surocciden,2190,2087.251538461538
Antioquia,2190,1258.1453846153845
Caribe,2190,2766.4253846153847
Nordeste,2190,1108.5023076923076
Surocciden,2189,2111.186923076923
Nordeste,2189,1121.2146153846154
Oriental,2189,2509.440769230769
Antioquia,2189,1272.573846153846
Caribe,2189,2798.1515384615386
Nordeste,2188,1147.5161538461539
Caribe,2188,2863.792307692308
Oriental,2188,2568.3076923076924
Surocciden,2188,2160.713076923077
Antioquia,2188,1302.426923076923
Surocciden,2187,2230.5
Oriental,2187,2651.259230769231
Nordeste,2187,1184.5784615384616
Caribe,2187,2956.2853846153844
Antioquia,2187,1344.4923076923078
Nordeste,2186,1232.8738461538462
Antioquia,2186,1399.306923076923
Caribe,2186,3076.8138461538465
Oriental,2186,2759.349230769231
Surocciden,2186,2321.4361538461535
Oriental,2185,2775.289230769231
Antioquia,2185,1407.3899999999999
Caribe,2185,3094.5853846153846
Surocciden,2185,2334.8453846153843
Nordeste,2185,1239.9946153846154
Antioquia,2184,1601.8056962025316
Nordeste,2184,1411.2888607594937
Oriental,2184,3158.6674683544306
Surocciden,2184,2657.381265822785
Caribe,2184,3522.0717721518986
Surocciden,2183,2841.646835443038
Oriental,2183,3377.6922784810126
Nordeste,2183,1509.1486075949367
Caribe,2183,3766.2951898734177
Antioquia,2183,1712.8763291139242
Surocciden,2182,2978.559240506329
Oriental,2182,3540.432911392405
Nordeste,2182,1581.860253164557
Caribe,2182,3947.7579746835445
Antioquia,2182,1795.4040506329115
Caribe,2181,4040.3677215189873
Nordeste,2181,1618.9684810126582
Oriental,2181,3623.486582278481
Surocciden,2181,3048.432911392405
Antioquia,2181,1837.522405063291
Surocciden,2180,2987.6793670886077
Oriental,2180,3551.2716455696204
Nordeste,2180,1586.703670886076
Caribe,2180,3959.845316455697
Antioquia,2180,1800.901518987342
Nordeste,2179,1512.0184810126584
Antioquia,2179,1716.13417721519
Surocciden,2179,2847.0511392405065
Oriental,2179,3384.116708860759
Caribe,2179,3773.4588607594937
Oriental,2178,3474.083924050633
Surocciden,2178,2922.7406329113924
Nordeste,2178,1552.2160759493672
Caribe,2178,3873.7769620253166
Antioquia,2178,1761.7574683544303
Caribe,2177,3936.955569620253
Surocciden,2177,2970.409493670886
Oriental,2177,3530.7440506329117
Nordeste,2177,1577.5324050632912
Antioquia,2177,1790.4908860759494
Surocciden,2176,2971.7374683544303
Oriental,2176,3532.3229113924053
Nordeste,2176,1578.2374683544303
Caribe,2176,3938.7163291139245
Antioquia,2176,1791.2916455696204
Nordeste,2175,1560.218734177215
Antioquia,2175,1770.8412658227846
Surocciden,2175,2937.809240506329
Oriental,2175,3491.994683544304
Caribe,2175,3893.7483544303795
Antioquia,2174,1761.7706329113926
Oriental,2174,3474.1082278481013
Nordeste,2174,1552.226582278481
Caribe,2174,3873.803670886076
Surocciden,2174,2922.7611392405065
Caribe,2173,3904.123670886076
Nordeste,2173,1564.3758227848102
Oriental,2173,3501.2998734177218
Surocciden,2173,2945.6372151898736
Antioquia,2173,1775.559746835443
Surocciden,2172,2870.3965822784808
Oriental,2172,3411.866075949367
Nordeste,2172,1524.4174683544304
Caribe,2172,3804.400253164557
Antioquia,2172,1730.2063291139239
Antioquia,2171,1670.0935443037977
Caribe,2171,3672.2230379746834
Surocciden,2171,2770.669746835443
Nordeste,2171,1471.4540506329113
Oriental,2171,3293.3264556962026
Antioquia,2170,1614.402405063291
Caribe,2170,3549.7688607594937
Nordeste,2170,1422.3869620253165
Oriental,2170,3183.506962025316
Surocciden,2170,2678.2791139240503
Caribe,2169,3355.8855696202536
Surocciden,2169,2531.9953164556964
Oriental,2169,3009.627721518987
Nordeste,2169,1344.6975949367088
Antioquia,2169,1526.2258227848101
Surocciden,2168,2390.778101265823
Oriental,2168,2841.7725316455694
Nordeste,2168,1269.6991139240506
Caribe,2168,3168.7168354430382
Antioquia,2168,1441.1032911392406
Caribe,2167,3106.209873417721
Antioquia,2167,1412.6753164556962
Surocciden,2167,2343.6159493670884
Nordeste,2167,1244.6527848101266
Oriental,2167,2785.7139240506326
Surocciden,2166,2233.10417721519
Oriental,2166,2654.3546835443035
Nordeste,2166,1185.962405063291
Antioquia,2166,1346.0620253164557
Caribe,2166,2959.737721518987
Antioquia,2165,1318.2979746835442
Caribe,2165,2898.6929113924048
Nordeste,2165,1161.5011392405063
Oriental,2165,2599.6079746835444
Surocciden,2165,2187.0455696202534
Caribe,2164,2932.2287341772153
Oriental,2164,2629.6835443037976
Antioquia,2164,1333.5507594936707
Surocciden,2164,2212.3486075949368
Nordeste,2164,1174.9394936708861
Oriental,2163,2696.183924050633
Nordeste,2163,1204.6512658227848
Caribe,2163,3006.3797468354433
Antioquia,2163,1367.2737974683546
Surocciden,2163,2268.2955696202534
Surocciden,2162,2346.8230379746833
Oriental,2162,2789.5251898734177
Nordeste,2162,1246.356075949367
Caribe,2162,3110.4601265822785
Antioquia,2162,1414.6083544303797
Caribe,2161,3304.293670886076
Antioquia,2161,1502.7621518987341
Surocciden,2161,2493.0689873417723
Oriental,2161,2963.3591139240507
Nordeste,2161,1324.0245569620254
Surocciden,2160,2465.5146153846154
Antioquia,2160,1486.1523076923077
Caribe,2160,3267.7723076923075
Nordeste,2160,1309.3907692307694
Oriental,2160,2930.605384615385
Antioquia,2159,1555.6323076923077
Caribe,2159,3420.5476923076926
Oriental,2159,3067.6169230769233
Surocciden,2159,2580.783076923077
Nordeste,2159,1370.6076923076923
Oriental,2158,3162.583076923077
Nordeste,2158,1413.0369230769231
Caribe,2158,3526.435384615385
Antioquia,2158,1603.7915384615385
Surocciden,2158,2660.674615384615
Antioquia,2157,1623.9953846153844
Surocciden,2157,2694.194615384615
Oriental,2157,3202.4261538461537
Nordeste,2157,1430.8392307692307
Caribe,2157,3570.8646153846153
Surocciden,2156,2623.666923076923
Oriental,2156,3118.5938461538462
Nordeste,2156,1393.383076923077
Caribe,2156,3477.386923076923
Antioquia,2156,1581.4823076923078
Surocciden,2155,2416.82
Oriental,2155,2872.7276923076925
Nordeste,2155,1283.5307692307692
Antioquia,2155,1456.8015384615387
Caribe,2155,3203.233846153846
Surocciden,2154,2403.8315384615385
Nordeste,2154,1276.6315384615384
Antioquia,2154,1448.9723076923076
Caribe,2154,3186.0176923076924
Oriental,2154,2857.2869230769234
Nordeste,2153,1286.8138461538463
Antioquia,2153,1460.5276923076924
Caribe,2153,3211.4284615384613
Surocciden,2153,2423.0015384615385
Oriental,2153,2880.0746153846153
Antioquia,2152,1473.3992307692306
Caribe,2152,3239.730769230769
Nordeste,2152,1298.1546153846152
Oriental,2152,2905.4584615384615
Surocciden,2152,2444.3576923076926
Antioquia,2151,1488.3430769230768
Caribe,2151,3272.5892307692307
Nordeste,2151,1311.3207692307692
Oriental,2151,2934.9261538461537
Surocciden,2151,2469.1484615384616
Oriental,2150,2940.4915384615383
Surocciden,2150,2473.829230769231
Caribe,2150,3278.7946153846156
Nordeste,2150,1313.8084615384614
Antioquia,2150,1491.1661538461537
Surocciden,2149,2441.88
Nordeste,2149,1296.8384615384616
Caribe,2149,3236.4469230769228
Antioquia,2149,1471.9046153846152
Oriental,2149,2902.5138461538463
Surocciden,2148,2368.079230769231
Nordeste,2148,1257.6446153846155
Antioquia,2148,1427.423076923077
Caribe,2148,3138.633076923077
Oriental,2148,2814.793846153846
Oriental,2147,2710.6438461538464
Nordeste,2147,1211.1123076923077
Caribe,2147,3022.5023076923076
Antioquia,2147,1374.6076923076923
Surocciden,2147,2280.460769230769
Antioquia,2146,1309.0723076923075
Caribe,2146,2878.4069230769232
Nordeste,2146,1153.373076923077
Oriental,2146,2581.4146153846154
Surocciden,2146,2171.7392307692307
Surocciden,2145,2053.8230769230768
Oriental,2145,2441.254615384615
Nordeste,2145,1090.7492307692307
Antioquia,2145,1237.9946153846154
Caribe,2145,2722.12
Antioquia,2144,1198.8084615384616
Caribe,2144,2635.9584615384615
Surocciden,2144,1988.8123076923077
Oriental,2144,2363.9815384615385
Nordeste,2144,1056.2238461538461
Surocciden,2143,2052.0453846153846
Oriental,2143,2439.1423076923074
Nordeste,2143,1089.8061538461538
Caribe,2143,2719.7646153846154
Antioquia,2143,1236.9238461538462
Caribe,2142,2746.5446153846156
Nordeste,2142,1100.5369230769231
Oriental,2142,2463.158461538462
Surocciden,2142,2072.2515384615385
Antioquia,2142,1249.103076923077
Surocciden,2141,2097.693846153846
Oriental,2141,2493.4015384615386
Nordeste,2141,1114.0492307692307
Caribe,2141,2780.266153846154
Antioquia,2141,1264.440769230769
Caribe,2140,2842.826153846154
Antioquia,2140,1292.8907692307691
Surocciden,2140,2144.8946153846155
Nordeste,2140,1139.1138461538462
Oriental,2140,2549.5053846153846
Caribe,2139,2925.519230769231
Surocciden,2139,2207.2853846153844
Antioquia,2139,1330.4984615384615
Oriental,2139,2623.666923076923
Nordeste,2139,1172.2515384615385
Caribe,2138,3026.106923076923
Antioquia,2138,1376.246923076923
Nordeste,2138,1212.5561538461538
Oriental,2138,2713.876923076923
Surocciden,2138,2283.179230769231
Antioquia,2137,1408.493846153846
Nordeste,2137,1240.9676923076922
Oriental,2137,2777.4676923076922
Caribe,2137,3097.0153846153844
Surocciden,2137,2336.6776923076923
Antioquia,2136,1594.4292207792207
Caribe,2136,3505.8515584415586
Nordeste,2136,1404.7889610389611
Oriental,2136,3144.121038961039
Surocciden,2136,2645.1433766233768
Caribe,2135,3730.970779220779
Nordeste,2135,1494.9935064935064
Oriental,2135,3346.012207792208
Surocciden,2135,2814.9949350649354
Antioquia,2135,1696.8114285714285
Oriental,2134,3498.164415584415
Surocciden,2134,2943.0002597402595
Nordeste,2134,1562.974935064935
Caribe,2134,3900.627922077922
Antioquia,2134,1773.96987012987
Caribe,2133,4001.2768831168833
Nordeste,2133,1603.3053246753245
Oriental,2133,3588.4276623376622
Surocciden,2133,3018.9389610389608
Antioquia,2133,1819.744025974026
Surocciden,2132,2985.7342857142858
Oriental,2132,3548.9598701298696
Nordeste,2132,1585.6706493506495
Caribe,2132,3957.267272727273
Antioquia,2132,1799.7289610389612
Surocciden,2131,2837.9914285714285
Oriental,2131,3373.347532467533
Nordeste,2131,1507.2074025974025
Caribe,2131,3761.4507792207796
Antioquia,2131,1710.6735064935067
Nordeste,2130,1537.2010389610389
Antioquia,2130,1744.7167532467533
Surocciden,2130,2894.4696103896104
Oriental,2130,3440.479090909091
Caribe,2130,3836.305844155844
Oriental,2129,3499.345584415584
Surocciden,2129,2943.9933766233767
Nordeste,2129,1563.5028571428572
Caribe,2129,3901.944285714286
Antioquia,2129,1774.568831168831
Oriental,2128,3507.1324675324677
Antioquia,2128,1778.5174025974025
Nordeste,2128,1566.9812987012988
Caribe,2128,3910.6276623376625
Surocciden,2128,2950.544675324675
Caribe,2127,3872.1037662337662
Surocciden,2127,2921.479090909091
Oriental,2127,3472.5833766233764
Nordeste,2127,1551.546103896104
Antioquia,2127,1760.9975324675324
Surocciden,2126,2914.986103896104
Oriental,2126,3464.866753246753
Nordeste,2126,1548.0981818181817
Caribe,2126,3863.49987012987
Antioquia,2126,1757.0844155844156
Oriental,2125,3480.03961038961
Surocciden,2125,2927.7515584415582
Nordeste,2125,1554.8766233766235
Caribe,2125,3880.4170129870126
Antioquia,2125,1764.778051948052
Antioquia,2124,1718.9241558441558
Caribe,2124,3779.5929870129867
Surocciden,2124,2851.68012987013
Oriental,2124,3389.6177922077923
Nordeste,2124,1514.477012987013
Oriental,2123,3275.898181818182
Surocciden,2123,2756.008181818182
Nordeste,2123,1463.667012987013
Caribe,2123,3652.7905194805194
Antioquia,2123,1661.2551948051948
Oriental,2122,3161.0535064935066
Antioquia,2122,1603.0162337662337
Caribe,2122,3524.732987012987
Nordeste,2122,1412.3546753246753
Surocciden,2122,2659.3894805194805
Antioquia,2121,1509.45987012987
Surocciden,2121,2504.180779220779
Oriental,2121,2976.566883116883
Nordeste,2121,1329.9262337662337
Caribe,2121,3319.021038961039
Surocciden,2120,2361.90012987013
Oriental,2120,2807.4466233766234
Nordeste,2120,1254.3629870129869
Caribe,2120,3130.442857142857
Antioquia,2120,1423.696883116883
Nordeste,2119,1225.824805194805
Antioquia,2119,1391.3055844155845
Caribe,2119,3059.2210389610386
Oriental,2119,2743.5735064935066
Surocciden,2119,2308.1628571428573
Surocciden,2118,2216.612987012987
Oriental,2118,2634.7524675324676
Nordeste,2118,1177.2035064935064
Caribe,2118,2937.8807792207795
Antioquia,2118,1336.1214285714286
Antioquia,2117,1315.7915584415584
Surocciden,2117,2182.885844155844
Nordeste,2117,1159.2918181818181
Caribe,2117,2893.178961038961
Oriental,2117,2594.6628571428573
Oriental,2116,2627.14
Caribe,2116,2929.3925974025974
Antioquia,2116,1332.26012987013
Surocciden,2116,2210.2084415584413
Nordeste,2116,1173.8027272727272
Surocciden,2115,2267.047922077922
Oriental,2115,2694.7014285714286
Nordeste,2115,1203.9894805194806
Antioquia,2115,1366.5218181818182
Caribe,2115,3004.726233766234
Surocciden,2114,2347.1946753246752
Oriental,2114,2789.9672727272728
Nordeste,2114,1246.5536363636363
Caribe,2114,3110.9524675324674
Antioquia,2114,1414.8323376623375
Antioquia,2113,1498.8338961038962
Nordeste,2113,1320.5635064935066
Caribe,2113,3295.655064935065
Oriental,2113,2955.612727272727
Surocciden,2113,2486.551298701299
Antioquia,2112,1666.216153846154
Caribe,2112,3663.694615384615
Nordeste,2112,1468.0361538461539
Oriental,2112,3285.6769230769232
Surocciden,2112,2764.2346153846156
Antioquia,2111,1773.806923076923
Caribe,2111,3900.269230769231
Nordeste,2111,1562.8323076923077
Oriental,2111,3497.8438461538462
Surocciden,2111,2942.73
Nordeste,2110,1628.6446153846155
Antioquia,2110,1848.503846153846
Oriental,2110,3645.1415384615384
Surocciden,2110,3066.6515384615386
Caribe,2110,4064.516153846154
Oriental,2109,3715.5446153846156
Nordeste,2109,1660.1007692307694
Caribe,2109,4143.0192307692305
Surocciden,2109,3125.8823076923077
Antioquia,2109,1884.206923076923
Antioquia,2108,1877.4423076923076
Surocciden,2108,3114.6600000000003
Caribe,2108,4128.1446153846155
Nordeste,2108,1654.1415384615384
Oriental,2108,3702.206153846154
Antioquia,2107,1786.9223076923079
Caribe,2107,3929.106923076923
Nordeste,2107,1574.3861538461538
Oriental,2107,3523.704615384616
Surocciden,2107,2964.4884615384613
Caribe,2106,3962.6438461538464
Surocciden,2106,2989.790769230769
Oriental,2106,3553.7823076923078
Nordeste,2106,1587.8246153846155
Antioquia,2106,1802.1746153846154
Nordeste,2105,1602.6538461538462
Surocciden,2105,3017.7130769230766
Oriental,2105,3586.9707692307693
Caribe,2105,3999.652307692307
Antioquia,2105,1819.0053846153846
Oriental,2104,3594.2415384615383
Nordeste,2104,1605.9007692307691
Caribe,2104,4007.757692307692
Antioquia,2104,1822.6915384615386
Surocciden,2104,3023.8276923076924
Nordeste,2103,1591.6638461538462
Caribe,2103,3972.2246153846154
Antioquia,2103,1806.5307692307692
Oriental,2103,3562.373076923077
Surocciden,2103,2997.02
Surocciden,2102,2969.3907692307694
Oriental,2102,3529.5338461538463
Nordeste,2102,1576.99
Antioquia,2102,1789.8784615384614
Caribe,2102,3935.606923076923
Antioquia,2101,1792.7707692307692
Surocciden,2101,2974.191538461538
Oriental,2101,3535.2400000000002
Nordeste,2101,1579.5415384615385
Caribe,2101,3941.9684615384613
Surocciden,2100,2888.957692307692
Antioquia,2100,1741.3946153846155
Caribe,2100,3829.003076923077
Nordeste,2100,1534.2761538461539
Oriental,2100,3433.9284615384613
Caribe,2099,3680.456153846154
Oriental,2099,3300.710769230769
Surocciden,2099,2776.880769230769
Antioquia,2099,1673.8384615384616
Nordeste,2099,1474.753076923077
Antioquia,2098,1611.333076923077
Nordeste,2098,1419.683076923077
Caribe,2098,3543.020769230769
Oriental,2098,3177.454615384616
Surocciden,2098,2673.1861538461535
Surocciden,2097,2517.4869230769227
Oriental,2097,2992.381538461538
Caribe,2097,3336.653846153846
Antioquia,2097,1517.4792307692308
Nordeste,2097,1336.9915384615383
Caribe,2096,3123.296923076923
Antioquia,2096,1420.4469230769232
Surocciden,2096,2356.5092307692307
Oriental,2096,2801.04
Nordeste,2096,1251.5007692307693
Surocciden,2095,2297.3107692307694
Oriental,2095,2730.673846153846
Nordeste,2095,1220.0615384615385
Caribe,2095,3044.837692307692
Antioquia,2095,1384.7646153846154
Surocciden,2094,2213.1346153846152
Oriental,2094,2630.618461538462
Nordeste,2094,1175.3576923076923
Caribe,2094,2933.270769230769
Antioquia,2094,1334.0246153846153
Oriental,2093,2581.3846153846152
Nordeste,2093,1153.3592307692309
Antioquia,2093,1309.0576923076924
Caribe,2093,2878.3715384615384
Surocciden,2093,2171.713846153846
Antioquia,2092,1320.8184615384614
Caribe,2092,2904.230769230769
Nordeste,2092,1163.72
Oriental,2092,2604.5738461538463
Surocciden,2092,2191.2246153846154
Antioquia,2091,1352.0653846153846
Caribe,2091,2972.9376923076925
Nordeste,2091,1191.2492307692307
Oriental,2091,2666.191538461538
Surocciden,2091,2243.063076923077
Oriental,2090,2762.5776923076924
Surocciden,2090,2324.1515384615386
Nordeste,2090,1234.3161538461538
Antioquia,2090,1400.9423076923076
Caribe,2090,3080.412307692308
Antioquia,2089,1559.886923076923
Caribe,2089,3429.8999999999996
Nordeste,2089,1374.3553846153845
Oriental,2089,3076.0069230769227
Surocciden,2089,2587.8392307692307
Surocciden,2088,2756.890512820513
Oriental,2088,3276.9473076923073
Nordeste,2088,1464.135641025641
Caribe,2088,3653.9601282051285
Antioquia,2088,1661.7876923076924
Oriental,2087,3473.817564102564
Surocciden,2087,2922.5171794871794
Nordeste,2087,1552.0971794871796
Caribe,2087,3873.4798717948715
Antioquia,2087,1761.6229487179487
Antioquia,2086,1834.3833333333332
Surocciden,2086,3043.2257692307694
Oriental,2086,3617.295384615384
Nordeste,2086,1616.2032051282051
Caribe,2086,4033.4658974358977
Antioquia,2085,1872.3015384615383
Caribe,2085,4116.841025641025
Nordeste,2085,1649.6116666666667
Oriental,2085,3692.0689743589746
Surocciden,2085,3106.1315384615386
Nordeste,2084,1649.8007692307692
Surocciden,2084,3106.488076923077
Oriental,2084,3692.4926923076923
Caribe,2084,4117.313846153846
Antioquia,2084,1872.5164102564102
Nordeste,2083,1565.2170512820512
Surocciden,2083,2947.2200000000003
Oriental,2083,3503.1808974358974
Caribe,2083,3906.221923076923
Antioquia,2083,1776.5134615384613
Nordeste,2082,1576.3353846153846
Antioquia,2082,1789.1332051282054
Caribe,2082,3933.970384615385
Oriental,2082,3528.066794871795
Surocciden,2082,2968.1562820512822
Surocciden,2081,3007.3392307692307
Oriental,2081,3574.640384615385
Nordeste,2081,1597.144358974359
Caribe,2081,3985.90282051282
Antioquia,2081,1812.7521794871795
Surocciden,2080,3015.815769230769
Oriental,2080,3584.7151282051286
Nordeste,2080,1601.6464102564103
Caribe,2080,3997.1370512820513
Antioquia,2080,1817.8615384615387
Nordeste,2079,1588.6665384615385
Surocciden,2079,2991.3748717948715
Oriental,2079,3555.665
Caribe,2079,3964.743974358975
Antioquia,2079,1803.128717948718
Surocciden,2078,2978.2607692307693
Oriental,2078,3540.077948717949
Nordeste,2078,1581.7023076923076
Caribe,2078,3947.3635897435897
Antioquia,2078,1795.2251282051282
Surocciden,2077,2984.0982051282053
Oriental,2077,3547.016025641026
Nordeste,2077,1584.8015384615385
Caribe,2077,3955.0994871794874
Antioquia,2077,1798.7435897435898
Caribe,2076,3857.6823076923074
Antioquia,2076,1754.4378205128205
Nordeste,2076,1545.7669230769231
Oriental,2076,3459.6501282051286
Surocciden,2076,2910.5978205128204
Surocciden,2075,2811.4376923076925
Oriental,2075,3341.784358974359
Nordeste,2075,1493.1051282051283
Caribe,2075,3726.256025641025
Antioquia,2075,1694.6674358974358
Antioquia,2074,1636.0825641025642
Nordeste,2074,1441.4879487179487
Caribe,2074,3597.4387179487176
Oriental,2074,3226.25782051282
Surocciden,2074,2714.2451282051284
Nordeste,2073,1365.8966666666668
Caribe,2073,3408.7891025641024
Antioquia,2073,1550.2866666666666
Oriental,2073,3057.0732051282052
Surocciden,2073,2571.9110256410254
Surocciden,2072,2431.3610256410257
Oriental,2072,2890.0105128205128
Nordeste,2072,1291.2534615384616
Caribe,2072,3222.5066666666667
Antioquia,2072,1465.5665384615386
Surocciden,2071,2392.709487179487
Oriental,2071,2844.067435897436
Nordeste,2071,1270.7255128205127
Caribe,2071,3171.2778205128207
Antioquia,2071,1442.2683333333332
Antioquia,2070,1403.0183333333332
Surocciden,2070,2327.5952564102563
Oriental,2070,2766.671153846154
Nordeste,2070,1236.144358974359
Caribe,2070,3084.976153846154
Oriental,2069,2735.5596153846154
Nordeste,2069,1222.2439743589744
Caribe,2069,3050.2852564102564
Antioquia,2069,1387.2415384615383
Surocciden,2069,2301.420769230769
Surocciden,2068,2337.2302564102565
Oriental,2068,2778.123717948718
Nordeste,2068,1241.2616666666668
Caribe,2068,3097.746025641026
Antioquia,2068,1408.826282051282
Surocciden,2067,2399.009487179487
Oriental,2067,2851.555641025641
Nordeste,2067,1274.0714102564104
Caribe,2067,3179.627564102564
Antioquia,2067,1446.0648717948718
Antioquia,2066,1497.4178205128205
Nordeste,2066,1319.3167948717949
Caribe,2066,3292.5430769230766
Surocciden,2066,2484.2037179487183
Oriental,2066,2952.8205128205127
Antioquia,2065,1565.9303846153848
Caribe,2065,3443.187435897436
Surocciden,2065,2597.8642307692307
Oriental,2065,3087.922564102564
Nordeste,2065,1379.6799999999998
Antioquia,2064,1570.986153846154
Oriental,2064,3097.893076923077
Nordeste,2064,1384.1353846153847
Caribe,2064,3454.305384615385
Surocciden,2064,2606.254615384615
Antioquia,2063,1675.7307692307693
Caribe,2063,3684.6223076923075
Nordeste,2063,1476.4199999999998
Oriental,2063,3304.446153846154
Surocciden,2063,2780.0253846153846
Nordeste,2062,1538.6876923076923
Oriental,2062,3443.8061538461543
Caribe,2062,3840.016153846154
Antioquia,2062,1746.4030769230772
Surocciden,2062,2897.2684615384615
Nordeste,2061,1562.8515384615384
Surocciden,2061,2942.766153846154
Oriental,2061,3497.886923076923
Caribe,2061,3900.3176923076926
Antioquia,2061,1773.8284615384616
Antioquia,2060,1716.7753846153848
Caribe,2060,3774.869230769231
Nordeste,2060,1512.5823076923077
Oriental,2060,3385.380769230769
Surocciden,2060,2848.1153846153848
Antioquia,2059,1638.0776923076924
Caribe,2059,3601.825384615385
Nordeste,2059,1443.246153846154
Oriental,2059,3230.194615384615
Surocciden,2059,2717.556923076923
Antioquia,2058,1675.496923076923
Caribe,2058,3684.103846153846
Oriental,2058,3303.9823076923076
Surocciden,2058,2779.633846153846
Nordeste,2058,1476.216153846154
Antioquia,2057,1699.1623076923076
Surocciden,2057,2818.8938461538464
Caribe,2057,3736.1392307692304
Oriental,2057,3350.6469230769235
Nordeste,2057,1497.063076923077
Surocciden,2056,2830.1776923076923
Nordeste,2056,1503.0584615384616
Oriental,2056,3364.0607692307694
Caribe,2056,3751.0946153846153
Antioquia,2056,1705.9630769230769
Surocciden,2055,2810.6323076923077
Nordeste,2055,1492.676923076923
Caribe,2055,3725.19
Antioquia,2055,1694.1823076923076
Oriental,2055,3340.83
Surocciden,2054,2793.783076923077
Antioquia,2054,1684.0261538461539
Oriental,2054,3320.8
Nordeste,2054,1483.7292307692308
Caribe,2054,3702.856923076923
Nordeste,2053,1484.0130769230768
Caribe,2053,3703.566153846154
Antioquia,2053,1684.3484615384614
Surocciden,2053,2794.317692307692
Oriental,2053,3321.435384615385
Oriental,2052,3225.1253846153845
Surocciden,2052,2713.2915384615385
Nordeste,2052,1440.9823076923078
Caribe,2052,3596.1753846153847
Antioquia,2052,1635.5076923076922
Nordeste,2051,1383.5861538461538
Surocciden,2051,2605.2184615384613
Oriental,2051,3096.663846153846
Caribe,2051,3452.935384615385
Antioquia,2051,1570.3638461538462
Antioquia,2050,1508.3161538461538
Nordeste,2050,1328.9184615384615
Oriental,2050,2974.313076923077
Caribe,2050,3316.507692307692
Surocciden,2050,2502.283076923077
Nordeste,2049,1250.9084615384616
Caribe,2049,3121.8184615384616
Antioquia,2049,1419.7746153846153
Oriental,2049,2799.712307692308
Surocciden,2049,2355.393076923077
Caribe,2048,2931.6146153846153
Surocciden,2048,2211.8830769230767
Oriental,2048,2629.131538461538
Nordeste,2048,1174.6938461538462
Antioquia,2048,1333.2700000000002
Surocciden,2047,2179.936923076923
Oriental,2047,2591.1569230769232
Nordeste,2047,1157.7253846153847
Caribe,2047,2889.269230769231
Antioquia,2047,1314.0123076923078
Antioquia,2046,1274.1707692307693
Surocciden,2046,2113.84
Oriental,2046,2512.5923076923077
Nordeste,2046,1122.6238461538462
Caribe,2046,2801.666153846154
Surocciden,2045,2082.7476923076924
Nordeste,2045,1106.1092307692309
Caribe,2045,2760.4553846153844
Antioquia,2045,1255.4292307692308
Oriental,2045,2475.633846153846
Nordeste,2044,1119.413076923077
Antioquia,2044,1270.5284615384614
Caribe,2044,2793.6561538461538
Oriental,2044,2505.408461538462
Surocciden,2044,2107.7961538461536
Antioquia,2043,1302.7269230769232
Caribe,2043,2864.4507692307693
Nordeste,2043,1147.779230769231
Oriental,2043,2568.899230769231
Surocciden,2043,2161.210769230769
Surocciden,2042,2238.1415384615384
Nordeste,2042,1188.6353846153847
Caribe,2042,2966.413076923077
Antioquia,2042,1349.0976923076923
Oriental,2042,2660.3423076923073
Caribe,2041,3240.3646153846153
Nordeste,2041,1298.4092307692308
Oriental,2041,2906.0284615384617
Surocciden,2041,2444.8361538461536
Antioquia,2041,1473.6892307692308
Antioquia,2040,1598.329493670886
Oriental,2040,3151.8127848101267
Surocciden,2040,2651.6143037974684
Nordeste,2040,1408.2253164556962
Caribe,2040,3514.4282278481014
Surocciden,2039,2816.3574683544302
Antioquia,2039,1697.632911392405
Caribe,2039,3732.778481012658
Nordeste,2039,1495.7181012658227
Oriental,2039,3347.632531645569
Nordeste,2038,1558.600253164557
Oriental,2038,3488.3721518987345
Surocciden,2038,2934.7613924050634
Caribe,2038,3889.708734177215
Antioquia,2038,1769.003670886076
Caribe,2037,3961.1083544303797
Antioquia,2037,1801.4751898734178
Nordeste,2037,1587.2101265822785
Oriental,2037,3552.404050632911
Surocciden,2037,2988.631265822785
Surocciden,2036,2899.9735443037976
Oriental,2036,3447.0217721518984
Nordeste,2036,1540.1245569620253
Caribe,2036,3843.601012658228
Antioquia,2036,1748.0345569620254
Nordeste,2035,1476.4368354430378
Antioquia,2035,1675.7493670886076
Caribe,2035,3684.658987341772
Surocciden,2035,2780.0521518987343
Oriental,2035,3304.478607594937
Surocciden,2034,2851.2888607594937
Oriental,2034,3389.1530379746837
Nordeste,2034,1514.268734177215
Caribe,2034,3779.0745569620253
Antioquia,2034,1718.6887341772153
Oriental,2033,3437.9037974683547
Surocciden,2033,2892.302405063291
Nordeste,2033,1536.0506329113923
Antioquia,2033,1743.4103797468356
Caribe,2033,3833.433670886076
Surocciden,2032,2902.0356962025317
Oriental,2032,3449.472784810126
Nordeste,2032,1541.219746835443
Caribe,2032,3846.3351898734177
Antioquia,2032,1749.2774683544305
Caribe,2031,3813.7610126582276
Surocciden,2031,2877.458987341772
Oriental,2031,3420.260506329114
Nordeste,2031,1528.167088607595
Antioquia,2031,1734.4639240506328
Nordeste,2030,1521.2174683544304
Antioquia,2030,1726.5746835443038
Caribe,2030,3796.4155696202533
Oriental,2030,3404.7036708860765
