load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2023_Q2_holidays_8h,4343.77,0,-1984.87,914.074,0
Antioquia,2023_Q2_holidays_9h,4444.52,0,-2048.49,963.115,0
Antioquia,2023_Q2_holidays_10h,4544.23,0,-2113.9,1008.42,0
Antioquia,2023_Q2_holidays_11h,4633.67,0,-2175.24,1045.53,0
Antioquia,2023_Q2_holidays_12h,4715.96,0,-2234.43,1076.04,0
Antioquia,2023_Q2_holidays_13h,4762.27,0,-2270.37,1089.43,0
Antioquia,2023_Q2_holidays_14h,4781.99,0,-2290.63,1088.74,0
Antioquia,2023_Q2_holidays_15h,4771.49,0,-2291.21,1074.39,0
Antioquia,2023_Q2_holidays_16h,4767.81,0,-2295.93,1063.29,0
Antioquia,2023_Q2_holidays_17h,4766.85,0,-2301.79,1054.29,0
Antioquia,2023_Q2_holidays_18h,4778.64,0,-2312.04,1056.32,0
Antioquia,2023_Q2_holidays_19h,4980.05,0,-2522.59,1143.48,0
Antioquia,2023_Q2_holidays_20h,5064.97,0,-2576.93,1182.47,0
Antioquia,2023_Q2_holidays_21h,5031.43,0,-2555.01,1167.74,0
Antioquia,2023_Q2_holidays_22h,4947.54,0,-2500.68,1129.91,0
Antioquia,2023_Q2_holidays_23h,4822.64,0,-2417.22,1075.81,0
Antioquia,2023_Q3_labor_0h,4381.59,0,-2117.39,1125.36,0
Antioquia,2023_Q3_labor_1h,4234.23,0,-2025.06,1060.48,0
Antioquia,2023_Q3_labor_2h,4143.51,0,-1965.68,1023.53,0
Antioquia,2023_Q3_labor_3h,4074.72,0,-1919.23,997.183,0
Antioquia,2023_Q3_labor_4h,4040.74,0,-1895.87,984.67,0
Antioquia,2023_Q3_labor_5h,4047.38,0,-1823.28,1000.42,0
Antioquia,2023_Q3_labor_6h,4138.32,0,-1883.91,1036.99,0
Antioquia,2023_Q3_labor_7h,4181.12,0,-1907.17,1060.56,0
Antioquia,2023_Q3_labor_8h,4333.1,0,-2003.57,1127.63,0
Antioquia,2023_Q3_labor_9h,4469.49,0,-2085.05,1193.87,0
Antioquia,2023_Q3_labor_10h,4551.45,0,-2131.66,1236.48,0
Antioquia,2023_Q3_labor_11h,4646.53,0,-2186.29,1282.3,0
Antioquia,2023_Q3_labor_12h,4722.89,0,-2232.36,1316.46,0
Antioquia,2023_Q3_labor_13h,4714.34,0,-2230.33,1309.11,0
Antioquia,2023_Q3_labor_14h,4741.83,0,-2251.67,1316.05,0
Antioquia,2023_Q3_labor_15h,4789.07,0,-2285.88,1330.74,0
Antioquia,2023_Q3_labor_16h,4796.99,0,-2296.66,1327.51,0
Antioquia,2023_Q3_labor_17h,4765.84,0,-2283.08,1307.7,0
Antioquia,2023_Q3_labor_18h,4690.32,0,-2240.12,1270.98,0
Antioquia,2023_Q3_labor_19h,4821.13,0,-2378.71,1321.46,0
Antioquia,2023_Q3_labor_20h,4907.34,0,-2429.9,1359.72,0
Antioquia,2023_Q3_labor_21h,4848.93,0,-2394.93,1334.11,0
Antioquia,2023_Q3_labor_22h,4724.08,0,-2321.89,1277.53,0
Antioquia,2023_Q3_labor_23h,4548.77,0,-2218.15,1199.38,0
Antioquia,2023_Q3_holidays_0h,4581.06,0,-2234.37,1050.34,0
Antioquia,2023_Q3_holidays_1h,4552.22,0,-2214.59,1038.41,0
Antioquia,2023_Q3_holidays_2h,4459.61,0,-2150.81,1000.49,0
Antioquia,2023_Q3_holidays_3h,4385.87,0,-2100.25,970.004,0
Antioquia,2023_Q3_holidays_4h,4330.98,0,-2062.83,947.031,0
Antioquia,2023_Q3_holidays_5h,4309.48,0,-1974.54,934.365,0
Antioquia,2023_Q3_holidays_6h,4263.43,0,-1939.97,919.195,0
