TRANS_BLD_YRS_1,TRANS_BLD_YRS_2,BuildTx
Antioquia-Caribe,2023,45.808226306172386
Antioquia-Nordeste,2023,1.0081365505341784e-08
Antioquia-Oriental,2023,6.846322781475267e-09
Antioquia-Surocciden,2023,9.01041390627031e-09
Caribe-Nordeste,2023,1.1560855895865874e-08
Nordeste-Oriental,2023,9.771390499956388e-09
Oriental-Surocciden,2023,1.0397946780290749e-08
