load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2023_Q2_holidays_8h,3516.81,0,-2602.73,914.074,0
Antioquia,2023_Q2_holidays_9h,3649.63,0,-2686.51,963.115,0
Antioquia,2023_Q2_holidays_10h,3754.28,0,-2745.86,1008.42,0
Antioquia,2023_Q2_holidays_11h,3843.27,0,-2797.73,1045.53,0
Antioquia,2023_Q2_holidays_12h,3920.76,0,-2844.72,1076.04,0
Antioquia,2023_Q2_holidays_13h,3959.83,0,-2870.4,1089.43,0
Antioquia,2023_Q2_holidays_14h,3971.39,0,-2882.66,1088.74,0
Antioquia,2023_Q2_holidays_15h,3954.4,0,-2880.02,1074.39,0
Antioquia,2023_Q2_holidays_16h,3941.69,0,-2878.4,1063.29,0
Antioquia,2023_Q2_holidays_17h,3935.35,0,-2881.06,1054.29,0
Antioquia,2023_Q2_holidays_18h,3945.81,0,-2889.49,1056.32,0
Antioquia,2023_Q2_holidays_19h,4140.5,0,-2997.02,1143.48,0
Antioquia,2023_Q2_holidays_20h,4220.62,0,-3038.15,1182.47,0
Antioquia,2023_Q2_holidays_21h,4189.51,0,-3021.77,1167.74,0
Antioquia,2023_Q2_holidays_22h,4111.3,0,-2981.39,1129.91,0
Antioquia,2023_Q2_holidays_23h,3993.33,0,-2917.52,1075.81,0
Antioquia,2023_Q3_labor_0h,3698.92,0,-2573.56,1125.36,0
Antioquia,2023_Q3_labor_1h,3557.56,0,-2497.08,1060.48,0
Antioquia,2023_Q3_labor_2h,3460.85,0,-2437.32,1023.53,0
Antioquia,2023_Q3_labor_3h,3392.96,0,-2395.78,997.183,0
Antioquia,2023_Q3_labor_4h,3361,0,-2376.33,984.67,0
Antioquia,2023_Q3_labor_5h,3400.74,0,-2400.32,1000.42,0
Antioquia,2023_Q3_labor_6h,3484.49,0,-2447.5,1036.99,0
Antioquia,2023_Q3_labor_7h,3520.71,0,-2460.15,1060.56,0
Antioquia,2023_Q3_labor_8h,3664.49,0,-2536.86,1127.63,0
Antioquia,2023_Q3_labor_9h,3788.05,0,-2594.18,1193.87,0
Antioquia,2023_Q3_labor_10h,3865.63,0,-2629.15,1236.48,0
Antioquia,2023_Q3_labor_11h,3954.58,0,-2672.28,1282.3,0
Antioquia,2023_Q3_labor_12h,4026.22,0,-2709.75,1316.46,0
Antioquia,2023_Q3_labor_13h,4018.02,0,-2708.92,1309.11,0
Antioquia,2023_Q3_labor_14h,4042.81,0,-2726.76,1316.05,0
Antioquia,2023_Q3_labor_15h,4085.67,0,-2754.93,1330.74,0
Antioquia,2023_Q3_labor_16h,4090.91,0,-2763.41,1327.51,0
Antioquia,2023_Q3_labor_17h,4063.13,0,-2755.43,1307.7,0
Antioquia,2023_Q3_labor_18h,3993.59,0,-2722.61,1270.98,0
Antioquia,2023_Q3_labor_19h,4093.63,0,-2772.17,1321.46,0
Antioquia,2023_Q3_labor_20h,4170.71,0,-2811,1359.72,0
Antioquia,2023_Q3_labor_21h,4119.25,0,-2785.13,1334.11,0
Antioquia,2023_Q3_labor_22h,4007.49,0,-2729.96,1277.53,0
Antioquia,2023_Q3_labor_23h,3851.7,0,-2652.32,1199.38,0
Antioquia,2023_Q3_holidays_0h,3787.54,0,-2737.2,1050.34,0
Antioquia,2023_Q3_holidays_1h,3757.83,0,-2719.41,1038.41,0
Antioquia,2023_Q3_holidays_2h,3659.26,0,-2658.77,1000.49,0
Antioquia,2023_Q3_holidays_3h,3580.74,0,-2610.74,970.004,0
Antioquia,2023_Q3_holidays_4h,3521.69,0,-2574.66,947.031,0
Antioquia,2023_Q3_holidays_5h,3488.67,0,-2554.3,934.365,0
Antioquia,2023_Q3_holidays_6h,3441.17,0,-2521.98,919.195,0
Antioquia,2023_Q3_holidays_7h,3363.56,0,-2466.09,897.468,0
Antioquia,2023_Q3_holidays_8h,3437.06,0,-2501.32,935.741,0
Antioquia,2023_Q3_holidays_9h,3539.2,0,-2555.12,984.078,0
Antioquia,2023_Q3_holidays_10h,3630.28,0,-2604.68,1025.59,0
Antioquia,2023_Q3_holidays_11h,3710.68,0,-2651.01,1059.68,0
Antioquia,2023_Q3_holidays_12h,3789.45,0,-2701.22,1088.22,0
Antioquia,2023_Q3_holidays_13h,3842.81,0,-2737.86,1104.95,0
Antioquia,2023_Q3_holidays_14h,3862.61,0,-2756.6,1106.01,0
Antioquia,2023_Q3_holidays_15h,3848.56,0,-2756.06,1092.5,0
Antioquia,2023_Q3_holidays_16h,3836.94,0,-2756.43,1080.52,0
Antioquia,2023_Q3_holidays_17h,3832.53,0,-2761.03,1071.5,0
Antioquia,2023_Q3_holidays_18h,3839.91,0,-2767.24,1072.67,0
Antioquia,2023_Q3_holidays_19h,4042.86,0,-2891.58,1151.28,0
Antioquia,2023_Q3_holidays_20h,4174.87,0,-2971.96,1202.91,0
Antioquia,2023_Q3_holidays_21h,4146.6,0,-2955.33,1191.27,0
Antioquia,2023_Q3_holidays_22h,4067.5,0,-2907.69,1159.81,0
Antioquia,2023_Q3_holidays_23h,3933.08,0,-2825.33,1107.75,0
Antioquia,2023_Q4_labor_0h,4041.18,0,-2864.76,1176.42,0
Antioquia,2023_Q4_labor_1h,3899.24,0,-2789.71,1109.54,0
Antioquia,2023_Q4_labor_2h,3811.08,0,-2739.47,1071.61,0
Antioquia,2023_Q4_labor_3h,3743.62,0,-2698.27,1045.35,0
Antioquia,2023_Q4_labor_4h,3708.95,0,-2676.46,1032.49,0
Antioquia,2023_Q4_labor_5h,3753,0,-2703.69,1049.31,0
Antioquia,2023_Q4_labor_6h,3840.56,0,-2753.31,1087.25,0
Antioquia,2023_Q4_labor_7h,3880.78,0,-2768.45,1112.33,0
Antioquia,2023_Q4_labor_8h,4008.15,0,-2827.03,1181.12,0
Antioquia,2023_Q4_labor_9h,4138.2,0,-2890,1248.21,0
Antioquia,2023_Q4_labor_10h,4225.6,0,-2933.69,1291.9,0
Antioquia,2023_Q4_labor_11h,4328.85,0,-2990.98,1337.87,0
Antioquia,2023_Q4_labor_12h,4404.69,0,-3033.1,1371.58,0
Antioquia,2023_Q4_labor_13h,4400.38,0,-3034.48,1365.9,0
Antioquia,2023_Q4_labor_14h,4424.22,0,-3050.36,1373.85,0
Antioquia,2023_Q4_labor_15h,4463.57,0,-3074.58,1388.99,0
Antioquia,2023_Q4_labor_16h,4466.35,0,-3080.28,1386.07,0
Antioquia,2023_Q4_labor_17h,4440.93,0,-3073.2,1367.73,0
Antioquia,2023_Q4_labor_18h,4414.63,0,-3061.7,1352.94,0
Antioquia,2023_Q4_labor_19h,4538.22,0,-3118.6,1419.62,0
Antioquia,2023_Q4_labor_20h,4534.63,0,-3117.34,1417.29,0
Antioquia,2023_Q4_labor_21h,4479.7,0,-3092.5,1387.2,0
Antioquia,2023_Q4_labor_22h,4373.09,0,-3043.58,1329.51,0
Antioquia,2023_Q4_labor_23h,4212.89,0,-2962.15,1250.74,0
Antioquia,2023_Q4_holidays_0h,4193.5,0,-3100.13,1093.37,0
Antioquia,2023_Q4_holidays_1h,4139.67,0,-3069.13,1070.54,0
Antioquia,2023_Q4_holidays_2h,4013.32,0,-2980.88,1032.44,0
Antioquia,2023_Q4_holidays_3h,3904.76,0,-2904.26,1000.5,0
Antioquia,2023_Q4_holidays_4h,3808.97,0,-2836.42,972.546,0
Antioquia,2023_Q4_holidays_5h,3768.73,0,-2808.1,960.625,0
Antioquia,2023_Q4_holidays_6h,3704.3,0,-2758.31,945.987,0
Antioquia,2023_Q4_holidays_7h,3596.78,0,-2670.7,926.082,0
Antioquia,2023_Q4_holidays_8h,3690.69,0,-2726.88,963.802,0
Antioquia,2023_Q4_holidays_9h,3827.44,0,-2813.3,1014.14,0
Antioquia,2023_Q4_holidays_10h,3955.67,0,-2895.64,1060.04,0
Antioquia,2023_Q4_holidays_11h,4080.94,0,-2979.61,1101.33,0
Antioquia,2023_Q4_holidays_12h,4201.81,0,-3066.71,1135.1,0
Antioquia,2023_Q4_holidays_13h,4264.44,0,-3113.09,1151.34,0
Antioquia,2023_Q4_holidays_14h,4276.68,0,-3125.38,1151.3,0
Antioquia,2023_Q4_holidays_15h,4262.61,0,-3124.35,1138.26,0
Antioquia,2023_Q4_holidays_16h,4256.73,0,-3126.48,1130.25,0
Antioquia,2023_Q4_holidays_17h,4250.86,0,-3128.55,1122.31,0
Antioquia,2023_Q4_holidays_18h,4297.97,0,-3154.59,1143.38,0
Antioquia,2023_Q4_holidays_19h,4492.61,0,-3253.35,1239.26,0
Antioquia,2023_Q4_holidays_20h,4526.67,0,-3269.38,1257.29,0
Antioquia,2023_Q4_holidays_21h,4499.06,0,-3257.07,1241.99,0
Antioquia,2023_Q4_holidays_22h,4434.01,0,-3226.29,1207.72,0
Antioquia,2023_Q4_holidays_23h,4324.87,0,-3170.32,1154.55,0
Nordeste,2023_Q1_labor_0h,1251.9,0,-288.213,963.686,0
Nordeste,2023_Q1_labor_1h,1212.15,0,-302.413,909.738,0
Nordeste,2023_Q1_labor_2h,1189.96,0,-311.306,878.656,0
Nordeste,2023_Q1_labor_3h,1174.76,0,-318.142,856.623,0
Nordeste,2023_Q1_labor_4h,1167.53,0,-321.486,846.041,0
Nordeste,2023_Q1_labor_5h,1175.82,0,-316.737,859.082,0
Nordeste,2023_Q1_labor_6h,1199.71,0,-305.273,894.435,0
Nordeste,2023_Q1_labor_7h,1212.55,0,-297.274,915.272,0
Nordeste,2023_Q1_labor_8h,1250.2,0,-279.678,970.522,0
Nordeste,2023_Q1_labor_9h,1292.87,0,-262.171,1030.69,0
Nordeste,2023_Q1_labor_10h,1319.3,0,-251.139,1068.16,0
Nordeste,2023_Q1_labor_11h,1346.16,0,-240.924,1105.24,0
Nordeste,2023_Q1_labor_12h,1368.03,0,-233.32,1134.71,0
Nordeste,2023_Q1_labor_13h,1365.22,0,-235.458,1129.76,0
Nordeste,2023_Q1_labor_14h,1368.74,0,-236.508,1132.23,0
Nordeste,2023_Q1_labor_15h,1379.01,0,-235.556,1143.46,0
Nordeste,2023_Q1_labor_16h,1378.85,0,-237.948,1140.9,0
Nordeste,2023_Q1_labor_17h,1367.16,0,-245.459,1121.7,0
Nordeste,2023_Q1_labor_18h,1352.68,0,-252.741,1099.94,0
Nordeste,2023_Q1_labor_19h,1392.42,0,-235.127,1157.3,0
Nordeste,2023_Q1_labor_20h,1400.94,0,-230.979,1169.96,0
Nordeste,2023_Q1_labor_21h,1381.88,0,-241.364,1140.51,0
Nordeste,2023_Q1_labor_22h,1347.15,0,-256.256,1090.9,0
Nordeste,2023_Q1_labor_23h,1297.99,0,-272.891,1025.1,0
Nordeste,2023_Q1_holidays_0h,1145.54,0,-241.066,904.477,0
Nordeste,2023_Q1_holidays_1h,1130.67,0,-246.922,883.747,0
Nordeste,2023_Q1_holidays_2h,1109.19,0,-254.83,854.363,0
Nordeste,2023_Q1_holidays_3h,1091.05,0,-260.843,830.205,0
Nordeste,2023_Q1_holidays_4h,1077.29,0,-265.37,811.923,0
Nordeste,2023_Q1_holidays_5h,1069.39,0,-267.321,802.072,0
Nordeste,2023_Q1_holidays_6h,1062.96,0,-268.707,794.256,0
Nordeste,2023_Q1_holidays_7h,1042.07,0,-272.266,769.801,0
Nordeste,2023_Q1_holidays_8h,1058.33,0,-263.302,795.028,0
Nordeste,2023_Q1_holidays_9h,1090.22,0,-249.554,840.671,0
Nordeste,2023_Q1_holidays_10h,1120.21,0,-237.436,882.774,0
Nordeste,2023_Q1_holidays_11h,1144.08,0,-227.375,916.702,0
Nordeste,2023_Q1_holidays_12h,1164.8,0,-219.499,945.303,0
Nordeste,2023_Q1_holidays_13h,1174.3,0,-216.652,957.646,0
Nordeste,2023_Q1_holidays_14h,1174.57,0,-218.739,955.831,0
Nordeste,2023_Q1_holidays_15h,1169.81,0,-223.571,946.235,0
Nordeste,2023_Q1_holidays_16h,1165.56,0,-227.62,937.94,0
Nordeste,2023_Q1_holidays_17h,1162.04,0,-231.543,930.5,0
Nordeste,2023_Q1_holidays_18h,1166.47,0,-230.838,935.631,0
Nordeste,2023_Q1_holidays_19h,1219.35,0,-203.582,1015.76,0
Nordeste,2023_Q1_holidays_20h,1236.07,0,-193.192,1042.88,0
Nordeste,2023_Q1_holidays_21h,1228.45,0,-198.552,1029.9,0
Nordeste,2023_Q1_holidays_22h,1209.23,0,-210.272,998.963,0
Nordeste,2023_Q1_holidays_23h,1179.71,0,-225.351,954.355,0
Nordeste,2023_Q2_labor_0h,1528.09,0,-571.584,956.503,0
Nordeste,2023_Q2_labor_1h,1454.97,0,-554.57,900.395,0
Nordeste,2023_Q2_labor_2h,1403.15,0,-532.881,870.266,0
Nordeste,2023_Q2_labor_3h,1366.43,0,-517.625,848.802,0
Nordeste,2023_Q2_labor_4h,1350.1,0,-511.011,839.093,0
Nordeste,2023_Q2_labor_5h,1378.67,0,-521.91,856.764,0
Nordeste,2023_Q2_labor_6h,1442.72,0,-543.557,899.164,0
Nordeste,2023_Q2_labor_7h,1453.44,0,-536.184,917.258,0
Nordeste,2023_Q2_labor_8h,1518.25,0,-546.812,971.438,0
Nordeste,2023_Q2_labor_9h,1565.76,0,-538.196,1027.56,0
Nordeste,2023_Q2_labor_10h,1586,0,-522.988,1063.01,0
Nordeste,2023_Q2_labor_11h,1605.59,0,-504.318,1101.27,0
Nordeste,2023_Q2_labor_12h,1619.33,0,-489.193,1130.14,0
Nordeste,2023_Q2_labor_13h,1615.62,0,-494.254,1121.36,0
Nordeste,2023_Q2_labor_14h,1618.68,0,-491.549,1127.14,0
Nordeste,2023_Q2_labor_15h,1623.21,0,-483.055,1140.15,0
Nordeste,2023_Q2_labor_16h,1622.58,0,-482.938,1139.64,0
Nordeste,2023_Q2_labor_17h,1616.17,0,-494.818,1121.35,0
Nordeste,2023_Q2_labor_18h,1603.52,0,-511.21,1092.31,0
Nordeste,2023_Q2_labor_19h,1625.41,0,-479.142,1146.27,0
Nordeste,2023_Q2_labor_20h,1633.62,0,-464.042,1169.58,0
Nordeste,2023_Q2_labor_21h,1623.85,0,-481.082,1142.77,0
Nordeste,2023_Q2_labor_22h,1601.66,0,-511.418,1090.24,0
Nordeste,2023_Q2_labor_23h,1566.62,0,-547.076,1019.54,0
Nordeste,2023_Q2_holidays_0h,1348.74,0,-452.941,895.8,0
Nordeste,2023_Q2_holidays_1h,1346.33,0,-455.672,890.654,0
