gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Biomass,Biomass,2024,8.950355157572374e-07,0.0,0.0,1.0175758613757743e-09,0.000293800739871347,0.0001477113120373074,0.4932899802697961,100.40824272672634,0.0,0.0
Biomass,Biomass,2025,8.753844676506502e-07,0.0,0.0,1.19467724035874e-07,0.03247704937257296,0.01632812000282194,55.75283909980471,0.8364580019961468,0.0,0.0
Biomass,Biomass,2026,4.4164348271887343e-07,0.0,0.0,1.9478462975955404e-07,0.05173846291466248,0.0260119911562441,176.04800503848566,0.25882906031670616,0.0,0.0
Biomass,Biomass,2027,5.475641950809607e-07,0.0,0.0,3.3045549377599586e-07,0.08439488730880315,0.04243033643605783,231.6170868807613,0.18915505834489355,0.0,0.0
Biomass,Biomass,2028,6.804025992038445e-07,0.0,0.0,4.696275592868358e-07,0.11584153605922307,0.05824042225015476,255.85140108676148,0.1653896328133509,0.0,0.0
Biomass,Biomass,2029,8.772046038610491e-07,0.0,0.0,6.17775317351785e-07,0.14721414781256761,0.07401326960805571,252.19591466675223,0.16209374030277413,0.0,0.0
Biomass,Biomass,2030,2.2314384321175538e-06,0.0,0.0,9.063236116970227e-07,0.2045646726940457,0.10284674646879792,137.76379161450646,0.28105900733219114,0.0,0.0
Biomass,Biomass,2031,628.5379073863912,0.0,0.0,71.75090347203329,13369796.195138475,6721768.15700756,31.96555707465839,0.9999999888175075,0.0,0.0
Biomass,Biomass,2032,861.8237850638014,0.0,0.0,98.38171155629948,18014789.82859543,9057076.979533032,31.412299448342925,0.9999999905208208,0.0,0.0
Biomass,Biomass,2033,861.8237833535428,0.0,0.0,98.38171156049397,18014789.829277843,9057076.97987612,31.412299511869435,0.9999999884937215,0.0,0.0
Biomass,Biomass,2034,875.9999990225458,0.0,0.0,100.00000139475277,18258938.26308853,9179824.26380465,31.32278830765956,0.9999999849366569,0.0,0.0
Biomass,Biomass,2035,876.0000019056383,0.0,0.0,100.00000151805027,18258938.280424092,9179824.272520304,31.322788234308778,0.9999999869948837,0.0,0.0
Eolica,Wind,2023,214.27884693681173,0.0,0.0,32.0,5395834.247909282,882240.0,29.298618774818266,0.7644079870748135,0.0,0.0
Eolica,Wind,2024,214.27884667457414,0.0,0.0,32.0,5395834.247909282,882240.0,29.298618810674352,0.7644079861393196,0.0,0.0
Eolica,Wind,2025,214.27884657991885,0.0,0.0,32.0,5395834.247909282,882240.0,29.298618823616682,0.764407985801651,0.0,0.0
Eolica,Wind,2026,214.2788465289281,0.0,0.0,32.0,5395834.247909282,882240.0,29.29861883058871,0.7644079856197492,0.0,0.0
Eolica,Wind,2027,4829.428592492166,0.0,0.0,725.2175336516801,118666383.8191559,19503881.98262059,28.61006497053836,0.7601920917026912,0.0,0.0
Eolica,Wind,2028,7760.430188429524,0.0,0.0,1175.217533654936,188245386.09572384,31910381.98270452,28.36901598659716,0.7538126617048682,0.0,0.0
Eolica,Wind,2029,11066.372777303253,0.0,0.0,1667.2175336590935,264318428.58485156,45474821.98280886,27.994109434216387,0.7577202963110179,0.0,0.0
Eolica,Wind,2030,12237.638141632146,0.0,0.0,1843.1471854227834,291710612.9258228,49774718.601565205,27.904512911332397,0.7579376549448035,0.0,0.0
Eolica,Wind,2031,14562.047969696114,0.0,0.0,2192.284643046864,344676666.28776413,58089078.01742506,27.65859205678707,0.7582656971065864,0.0,0.0
Eolica,Wind,2032,17350.38931419632,0.0,0.0,2611.1068301723026,406662259.8690894,67819155.06872325,27.347018349011087,0.7585434753870607,0.0,0.0
Eolica,Wind,2033,20484.822390330603,0.0,0.0,3081.9136484859623,474633358.0788327,78489049.99216571,27.001572067917333,0.7587655954303221,0.0,0.0
Eolica,Wind,2034,21815.09656593315,0.0,0.0,3281.727184227664,502797884.1096137,82910124.28398661,26.848746996071185,0.7588406005014696,0.0,0.0
Eolica,Wind,2035,24516.80991478054,0.0,0.0,3687.537432215062,558681499.80898,91682524.41473019,26.527269513625537,0.7589679140776385,0.0,0.0
Geothermal,Geothermal,2024,8.949573401465207e-07,0.0,0.0,1.0082096179654475e-09,0.00029109646066404675,0.00014635170814386434,0.4887922018006947,101.33218142827037,0.0,0.0
Geothermal,Geothermal,2025,8.754337698169253e-07,0.0,0.0,1.1947363336094395e-07,0.032478495509603904,0.01632884705685847,55.75218166037756,0.8364637371438319,0.0,0.0
Geothermal,Geothermal,2026,4.4162519411378114e-07,0.0,0.0,1.9478200590275254e-07,0.051737726790708635,0.02601162105642151,176.05279065464424,0.2588218285916273,0.0,0.0
Geothermal,Geothermal,2027,5.475873119956482e-07,0.0,0.0,3.3045895659755944e-07,0.08439561626840487,0.04243070292170426,231.6093094412623,0.18916106183472872,0.0,0.0
Geothermal,Geothermal,2028,6.804557830533674e-07,0.0,0.0,4.696355244927402e-07,0.11584328235587721,0.05824130021116469,255.8352605747325,0.16539975524440906,0.0,0.0
Geothermal,Geothermal,2029,8.773370801227923e-07,0.0,0.0,6.177943477175267e-07,0.14721823733039563,0.07401532564343802,252.16483833428052,0.1621132260067332,0.0,0.0
Geothermal,Geothermal,2030,2.2317427952237697e-06,0.0,0.0,9.063641171018539e-07,0.20457303049135336,0.1028509484189363,137.75063128610446,0.2810847809010186,0.0,0.0
Geothermal,Geothermal,2031,649.0562507000975,0.0,0.0,74.09318010602853,13806247.30070308,6941197.316633909,31.96555706066767,0.9999999891708732,0.0,0.0
Geothermal,Geothermal,2032,1278.1676963827151,0.0,0.0,145.90955531419368,26332589.143742006,13238918.891388327,30.95955886470913,0.9999999936083335,0.0,0.0
Geothermal,Geothermal,2033,1278.1676946789837,0.0,0.0,145.90955531914247,26332589.144547135,13238918.891793111,30.959558906923217,0.9999999922414683,0.0,0.0
Geothermal,Geothermal,2034,1313.9999988151812,0.0,0.0,150.00000137128538,26949707.275104515,13549179.224848151,30.82107042349319,0.9999999899564088,0.0,0.0
Geothermal,Geothermal,2035,1314.0000016996237,0.0,0.0,150.00000149454848,26949707.29243524,13549179.233561374,30.82107037565631,0.9999999913298164,0.0,0.0
Hidro,Water,2023,59260.73472409113,82369756.83991393,0.0,12391.502,1821177345.413436,542499957.56,41.27601642473332,0.5459325314446581,0.0,0.0
Hidro,Water,2024,59260.73472915056,82369756.84878856,0.0,12391.502000562125,1821177345.5865088,542499957.5864537,41.27601642472604,0.5459325314665019,0.0,0.0
Hidro,Water,2025,59260.73472820697,82369756.84722304,0.0,12391.502000564746,1821177345.5873153,542499957.5865769,41.27601642537253,0.5459325314576937,0.0,0.0
Hidro,Water,2026,69772.7347238473,96981436.84122041,0.0,13591.502000566175,2154141356.479507,595035957.5866442,40.79184744832133,0.5860223583016738,0.0,0.0
Hidro,Water,2027,69772.73472256205,96981436.83926147,0.0,13591.502000569786,2154141356.480619,595035957.5868142,40.79184744906304,0.5860223582907234,0.0,0.0
Hidro,Water,2028,69772.73471660152,96981436.83171368,0.0,13591.502000583754,2154141356.484919,595035957.5874715,40.791847452510666,0.5860223582400584,0.0,0.0
Hidro,Water,2029,69772.7347202034,96981436.83604285,0.0,13591.502000653732,2154141356.5064645,595035957.5907646,40.79184745082291,0.5860223582672935,0.0,0.0
Hidro,Water,2030,69772.73472087352,96981436.8368556,0.0,13591.502000804034,2154141356.552741,595035957.5978378,40.791847451207396,0.5860223582664413,0.0,0.0
Hidro,Water,2031,69772.734720346,96981436.83625245,0.0,13591.50200091963,2154141356.588332,595035957.6032779,40.79184745209524,0.5860223582570264,0.0,0.0
Hidro,Water,2032,69772.73471977998,96981436.83548719,0.0,13591.50200103635,2154141356.624269,595035957.6087706,40.791847453008955,0.5860223582472401,0.0,0.0
Hidro,Water,2033,69772.73470505772,96981436.81579806,0.0,13591.50200116083,2154141356.6625953,595035957.6146287,40.79184746196724,0.5860223581182202,0.0,0.0
Hidro,Water,2034,69546.3109621981,96666707.81707682,0.0,13591.502001284938,2154141356.7008066,595035957.6204692,40.920129087583256,0.5841206213343948,0.0,0.0
Hidro,Water,2035,69421.91958892546,96493803.80650656,0.0,13591.502001401841,2154141356.7367997,595035957.6259706,40.990959844089836,0.583075856118409,0.0,0.0
RunOfRiver,Water,2023,3867.0128712103506,5375147.890982388,0.0,782.05,116267831.30329473,34238149.0,40.31047565287449,0.5644649644915716,0.0,0.0
RunOfRiver,Water,2024,3867.0128713114427,5375147.891122905,0.0,782.05,116267831.30329473,34238149.0,40.310475651857026,0.5644649645063279,0.0,0.0
RunOfRiver,Water,2025,3867.012871229626,5375147.89100918,0.0,782.05,116267831.30329473,34238149.0,40.31047565268048,0.5644649644943852,0.0,0.0
RunOfRiver,Water,2026,3867.012870893007,5375147.890541279,0.0,782.05,116267831.30329473,34238149.0,40.31047565606847,0.5644649644452492,0.0,0.0
RunOfRiver,Water,2027,3867.0128707924505,5375147.890401506,0.0,782.05,116267831.30329473,34238149.0,40.31047565708054,0.5644649644305711,0.0,0.0
RunOfRiver,Water,2028,3867.0128705556895,5375147.890072408,0.0,782.05,116267831.30329473,34238149.0,40.31047565946348,0.5644649643960112,0.0,0.0
RunOfRiver,Water,2029,3867.0128708229586,5375147.890443912,0.0,782.05,116267831.30329473,34238149.0,40.31047565677349,0.5644649644350243,0.0,0.0
RunOfRiver,Water,2030,3867.0128708926904,5375147.890540839,0.0,782.05,116267831.30329473,34238149.0,40.31047565607165,0.564464964445203,0.0,0.0
RunOfRiver,Water,2031,3867.0128708114,5375147.890427845,0.0,782.05,116267831.30329473,34238149.0,40.31047565688983,0.5644649644333369,0.0,0.0
RunOfRiver,Water,2032,3867.012870597182,5375147.890130082,0.0,782.05,116267831.30329473,34238149.0,40.31047565904587,0.5644649644020677,0.0,0.0
RunOfRiver,Water,2033,3867.0128688900036,5375147.887757105,0.0,782.05,116267831.30329473,34238149.0,40.31047567622817,0.5644649641528723,0.0,0.0
RunOfRiver,Water,2034,3839.9690015159704,5337556.9121071985,0.0,782.05,116267831.30329473,34238149.0,40.58458210310471,0.5605173911435741,0.0,0.0
RunOfRiver,Water,2035,3817.5103646748066,5306339.406897981,0.0,782.05,116267831.30329473,34238149.0,40.81516612292565,0.5572391207914228,0.0,0.0
Thermal,ACPM,2023,7.019435082504983e-06,0.06528074626729635,0.003754490009150597,1041.0,202347726.61909693,149092020.0,50066670971.89842,7.697457970366768e-10,0.0,0.0
Thermal,ACPM,2024,324.95033042660793,3022038.072967455,160586.4878014037,1041.0,202347726.61909693,149092020.0,1090.8183543826917,0.035633800747723245,0.0,0.0
Thermal,ACPM,2025,960.9483740361759,8936819.878536437,475110.5972494531,1041.0,202347726.61909693,149092020.0,375.02177664756283,0.10537685203858421,0.0,0.0
Thermal,ACPM,2026,39.77693421770268,369925.4882246351,19449.584755246466,1041.0,202347726.61909693,149092020.0,8844.564796820088,0.004361907699580079,0.0,0.0
Thermal,ACPM,2027,19.522721540132377,181561.31032323116,9985.274803035349,1041.0,202347726.61909693,149092020.0,18010.875543484086,0.002140846474909133,0.0,0.0
Thermal,ACPM,2028,3.170112116803513e-06,0.029482042686272678,0.0017748953990752206,1041.0,202347726.61909693,149092020.0,110860352473.25659,3.476320315471504e-10,0.0,0.0
Thermal,ACPM,2029,28.937935964552693,269122.8044703401,14800.868934050735,1041.0,202347726.61909693,149092020.0,12153.903092963868,0.0031733115730563652,0.0,0.0
