load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2023_Q2_holidays_8h,3534.79,0,-2620.71,914.074,0
Antioquia,2023_Q2_holidays_9h,3645.76,0,-2682.64,963.115,0
Antioquia,2023_Q2_holidays_10h,3749.97,0,-2741.55,1008.42,0
Antioquia,2023_Q2_holidays_11h,3838.05,0,-2792.51,1045.53,0
Antioquia,2023_Q2_holidays_12h,3914.13,0,-2838.1,1076.04,0
Antioquia,2023_Q2_holidays_13h,3953.81,0,-2864.38,1089.43,0
Antioquia,2023_Q2_holidays_14h,3965.36,0,-2876.62,1088.74,0
Antioquia,2023_Q2_holidays_15h,3948.76,0,-2874.37,1074.39,0
Antioquia,2023_Q2_holidays_16h,3938.66,0,-2875.37,1063.29,0
Antioquia,2023_Q2_holidays_17h,3932.06,0,-2877.77,1054.29,0
Antioquia,2023_Q2_holidays_18h,3941.92,0,-2885.6,1056.32,0
Antioquia,2023_Q2_holidays_19h,4133.95,0,-2990.47,1143.48,0
Antioquia,2023_Q2_holidays_20h,4214.16,0,-3031.7,1182.47,0
Antioquia,2023_Q2_holidays_21h,4184.14,0,-3016.4,1167.74,0
Antioquia,2023_Q2_holidays_22h,4104.8,0,-2974.88,1129.91,0
Antioquia,2023_Q2_holidays_23h,3986.83,0,-2911.02,1075.81,0
Antioquia,2023_Q3_labor_0h,3693.18,0,-2567.82,1125.36,0
Antioquia,2023_Q3_labor_1h,3554.16,0,-2493.68,1060.48,0
Antioquia,2023_Q3_labor_2h,3458.52,0,-2434.99,1023.53,0
Antioquia,2023_Q3_labor_3h,3388.79,0,-2391.6,997.183,0
Antioquia,2023_Q3_labor_4h,3355.95,0,-2371.28,984.67,0
Antioquia,2023_Q3_labor_5h,3397.43,0,-2397.02,1000.42,0
Antioquia,2023_Q3_labor_6h,3483.34,0,-2446.35,1036.99,0
Antioquia,2023_Q3_labor_7h,3520.96,0,-2460.4,1060.56,0
Antioquia,2023_Q3_labor_8h,3658.41,0,-2530.78,1127.63,0
Antioquia,2023_Q3_labor_9h,3783.73,0,-2589.85,1193.87,0
Antioquia,2023_Q3_labor_10h,3862.23,0,-2625.74,1236.48,0
Antioquia,2023_Q3_labor_11h,3951.01,0,-2668.71,1282.3,0
Antioquia,2023_Q3_labor_12h,4020.65,0,-2704.19,1316.46,0
Antioquia,2023_Q3_labor_13h,4012.04,0,-2702.93,1309.11,0
Antioquia,2023_Q3_labor_14h,4035.97,0,-2719.92,1316.05,0
Antioquia,2023_Q3_labor_15h,4077.86,0,-2747.13,1330.74,0
Antioquia,2023_Q3_labor_16h,4084.6,0,-2757.09,1327.51,0
Antioquia,2023_Q3_labor_17h,4057.49,0,-2749.79,1307.7,0
Antioquia,2023_Q3_labor_18h,3990.05,0,-2719.08,1270.98,0
Antioquia,2023_Q3_labor_19h,4089.26,0,-2767.8,1321.46,0
Antioquia,2023_Q3_labor_20h,4165.65,0,-2805.93,1359.72,0
Antioquia,2023_Q3_labor_21h,4114.15,0,-2780.04,1334.11,0
Antioquia,2023_Q3_labor_22h,4002.36,0,-2724.83,1277.53,0
Antioquia,2023_Q3_labor_23h,3846.85,0,-2647.47,1199.38,0
Antioquia,2023_Q3_holidays_0h,3784.59,0,-2734.25,1050.34,0
