timestamp,Zone,demand_mw,Date
Q1_20h,Caribe,2602.6484615384616,2023-02-26 20:00:00
Q1_20h,Nordeste,1042.8784615384616,2023-02-26 20:00:00
Q1_20h,Oriental,2334.110769230769,2023-02-26 20:00:00
Q1_20h,Suroccidente,1963.6846153846154,2023-02-26 20:00:00
Q1_21h,Caribe,2570.2523076923076,2023-02-26 21:00:00
Q1_21h,Antioquia,1168.926923076923,2023-02-26 21:00:00
Q1_21h,Suroccidente,1939.2384615384615,2023-02-26 21:00:00
Q1_21h,Oriental,2305.055384615385,2023-02-26 21:00:00
Q1_21h,Nordeste,1029.8961538461538,2023-02-26 21:00:00
Q1_22h,Suroccidente,1880.993846153846,2023-02-26 22:00:00
Q1_22h,Oriental,2235.8230769230768,2023-02-26 22:00:00
Q1_22h,Nordeste,998.963076923077,2023-02-26 22:00:00
Q1_22h,Caribe,2493.053076923077,2023-02-26 22:00:00
Q1_22h,Antioquia,1133.8192307692307,2023-02-26 22:00:00
Q1_23h,Suroccidente,1797.0007692307695,2023-02-26 23:00:00
Q1_23h,Antioquia,1083.1884615384615,2023-02-26 23:00:00
Q1_23h,Caribe,2381.7276923076925,2023-02-26 23:00:00
Q1_23h,Nordeste,954.3546153846154,2023-02-26 23:00:00
Q1_23h,Oriental,2135.984615384615,2023-02-26 23:00:00
Q2_0h,Antioquia,1016.7292307692308,2023-05-28 00:00:00
Q2_0h,Caribe,2235.593846153846,2023-05-28 00:00:00
Q2_0h,Nordeste,895.8,2023-05-28 00:00:00
Q2_0h,Oriental,2004.9284615384615,2023-05-28 00:00:00
Q2_0h,Suroccidente,1686.7407692307693,2023-05-28 00:00:00
Q2_1h,Nordeste,890.6538461538462,2023-05-28 01:00:00
Q2_1h,Oriental,1993.413076923077,2023-05-28 01:00:00
Q2_1h,Suroccidente,1677.0538461538463,2023-05-28 01:00:00
Q2_1h,Caribe,2222.7546153846156,2023-05-28 01:00:00
Q2_1h,Antioquia,1010.8884615384616,2023-05-28 01:00:00
Q2_2h,Antioquia,971.2892307692308,2023-05-28 02:00:00
Q2_2h,Caribe,2135.683846153846,2023-05-28 02:00:00
Q2_2h,Nordeste,855.7638461538462,2023-05-28 02:00:00
Q2_2h,Oriental,1915.3246153846155,2023-05-28 02:00:00
Q2_2h,Suroccidente,1611.3615384615384,2023-05-28 02:00:00
Q2_3h,Suroccidente,1560.9453846153847,2023-05-28 03:00:00
Q2_3h,Antioquia,940.9007692307691,2023-05-28 03:00:00
Q2_3h,Caribe,2068.8623076923077,2023-05-28 03:00:00
Q2_3h,Nordeste,828.9915384615384,2023-05-28 03:00:00
Q2_3h,Oriental,1855.3992307692306,2023-05-28 03:00:00
Q2_4h,Caribe,2021.4438461538462,2023-05-28 04:00:00
Q2_4h,Nordeste,809.9892307692309,2023-05-28 04:00:00
Q2_4h,Oriental,1812.8730769230767,2023-05-28 04:00:00
Q2_4h,Suroccidente,1525.1669230769232,2023-05-28 04:00:00
Q2_4h,Antioquia,919.3346153846154,2023-05-28 04:00:00
Q2_5h,Suroccidente,1507.8738461538462,2023-05-28 05:00:00
Q2_5h,Oriental,1792.3184615384614,2023-05-28 05:00:00
Q2_5h,Nordeste,800.8061538461538,2023-05-28 05:00:00
Q2_5h,Caribe,1998.5253846153848,2023-05-28 05:00:00
Q2_5h,Antioquia,908.9115384615385,2023-05-28 05:00:00
Q2_6h,Nordeste,788.8892307692307,2023-05-28 06:00:00
Q2_6h,Oriental,1765.6507692307691,2023-05-28 06:00:00
Q2_6h,Suroccidente,1485.44,2023-05-28 06:00:00
Q2_6h,Antioquia,895.3876923076924,2023-05-28 06:00:00
Q2_6h,Caribe,1968.7892307692307,2023-05-28 06:00:00
Q2_7h,Oriental,1727.9646153846154,2023-05-28 07:00:00
Q2_7h,Antioquia,876.2769230769231,2023-05-28 07:00:00
Q2_7h,Caribe,1926.7653846153846,2023-05-28 07:00:00
Q2_7h,Nordeste,772.0523076923077,2023-05-28 07:00:00
Q2_7h,Suroccidente,1453.7330769230769,2023-05-28 07:00:00
Q2_8h,Antioquia,914.073846153846,2023-05-28 08:00:00
Q2_8h,Caribe,2009.8753846153847,2023-05-28 08:00:00
Q2_8h,Nordeste,805.3538461538462,2023-05-28 08:00:00
Q2_8h,Suroccidente,1516.4376923076923,2023-05-28 08:00:00
Q2_8h,Oriental,1802.4976923076924,2023-05-28 08:00:00
Q2_9h,Antioquia,963.1153846153846,2023-05-28 09:00:00
Q2_9h,Caribe,2117.713076923077,2023-05-28 09:00:00
Q2_9h,Nordeste,848.5630769230769,2023-05-28 09:00:00
Q2_9h,Oriental,1899.2092307692308,2023-05-28 09:00:00
Q2_9h,Suroccidente,1597.8007692307692,2023-05-28 09:00:00
Q2_10h,Suroccidente,1672.9584615384615,2023-05-28 10:00:00
Q2_10h,Antioquia,1008.4215384615384,2023-05-28 10:00:00
Q2_10h,Caribe,2217.3284615384614,2023-05-28 10:00:00
Q2_10h,Nordeste,888.48,2023-05-28 10:00:00
Q2_10h,Oriental,1988.5453846153846,2023-05-28 10:00:00
Q2_11h,Suroccidente,1734.5315384615385,2023-05-28 11:00:00
Q2_11h,Oriental,2061.7315384615385,2023-05-28 11:00:00
Q2_11h,Antioquia,1045.533846153846,2023-05-28 11:00:00
Q2_11h,Caribe,2298.933076923077,2023-05-28 11:00:00
Q2_11h,Nordeste,921.1792307692308,2023-05-28 11:00:00
Q2_12h,Suroccidente,1785.1392307692308,2023-05-28 12:00:00
Q2_12h,Oriental,2121.886923076923,2023-05-28 12:00:00
Q2_12h,Nordeste,948.0561538461538,2023-05-28 12:00:00
Q2_12h,Caribe,2366.0107692307693,2023-05-28 12:00:00
Q2_12h,Antioquia,1076.0384615384614,2023-05-28 12:00:00
Q2_13h,Antioquia,1089.4292307692308,2023-05-28 13:00:00
Q2_13h,Oriental,2148.2884615384614,2023-05-28 13:00:00
Q2_13h,Suroccidente,1807.353076923077,2023-05-28 13:00:00
Q2_13h,Nordeste,959.853076923077,2023-05-28 13:00:00
Q2_13h,Caribe,2395.45,2023-05-28 13:00:00
Q2_14h,Antioquia,1088.7369230769232,2023-05-28 14:00:00
Q2_14h,Caribe,2393.9307692307693,2023-05-28 14:00:00
Q2_14h,Nordeste,959.2453846153846,2023-05-28 14:00:00
Q2_14h,Oriental,2146.9284615384613,2023-05-28 14:00:00
Q2_14h,Suroccidente,1806.2069230769232,2023-05-28 14:00:00
Q2_15h,Nordeste,946.5984615384616,2023-05-28 15:00:00
Q2_15h,Caribe,2362.373076923077,2023-05-28 15:00:00
Q2_15h,Oriental,2118.626923076923,2023-05-28 15:00:00
Q2_15h,Suroccidente,1782.397692307692,2023-05-28 15:00:00
Q2_15h,Antioquia,1074.3861538461538,2023-05-28 15:00:00
Q2_16h,Antioquia,1063.2876923076924,2023-05-28 16:00:00
Q2_16h,Caribe,2337.972307692308,2023-05-28 16:00:00
Q2_16h,Nordeste,936.8215384615385,2023-05-28 16:00:00
Q2_16h,Oriental,2096.7423076923073,2023-05-28 16:00:00
Q2_16h,Suroccidente,1763.9838461538461,2023-05-28 16:00:00
Q2_17h,Caribe,2318.1761538461537,2023-05-28 17:00:00
Q2_17h,Nordeste,928.8884615384615,2023-05-28 17:00:00
Q2_17h,Oriental,2078.99,2023-05-28 17:00:00
Q2_17h,Antioquia,1054.2861538461539,2023-05-28 17:00:00
Q2_17h,Suroccidente,1749.0484615384617,2023-05-28 17:00:00
Q2_18h,Oriental,2083.0023076923076,2023-05-28 18:00:00
Q2_18h,Nordeste,930.6823076923077,2023-05-28 18:00:00
Q2_18h,Caribe,2322.6515384615386,2023-05-28 18:00:00
Q2_18h,Suroccidente,1752.426923076923,2023-05-28 18:00:00
Q2_18h,Antioquia,1056.319230769231,2023-05-28 18:00:00
Q2_19h,Antioquia,1143.48,2023-05-28 19:00:00
Q2_19h,Caribe,2514.2992307692307,2023-05-28 19:00:00
Q2_19h,Nordeste,1007.4746153846154,2023-05-28 19:00:00
Q2_19h,Oriental,2254.8753846153845,2023-05-28 19:00:00
Q2_19h,Suroccidente,1897.0238461538463,2023-05-28 19:00:00
Q2_20h,Caribe,2600.019230769231,2023-05-28 20:00:00
Q2_20h,Oriental,2331.7523076923076,2023-05-28 20:00:00
Q2_20h,Suroccidente,1961.6984615384617,2023-05-28 20:00:00
Q2_20h,Nordeste,1041.823846153846,2023-05-28 20:00:00
Q2_20h,Antioquia,1182.4653846153847,2023-05-28 20:00:00
Q2_21h,Suroccidente,1937.2684615384615,2023-05-28 21:00:00
Q2_21h,Oriental,2302.712307692308,2023-05-28 21:00:00
Q2_21h,Nordeste,1028.8476923076923,2023-05-28 21:00:00
Q2_21h,Caribe,2567.638461538462,2023-05-28 21:00:00
Q2_21h,Antioquia,1167.7392307692307,2023-05-28 21:00:00
Q2_22h,Nordeste,995.5230769230768,2023-05-28 22:00:00
Q2_22h,Oriental,2228.123846153846,2023-05-28 22:00:00
Q2_22h,Suroccidente,1874.5184615384617,2023-05-28 22:00:00
Q2_22h,Caribe,2484.4715384615383,2023-05-28 22:00:00
Q2_22h,Antioquia,1129.9146153846154,2023-05-28 22:00:00
Q2_23h,Suroccidente,1784.753076923077,2023-05-28 23:00:00
Q2_23h,Antioquia,1075.8076923076924,2023-05-28 23:00:00
Q2_23h,Caribe,2365.496153846154,2023-05-28 23:00:00
Q2_23h,Nordeste,947.8507692307692,2023-05-28 23:00:00
Q2_23h,Oriental,2121.4269230769232,2023-05-28 23:00:00
Q3_0h,Oriental,2071.2069230769234,2023-08-27 00:00:00
Q3_0h,Nordeste,925.4123076923078,2023-08-27 00:00:00
Q3_0h,Suroccidente,1742.503846153846,2023-08-27 00:00:00
Q3_0h,Antioquia,1050.3384615384616,2023-08-27 00:00:00
Q3_0h,Caribe,2309.4992307692305,2023-08-27 00:00:00
Q3_1h,Caribe,2283.2753846153846,2023-08-27 01:00:00
Q3_1h,Suroccidente,1722.7176923076922,2023-08-27 01:00:00
Q3_1h,Oriental,2047.69,2023-08-27 01:00:00
Q3_1h,Nordeste,914.9053846153846,2023-08-27 01:00:00
Q3_1h,Antioquia,1038.4138461538462,2023-08-27 01:00:00
Q3_2h,Oriental,1972.9076923076923,2023-08-27 02:00:00
Q3_2h,Nordeste,881.493076923077,2023-08-27 02:00:00
Q3_2h,Caribe,2199.89,2023-08-27 02:00:00
Q3_2h,Antioquia,1000.4892307692309,2023-08-27 02:00:00
Q3_2h,Suroccidente,1659.8046153846153,2023-08-27 02:00:00
Q3_3h,Antioquia,970.0038461538461,2023-08-27 03:00:00
Q3_3h,Caribe,2132.856153846154,2023-08-27 03:00:00
Q3_3h,Nordeste,854.6315384615384,2023-08-27 03:00:00
Q3_3h,Oriental,1912.79,2023-08-27 03:00:00
Q3_3h,Suroccidente,1609.2261538461537,2023-08-27 03:00:00
Q3_4h,Caribe,2082.3438461538462,2023-08-27 04:00:00
Q3_4h,Antioquia,947.0307692307692,2023-08-27 04:00:00
Q3_4h,Nordeste,834.3915384615385,2023-08-27 04:00:00
Q3_4h,Oriental,1867.4907692307693,2023-08-27 04:00:00
Q3_4h,Suroccidente,1571.1138461538462,2023-08-27 04:00:00
Q3_5h,Antioquia,934.3653846153846,2023-08-27 05:00:00
Q3_5h,Caribe,2054.496923076923,2023-08-27 05:00:00
Q3_5h,Nordeste,823.2338461538462,2023-08-27 05:00:00
Q3_5h,Oriental,1842.513846153846,2023-08-27 05:00:00
Q3_5h,Suroccidente,1550.1046153846155,2023-08-27 05:00:00
Q3_6h,Suroccidente,1524.936923076923,2023-08-27 06:00:00
Q3_6h,Oriental,1812.5992307692309,2023-08-27 06:00:00
Q3_6h,Nordeste,809.8676923076923,2023-08-27 06:00:00
Q3_6h,Caribe,2021.1384615384616,2023-08-27 06:00:00
Q3_6h,Antioquia,919.1946153846154,2023-08-27 06:00:00
Q3_7h,Caribe,1973.363076923077,2023-08-27 07:00:00
Q3_7h,Antioquia,897.4676923076923,2023-08-27 07:00:00
Q3_7h,Nordeste,790.7230769230769,2023-08-27 07:00:00
Q3_7h,Oriental,1769.7553846153846,2023-08-27 07:00:00
Q3_7h,Suroccidente,1488.8907692307694,2023-08-27 07:00:00
Q3_8h,Oriental,1845.2276923076922,2023-08-27 08:00:00
Q3_8h,Nordeste,824.4453846153847,2023-08-27 08:00:00
Q3_8h,Suroccidente,1552.3876923076923,2023-08-27 08:00:00
Q3_8h,Antioquia,935.7407692307692,2023-08-27 08:00:00
Q3_8h,Caribe,2057.5207692307695,2023-08-27 08:00:00
Q3_9h,Antioquia,984.0784615384616,2023-08-27 09:00:00
Q3_9h,Caribe,2163.8023076923077,2023-08-27 09:00:00
Q3_9h,Nordeste,867.0330769230769,2023-08-27 09:00:00
Q3_9h,Oriental,1940.5446153846156,2023-08-27 09:00:00
Q3_9h,Suroccidente,1632.576923076923,2023-08-27 09:00:00
Q3_10h,Oriental,2022.41,2023-08-27 10:00:00
Q3_10h,Nordeste,903.6092307692307,2023-08-27 10:00:00
Q3_10h,Antioquia,1025.5923076923077,2023-08-27 10:00:00
Q3_10h,Caribe,2255.087692307692,2023-08-27 10:00:00
Q3_10h,Suroccidente,1701.4492307692308,2023-08-27 10:00:00
Q3_11h,Suroccidente,1757.9953846153844,2023-08-27 11:00:00
Q3_11h,Antioquia,1059.676153846154,2023-08-27 11:00:00
Q3_11h,Oriental,2089.6215384615384,2023-08-27 11:00:00
Q3_11h,Nordeste,933.6392307692307,2023-08-27 11:00:00
Q3_11h,Caribe,2330.0323076923078,2023-08-27 11:00:00
Q3_12h,Antioquia,1088.2246153846154,2023-08-27 12:00:00
Q3_12h,Caribe,2392.800769230769,2023-08-27 12:00:00
Q3_12h,Nordeste,958.7930769230769,2023-08-27 12:00:00
Q3_12h,Oriental,2145.916153846154,2023-08-27 12:00:00
Q3_12h,Suroccidente,1805.3546153846155,2023-08-27 12:00:00
Q3_13h,Nordeste,973.5292307692307,2023-08-27 13:00:00
Q3_13h,Antioquia,1104.95,2023-08-27 13:00:00
Q3_13h,Caribe,2429.580769230769,2023-08-27 13:00:00
Q3_13h,Oriental,2178.8984615384616,2023-08-27 13:00:00
Q3_13h,Suroccidente,1833.102307692308,2023-08-27 13:00:00
Q3_14h,Suroccidente,1834.8653846153845,2023-08-27 14:00:00
Q3_14h,Oriental,2180.9915384615383,2023-08-27 14:00:00
Q3_14h,Nordeste,974.4638461538462,2023-08-27 14:00:00
Q3_14h,Antioquia,1106.0130769230768,2023-08-27 14:00:00
Q3_14h,Caribe,2431.9146153846154,2023-08-27 14:00:00
Q3_15h,Antioquia,1092.5,2023-08-27 15:00:00
Q3_15h,Caribe,2402.203076923077,2023-08-27 15:00:00
Q3_15h,Nordeste,962.5584615384615,2023-08-27 15:00:00
Q3_15h,Oriental,2154.3438461538462,2023-08-27 15:00:00
Q3_15h,Suroccidente,1812.4461538461537,2023-08-27 15:00:00
Q3_16h,Antioquia,1080.5184615384615,2023-08-27 16:00:00
Q3_16h,Oriental,2130.7192307692308,2023-08-27 16:00:00
Q3_16h,Suroccidente,1792.5707692307692,2023-08-27 16:00:00
Q3_16h,Caribe,2375.8576923076926,2023-08-27 16:00:00
Q3_16h,Nordeste,952.003076923077,2023-08-27 16:00:00
Q3_17h,Suroccidente,1777.603076923077,2023-08-27 17:00:00
Q3_17h,Antioquia,1071.4953846153846,2023-08-27 17:00:00
Q3_17h,Caribe,2356.019230769231,2023-08-27 17:00:00
Q3_17h,Oriental,2112.929230769231,2023-08-27 17:00:00
Q3_17h,Nordeste,944.0523076923077,2023-08-27 17:00:00
Q3_18h,Suroccidente,1779.5538461538463,2023-08-27 18:00:00
Q3_18h,Oriental,2115.246923076923,2023-08-27 18:00:00
Q3_18h,Nordeste,945.0892307692308,2023-08-27 18:00:00
Q3_18h,Caribe,2358.6046153846155,2023-08-27 18:00:00
Q3_18h,Antioquia,1072.6723076923076,2023-08-27 18:00:00
Q3_19h,Nordeste,1014.3469230769231,2023-08-27 19:00:00
Q3_19h,Oriental,2270.256923076923,2023-08-27 19:00:00
Q3_19h,Antioquia,1151.28,2023-08-27 19:00:00
Q3_19h,Caribe,2531.4484615384617,2023-08-27 19:00:00
Q3_19h,Suroccidente,1909.9630769230769,2023-08-27 19:00:00
Q3_20h,Antioquia,1202.9076923076923,2023-08-27 20:00:00
Q3_20h,Caribe,2644.9700000000003,2023-08-27 20:00:00
Q3_20h,Nordeste,1059.8353846153846,2023-08-27 20:00:00
Q3_20h,Oriental,2372.0646153846155,2023-08-27 20:00:00
Q3_20h,Suroccidente,1995.6146153846153,2023-08-27 20:00:00
Q3_21h,Antioquia,1191.2661538461539,2023-08-27 21:00:00
Q3_21h,Caribe,2619.373846153846,2023-08-27 21:00:00
Q3_21h,Nordeste,1049.576923076923,2023-08-27 21:00:00
Q3_21h,Suroccidente,1976.3015384615383,2023-08-27 21:00:00
Q3_21h,Oriental,2349.1092307692306,2023-08-27 21:00:00
Q3_22h,Nordeste,1021.8607692307693,2023-08-27 22:00:00
Q3_22h,Caribe,2550.2023076923074,2023-08-27 22:00:00
Q3_22h,Antioquia,1159.8084615384616,2023-08-27 22:00:00
Q3_22h,Suroccidente,1924.1123076923077,2023-08-27 22:00:00
Q3_22h,Oriental,2287.0738461538463,2023-08-27 22:00:00
Q3_23h,Suroccidente,1837.7376923076922,2023-08-27 23:00:00
Q3_23h,Nordeste,975.9892307692309,2023-08-27 23:00:00
Q3_23h,Oriental,2184.4069230769232,2023-08-27 23:00:00
Q3_23h,Antioquia,1107.7461538461537,2023-08-27 23:00:00
Q3_23h,Caribe,2435.723076923077,2023-08-27 23:00:00
Q4_0h,Antioquia,1093.3653846153845,2023-11-26 00:00:00
Q4_0h,Caribe,2404.106923076923,2023-11-26 00:00:00
Q4_0h,Nordeste,963.3223076923077,2023-11-26 00:00:00
Q4_0h,Oriental,2156.0538461538463,2023-11-26 00:00:00
Q4_0h,Suroccidente,1813.883846153846,2023-11-26 00:00:00
Q4_1h,Caribe,2353.912307692308,2023-11-26 01:00:00
Q4_1h,Antioquia,1070.5361538461539,2023-11-26 01:00:00
Q4_1h,Suroccidente,1776.0115384615385,2023-11-26 01:00:00
Q4_1h,Nordeste,943.2099999999999,2023-11-26 01:00:00
Q4_1h,Oriental,2111.0376923076924,2023-11-26 01:00:00
Q4_2h,Antioquia,1032.4392307692308,2023-11-26 02:00:00
Q4_2h,Caribe,2270.143846153846,2023-11-26 02:00:00
Q4_2h,Nordeste,909.6430769230769,2023-11-26 02:00:00
Q4_2h,Oriental,2035.9115384615384,2023-11-26 02:00:00
