timestamp,Zone,demand_mw,Date
Q1_9h,Suroccidente,1940.7402597402597,2023-02-28 09:00:00
Q1_9h,Antioquia,1169.8323376623375,2023-02-28 09:00:00
Q1_9h,Caribe,2572.241948051948,2023-02-28 09:00:00
Q1_9h,Nordeste,1030.6937662337662,2023-02-28 09:00:00
Q1_9h,Oriental,2306.8399999999997,2023-02-28 09:00:00
Q1_10h,Oriental,2390.7055844155843,2023-02-28 10:00:00
Q1_10h,Nordeste,1068.1640259740261,2023-02-28 10:00:00
Q1_10h,Suroccidente,2011.2963636363638,2023-02-28 10:00:00
Q1_10h,Antioquia,1212.3615584415584,2023-02-28 10:00:00
Q1_10h,Caribe,2665.7553246753246,2023-02-28 10:00:00
Q1_11h,Antioquia,1254.4385714285715,2023-02-28 11:00:00
Q1_11h,Oriental,2473.681168831169,2023-02-28 11:00:00
Q1_11h,Nordeste,1105.2374025974025,2023-02-28 11:00:00
Q1_11h,Caribe,2758.277532467532,2023-02-28 11:00:00
Q1_11h,Suroccidente,2081.102987012987,2023-02-28 11:00:00
Q1_12h,Antioquia,1287.8875324675323,2023-02-28 12:00:00
Q1_12h,Caribe,2831.824155844156,2023-02-28 12:00:00
Q1_12h,Nordeste,1134.707012987013,2023-02-28 12:00:00
Q1_12h,Oriental,2539.6396103896104,2023-02-28 12:00:00
Q1_12h,Suroccidente,2136.5945454545454,2023-02-28 12:00:00
Q1_13h,Caribe,2819.486883116883,2023-02-28 13:00:00
Q1_13h,Antioquia,1282.277012987013,2023-02-28 13:00:00
Q1_13h,Nordeste,1129.7638961038963,2023-02-28 13:00:00
Q1_13h,Oriental,2528.575064935065,2023-02-28 13:00:00
Q1_13h,Suroccidente,2127.2846753246754,2023-02-28 13:00:00
Q1_14h,Suroccidente,2131.9302597402598,2023-02-28 14:00:00
Q1_14h,Oriental,2534.0954545454547,2023-02-28 14:00:00
Q1_14h,Nordeste,1132.23012987013,2023-02-28 14:00:00
Q1_14h,Antioquia,1285.0764935064935,2023-02-28 14:00:00
Q1_14h,Caribe,2825.6433766233768,2023-02-28 14:00:00
Q1_15h,Antioquia,1297.818961038961,2023-02-28 15:00:00
Q1_15h,Caribe,2853.6627272727274,2023-02-28 15:00:00
Q1_15h,Nordeste,1143.4574025974025,2023-02-28 15:00:00
Q1_15h,Oriental,2559.223896103896,2023-02-28 15:00:00
Q1_15h,Suroccidente,2153.071038961039,2023-02-28 15:00:00
Q1_16h,Suroccidente,2148.264025974026,2023-02-28 16:00:00
Q1_16h,Nordeste,1140.904935064935,2023-02-28 16:00:00
Q1_16h,Oriental,2553.510909090909,2023-02-28 16:00:00
Q1_16h,Antioquia,1294.922857142857,2023-02-28 16:00:00
Q1_16h,Caribe,2847.291818181818,2023-02-28 16:00:00
Q1_17h,Oriental,2510.539090909091,2023-02-28 17:00:00
Q1_17h,Suroccidente,2112.1123376623377,2023-02-28 17:00:00
Q1_17h,Nordeste,1121.704935064935,2023-02-28 17:00:00
Q1_17h,Caribe,2799.3763636363637,2023-02-28 17:00:00
Q1_17h,Antioquia,1273.1306493506493,2023-02-28 17:00:00
Q1_18h,Suroccidente,2071.1307792207795,2023-02-28 18:00:00
Q1_18h,Oriental,2461.8267532467535,2023-02-28 18:00:00
Q1_18h,Nordeste,1099.9411688311689,2023-02-28 18:00:00
Q1_18h,Caribe,2745.06,2023-02-28 18:00:00
Q1_18h,Antioquia,1248.427922077922,2023-02-28 18:00:00
Q1_19h,Oriental,2590.194025974026,2023-02-28 19:00:00
Q1_19h,Nordeste,1157.2953246753248,2023-02-28 19:00:00
Q1_19h,Antioquia,1313.5250649350648,2023-02-28 19:00:00
Q1_19h,Caribe,2888.1954545454546,2023-02-28 19:00:00
Q1_19h,Suroccidente,2179.1259740259743,2023-02-28 19:00:00
Q1_20h,Antioquia,1327.901948051948,2023-02-28 20:00:00
Q1_20h,Caribe,2919.808831168831,2023-02-28 20:00:00
Q1_20h,Nordeste,1169.962987012987,2023-02-28 20:00:00
Q1_20h,Oriental,2618.546103896104,2023-02-28 20:00:00
Q1_20h,Suroccidente,2202.978311688312,2023-02-28 20:00:00
Q1_21h,Caribe,2846.3109090909093,2023-02-28 21:00:00
Q1_21h,Antioquia,1294.474935064935,2023-02-28 21:00:00
Q1_21h,Suroccidente,2147.5238961038963,2023-02-28 21:00:00
Q1_21h,Oriental,2552.6305194805195,2023-02-28 21:00:00
Q1_21h,Nordeste,1140.5122077922078,2023-02-28 21:00:00
Q1_22h,Suroccidente,2054.0993506493505,2023-02-28 22:00:00
Q1_22h,Oriental,2441.581818181818,2023-02-28 22:00:00
Q1_22h,Nordeste,1090.8957142857143,2023-02-28 22:00:00
Q1_22h,Caribe,2722.486233766234,2023-02-28 22:00:00
Q1_22h,Antioquia,1238.1615584415586,2023-02-28 22:00:00
Q1_23h,Suroccidente,1930.2146753246752,2023-02-28 23:00:00
Q1_23h,Antioquia,1163.4871428571428,2023-02-28 23:00:00
Q1_23h,Caribe,2558.2906493506493,2023-02-28 23:00:00
Q1_23h,Nordeste,1025.1025974025974,2023-02-28 23:00:00
Q1_23h,Oriental,2294.3281818181817,2023-02-28 23:00:00
Q2_0h,Antioquia,1085.626835443038,2023-05-31 00:00:00
Q2_0h,Caribe,2387.0913924050633,2023-05-31 00:00:00
Q2_0h,Nordeste,956.5032911392404,2023-05-31 00:00:00
Q2_0h,Oriental,2140.793164556962,2023-05-31 00:00:00
Q2_0h,Suroccidente,1801.0459493670887,2023-05-31 00:00:00
Q2_1h,Nordeste,900.3950632911393,2023-05-31 01:00:00
Q2_1h,Oriental,2015.2121518987342,2023-05-31 01:00:00
Q2_1h,Suroccidente,1695.394936708861,2023-05-31 01:00:00
Q2_1h,Caribe,2247.06253164557,2023-05-31 01:00:00
Q2_1h,Antioquia,1021.9435443037974,2023-05-31 01:00:00
Q2_2h,Antioquia,987.7472151898734,2023-05-31 02:00:00
Q2_2h,Caribe,2171.872911392405,2023-05-31 02:00:00
Q2_2h,Nordeste,870.2660759493672,2023-05-31 02:00:00
Q2_2h,Oriental,1947.7803797468355,2023-05-31 02:00:00
Q2_2h,Suroccidente,1638.6650632911392,2023-05-31 02:00:00
Q2_3h,Suroccidente,1598.2482278481014,2023-05-31 03:00:00
Q2_3h,Antioquia,963.3859493670886,2023-05-31 03:00:00
Q2_3h,Caribe,2118.3046835443038,2023-05-31 03:00:00
Q2_3h,Nordeste,848.8015189873419,2023-05-31 03:00:00
Q2_3h,Oriental,1899.7393670886077,2023-05-31 03:00:00
Q2_4h,Caribe,2094.0769620253163,2023-05-31 04:00:00
Q2_4h,Nordeste,839.0927848101267,2023-05-31 04:00:00
Q2_4h,Oriental,1878.0122784810126,2023-05-31 04:00:00
Q2_4h,Suroccidente,1579.9689873417722,2023-05-31 04:00:00
Q2_4h,Antioquia,952.367088607595,2023-05-31 04:00:00
Q2_5h,Suroccidente,1613.2418987341773,2023-05-31 05:00:00
Q2_5h,Oriental,1917.5627848101265,2023-05-31 05:00:00
Q2_5h,Nordeste,856.7643037974684,2023-05-31 05:00:00
Q2_5h,Caribe,2138.1777215189873,2023-05-31 05:00:00
Q2_5h,Antioquia,972.4236708860759,2023-05-31 05:00:00
Q2_6h,Nordeste,899.1637974683545,2023-05-31 06:00:00
Q2_6h,Oriental,2012.4591139240506,2023-05-31 06:00:00
Q2_6h,Suroccidente,1693.0782278481013,2023-05-31 06:00:00
Q2_6h,Antioquia,1020.5468354430379,2023-05-31 06:00:00
Q2_6h,Caribe,2243.9921518987344,2023-05-31 06:00:00
Q2_7h,Oriental,2052.955443037975,2023-05-31 07:00:00
Q2_7h,Antioquia,1041.0836708860759,2023-05-31 07:00:00
Q2_7h,Caribe,2289.148860759494,2023-05-31 07:00:00
Q2_7h,Nordeste,917.2581012658228,2023-05-31 07:00:00
Q2_7h,Suroccidente,1727.1484810126583,2023-05-31 07:00:00
Q2_8h,Antioquia,1102.5781012658229,2023-05-31 08:00:00
Q2_8h,Caribe,2424.362658227848,2023-05-31 08:00:00
Q2_8h,Nordeste,971.4383544303798,2023-05-31 08:00:00
Q2_8h,Suroccidente,1829.1670886075951,2023-05-31 08:00:00
Q2_8h,Oriental,2174.219746835443,2023-05-31 08:00:00
Q2_9h,Antioquia,1166.2782278481013,2023-05-31 09:00:00
Q2_9h,Caribe,2564.428734177215,2023-05-31 09:00:00
Q2_9h,Nordeste,1027.562658227848,2023-05-31 09:00:00
Q2_9h,Oriental,2299.8335443037977,2023-05-31 09:00:00
Q2_9h,Suroccidente,1934.846329113924,2023-05-31 09:00:00
Q2_10h,Suroccidente,2001.5912658227846,2023-05-31 10:00:00
Q2_10h,Antioquia,1206.5110126582279,2023-05-31 10:00:00
Q2_10h,Caribe,2652.8925316455698,2023-05-31 10:00:00
Q2_10h,Nordeste,1063.0091139240506,2023-05-31 10:00:00
Q2_10h,Oriental,2379.1687341772154,2023-05-31 10:00:00
Q2_11h,Suroccidente,2073.6356962025316,2023-05-31 11:00:00
Q2_11h,Oriental,2464.8044303797465,2023-05-31 11:00:00
Q2_11h,Antioquia,1249.9378481012657,2023-05-31 11:00:00
Q2_11h,Caribe,2748.3806329113927,2023-05-31 11:00:00
Q2_11h,Nordeste,1101.2712658227847,2023-05-31 11:00:00
Q2_12h,Suroccidente,2127.9906329113924,2023-05-31 12:00:00
Q2_12h,Oriental,2529.412911392405,2023-05-31 12:00:00
Q2_12h,Nordeste,1130.1386075949367,2023-05-31 12:00:00
Q2_12h,Caribe,2820.4218987341774,2023-05-31 12:00:00
Q2_12h,Antioquia,1282.7022784810126,2023-05-31 12:00:00
Q2_13h,Antioquia,1272.7406329113924,2023-05-31 13:00:00
Q2_13h,Oriental,2509.769240506329,2023-05-31 13:00:00
Q2_13h,Suroccidente,2111.4643037974683,2023-05-31 13:00:00
Q2_13h,Nordeste,1121.3618987341772,2023-05-31 13:00:00
Q2_13h,Caribe,2798.517848101266,2023-05-31 13:00:00
Q2_14h,Antioquia,1279.2927848101267,2023-05-31 14:00:00
Q2_14h,Caribe,2812.9269620253167,2023-05-31 14:00:00
Q2_14h,Nordeste,1127.1354430379747,2023-05-31 14:00:00
Q2_14h,Oriental,2522.6911392405063,2023-05-31 14:00:00
Q2_14h,Suroccidente,2122.3358227848103,2023-05-31 14:00:00
Q2_15h,Nordeste,1140.1522784810127,2023-05-31 15:00:00
Q2_15h,Caribe,2845.412151898734,2023-05-31 15:00:00
Q2_15h,Oriental,2551.8253164556963,2023-05-31 15:00:00
Q2_15h,Suroccidente,2146.8462025316458,2023-05-31 15:00:00
Q2_15h,Antioquia,1294.067341772152,2023-05-31 15:00:00
Q2_16h,Antioquia,1293.489493670886,2023-05-31 16:00:00
Q2_16h,Caribe,2844.141012658228,2023-05-31 16:00:00
Q2_16h,Nordeste,1139.6420253164556,2023-05-31 16:00:00
Q2_16h,Oriental,2550.684683544304,2023-05-31 16:00:00
Q2_16h,Suroccidente,2145.8872151898736,2023-05-31 16:00:00
Q2_17h,Caribe,2798.498607594937,2023-05-31 17:00:00
Q2_17h,Nordeste,1121.353417721519,2023-05-31 17:00:00
Q2_17h,Oriental,2509.7517721518984,2023-05-31 17:00:00
Q2_17h,Antioquia,1272.7311392405063,2023-05-31 17:00:00
Q2_17h,Suroccidente,2111.450506329114,2023-05-31 17:00:00
Q2_18h,Oriental,2444.7575949367088,2023-05-31 18:00:00
Q2_18h,Nordeste,1092.3145569620253,2023-05-31 18:00:00
Q2_18h,Caribe,2726.0262025316456,2023-05-31 18:00:00
Q2_18h,Suroccidente,2056.7705063291137,2023-05-31 18:00:00
Q2_18h,Antioquia,1239.7712658227847,2023-05-31 18:00:00
Q2_19h,Antioquia,1301.0093670886076,2023-05-31 19:00:00
Q2_19h,Caribe,2860.6764556962025,2023-05-31 19:00:00
Q2_19h,Nordeste,1146.2684810126582,2023-05-31 19:00:00
Q2_19h,Oriental,2565.5143037974685,2023-05-31 19:00:00
Q2_19h,Suroccidente,2158.3627848101264,2023-05-31 19:00:00
Q2_20h,Caribe,2918.847594936709,2023-05-31 20:00:00
Q2_20h,Oriental,2617.6832911392407,2023-05-31 20:00:00
Q2_20h,Suroccidente,2202.2527848101267,2023-05-31 20:00:00
Q2_20h,Nordeste,1169.577594936709,2023-05-31 20:00:00
Q2_20h,Antioquia,1327.4648101265823,2023-05-31 20:00:00
Q2_21h,Suroccidente,2151.77417721519,2023-05-31 21:00:00
Q2_21h,Oriental,2557.6830379746834,2023-05-31 21:00:00
Q2_21h,Nordeste,1142.7693670886076,2023-05-31 21:00:00
Q2_21h,Caribe,2851.9443037974684,2023-05-31 21:00:00
Q2_21h,Antioquia,1297.0382278481013,2023-05-31 21:00:00
Q2_22h,Nordeste,1090.2408860759494,2023-05-31 22:00:00
Q2_22h,Oriental,2440.116329113924,2023-05-31 22:00:00
Q2_22h,Suroccidente,2052.8662025316453,2023-05-31 22:00:00
Q2_22h,Caribe,2720.8520253164556,2023-05-31 22:00:00
Q2_22h,Antioquia,1237.4179746835443,2023-05-31 22:00:00
Q2_23h,Suroccidente,1919.7492405063292,2023-05-31 23:00:00
Q2_23h,Antioquia,1157.1786075949367,2023-05-31 23:00:00
Q2_23h,Caribe,2544.419746835443,2023-05-31 23:00:00
Q2_23h,Nordeste,1019.5446835443038,2023-05-31 23:00:00
Q2_23h,Oriental,2281.888734177215,2023-05-31 23:00:00
Q3_0h,Oriental,2219.1386075949367,2023-08-31 00:00:00
Q3_0h,Nordeste,991.5082278481012,2023-08-31 00:00:00
Q3_0h,Suroccidente,1866.9577215189875,2023-08-31 00:00:00
Q3_0h,Antioquia,1125.3569620253163,2023-08-31 00:00:00
Q3_0h,Caribe,2474.4507594936713,2023-08-31 00:00:00
Q3_1h,Caribe,2331.7972151898734,2023-08-31 01:00:00
Q3_1h,Suroccidente,1759.3267088607595,2023-08-31 01:00:00
Q3_1h,Oriental,2091.204683544304,2023-08-31 01:00:00
Q3_1h,Nordeste,934.3469620253165,2023-08-31 01:00:00
Q3_1h,Antioquia,1060.4801265822784,2023-08-31 01:00:00
Q3_2h,Oriental,2018.3403797468357,2023-08-31 02:00:00
Q3_2h,Nordeste,901.7920253164558,2023-08-31 02:00:00
Q3_2h,Caribe,2250.551012658228,2023-08-31 02:00:00
Q3_2h,Antioquia,1023.5294936708862,2023-08-31 02:00:00
Q3_2h,Suroccidente,1698.0260759493672,2023-08-31 02:00:00
Q3_3h,Antioquia,997.183417721519,2023-08-31 03:00:00
Q3_3h,Caribe,2192.6203797468356,2023-08-31 03:00:00
Q3_3h,Nordeste,878.5794936708861,2023-08-31 03:00:00
Q3_3h,Oriental,1966.387848101266,2023-08-31 03:00:00
Q3_3h,Suroccidente,1654.3181012658229,2023-08-31 03:00:00
Q3_4h,Caribe,2165.106075949367,2023-08-31 04:00:00
Q3_4h,Antioquia,984.6701265822785,2023-08-31 04:00:00
Q3_4h,Nordeste,867.5548101265823,2023-08-31 04:00:00
Q3_4h,Oriental,1941.7112658227848,2023-08-31 04:00:00
Q3_4h,Suroccidente,1633.5582278481013,2023-08-31 04:00:00
Q3_5h,Antioquia,1000.4150632911392,2023-08-31 05:00:00
Q3_5h,Caribe,2199.7263291139243,2023-08-31 05:00:00
Q3_5h,Nordeste,881.426329113924,2023-08-31 05:00:00
Q3_5h,Oriental,1972.7606329113923,2023-08-31 05:00:00
Q3_5h,Suroccidente,1659.6803797468353,2023-08-31 05:00:00
Q3_6h,Suroccidente,1720.3489873417723,2023-08-31 06:00:00
Q3_6h,Oriental,2044.873417721519,2023-08-31 06:00:00
Q3_6h,Nordeste,913.6460759493671,2023-08-31 06:00:00
Q3_6h,Caribe,2280.1362025316457,2023-08-31 06:00:00
Q3_6h,Antioquia,1036.9856962025317,2023-08-31 06:00:00
Q3_7h,Caribe,2331.979746835443,2023-08-31 07:00:00
Q3_7h,Antioquia,1060.562405063291,2023-08-31 07:00:00
Q3_7h,Nordeste,934.4205063291139,2023-08-31 07:00:00
Q3_7h,Oriental,2091.3678481012657,2023-08-31 07:00:00
Q3_7h,Suroccidente,1759.4639240506328,2023-08-31 07:00:00
Q3_8h,Oriental,2223.6191139240505,2023-08-31 08:00:00
Q3_8h,Nordeste,993.510253164557,2023-08-31 08:00:00
Q3_8h,Suroccidente,1870.7264556962027,2023-08-31 08:00:00
Q3_8h,Antioquia,1127.6293670886075,2023-08-31 08:00:00
Q3_8h,Caribe,2479.4464556962025,2023-08-31 08:00:00
Q3_9h,Antioquia,1193.8712658227848,2023-08-31 09:00:00
Q3_9h,Caribe,2625.099240506329,2023-08-31 09:00:00
Q3_9h,Nordeste,1051.8726582278482,2023-08-31 09:00:00
Q3_9h,Oriental,2354.2437974683544,2023-08-31 09:00:00
Q3_9h,Suroccidente,1980.6212658227846,2023-08-31 09:00:00
Q3_10h,Oriental,2438.2669620253164,2023-08-31 10:00:00
Q3_10h,Nordeste,1089.4140506329115,2023-08-31 10:00:00
Q3_10h,Antioquia,1236.4808860759495,2023-08-31 10:00:00
Q3_10h,Caribe,2718.7893670886074,2023-08-31 10:00:00
Q3_10h,Suroccidente,2051.309367088608,2023-08-31 10:00:00
Q3_11h,Suroccidente,2127.329493670886,2023-08-31 11:00:00
Q3_11h,Antioquia,1282.3027848101265,2023-08-31 11:00:00
Q3_11h,Oriental,2528.6262025316455,2023-08-31 11:00:00
Q3_11h,Nordeste,1129.7869620253164,2023-08-31 11:00:00
Q3_11h,Caribe,2819.5449367088604,2023-08-31 11:00:00
Q3_12h,Antioquia,1316.4639240506328,2023-08-31 12:00:00
Q3_12h,Caribe,2894.657594936709,2023-08-31 12:00:00
Q3_12h,Nordeste,1159.8843037974684,2023-08-31 12:00:00
Q3_12h,Oriental,2595.989746835443,2023-08-31 12:00:00
Q3_12h,Suroccidente,2184.0015189873416,2023-08-31 12:00:00
Q3_13h,Nordeste,1153.4037974683545,2023-08-31 13:00:00
Q3_13h,Antioquia,1309.1082278481013,2023-08-31 13:00:00
Q3_13h,Caribe,2878.4851898734178,2023-08-31 13:00:00
Q3_13h,Oriental,2581.484683544304,2023-08-31 13:00:00
Q3_13h,Suroccidente,2171.799493670886,2023-08-31 13:00:00
Q3_14h,Suroccidente,2183.310506329114,2023-08-31 14:00:00
Q3_14h,Oriental,2595.168481012658,2023-08-31 14:00:00
Q3_14h,Nordeste,1159.5178481012658,2023-08-31 14:00:00
Q3_14h,Antioquia,1316.046835443038,2023-08-31 14:00:00
Q3_14h,Caribe,2893.7416455696202,2023-08-31 14:00:00
Q3_15h,Antioquia,1330.7362025316456,2023-08-31 15:00:00
Q3_15h,Caribe,2926.040506329114,2023-08-31 15:00:00
Q3_15h,Nordeste,1172.46,2023-08-31 15:00:00
Q3_15h,Oriental,2624.1345569620253,2023-08-31 15:00:00
Q3_15h,Suroccidente,2207.6802531645567,2023-08-31 15:00:00
Q3_16h,Antioquia,1327.509493670886,2023-08-31 16:00:00
Q3_16h,Oriental,2617.7712658227847,2023-08-31 16:00:00
Q3_16h,Suroccidente,2202.3267088607595,2023-08-31 16:00:00
Q3_16h,Caribe,2918.9450632911394,2023-08-31 16:00:00
Q3_16h,Nordeste,1169.6168354430379,2023-08-31 16:00:00
Q3_17h,Suroccidente,2169.46417721519,2023-08-31 17:00:00
Q3_17h,Antioquia,1307.7007594936708,2023-08-31 17:00:00
Q3_17h,Caribe,2875.3906329113925,2023-08-31 17:00:00
Q3_17h,Oriental,2578.709873417721,2023-08-31 17:00:00
Q3_17h,Nordeste,1152.1643037974684,2023-08-31 17:00:00
Q3_18h,Suroccidente,2108.536202531646,2023-08-31 18:00:00
Q3_18h,Oriental,2506.2883544303795,2023-08-31 18:00:00
Q3_18h,Nordeste,1119.8067088607595,2023-08-31 18:00:00
Q3_18h,Caribe,2794.6356962025316,2023-08-31 18:00:00
Q3_18h,Antioquia,1270.9755696202533,2023-08-31 18:00:00
Q3_19h,Nordeste,1164.2887341772152,2023-08-31 19:00:00
Q3_19h,Oriental,2605.847088607595,2023-08-31 19:00:00
Q3_19h,Antioquia,1321.4626582278481,2023-08-31 19:00:00
Q3_19h,Caribe,2905.6493670886075,2023-08-31 19:00:00
Q3_19h,Suroccidente,2192.2951898734177,2023-08-31 19:00:00
Q3_20h,Antioquia,1359.7169620253164,2023-08-31 20:00:00
Q3_20h,Caribe,2989.765316455696,2023-08-31 20:00:00
Q3_20h,Nordeste,1197.9943037974683,2023-08-31 20:00:00
Q3_20h,Oriental,2681.284050632911,2023-08-31 20:00:00
Q3_20h,Suroccidente,2255.760126582278,2023-08-31 20:00:00
Q3_21h,Antioquia,1334.1131645569621,2023-08-31 21:00:00
Q3_21h,Caribe,2933.466202531645,2023-08-31 21:00:00
Q3_21h,Nordeste,1175.4351898734178,2023-08-31 21:00:00
Q3_21h,Suroccidente,2213.2822784810123,2023-08-31 21:00:00
Q3_21h,Oriental,2630.793924050633,2023-08-31 21:00:00
Q3_22h,Nordeste,1125.5825316455696,2023-08-31 22:00:00
Q3_22h,Caribe,2809.050886075949,2023-08-31 22:00:00
Q3_22h,Antioquia,1277.5301265822786,2023-08-31 22:00:00
Q3_22h,Suroccidente,2119.4111392405066,2023-08-31 22:00:00
Q3_22h,Oriental,2519.214936708861,2023-08-31 22:00:00
Q3_23h,Suroccidente,1989.7627848101267,2023-08-31 23:00:00
Q3_23h,Nordeste,1056.727341772152,2023-08-31 23:00:00
Q3_23h,Oriental,2365.1091139240507,2023-08-31 23:00:00
Q3_23h,Antioquia,1199.380759493671,2023-08-31 23:00:00
Q3_23h,Caribe,2637.214936708861,2023-08-31 23:00:00
Q4_0h,Antioquia,1176.4214102564101,2023-11-30 00:00:00
Q4_0h,Caribe,2586.7310256410256,2023-11-30 00:00:00
Q4_0h,Nordeste,1036.4998717948718,2023-11-30 00:00:00
Q4_0h,Oriental,2319.8348717948716,2023-11-30 00:00:00
Q4_0h,Suroccidente,1951.6739743589744,2023-11-30 00:00:00
Q4_1h,Caribe,2439.661794871795,2023-11-30 01:00:00
Q4_1h,Antioquia,1109.5355128205128,2023-11-30 01:00:00
Q4_1h,Suroccidente,1840.7097435897433,2023-11-30 01:00:00
Q4_1h,Nordeste,977.5684615384615,2023-11-30 01:00:00
Q4_1h,Oriental,2187.939230769231,2023-11-30 01:00:00
Q4_2h,Antioquia,1071.6120512820514,2023-11-30 02:00:00
Q4_2h,Caribe,2356.274487179487,2023-11-30 02:00:00
Q4_2h,Nordeste,944.1551282051283,2023-11-30 02:00:00
Q4_2h,Oriental,2113.1562820512822,2023-11-30 02:00:00
Q4_2h,Suroccidente,1777.795,2023-11-30 02:00:00
Q4_3h,Suroccidente,1734.2293589743592,2023-11-30 03:00:00
Q4_3h,Nordeste,921.0191025641026,2023-11-30 03:00:00
Q4_3h,Oriental,2061.3716666666664,2023-11-30 03:00:00
Q4_3h,Antioquia,1045.351794871795,2023-11-30 03:00:00
Q4_3h,Caribe,2298.5332051282053,2023-11-30 03:00:00
Q4_4h,Antioquia,1032.4905128205128,2023-11-30 04:00:00
Q4_4h,Caribe,2270.2534615384616,2023-11-30 04:00:00
Q4_4h,Nordeste,909.6866666666666,2023-11-30 04:00:00
Q4_4h,Suroccidente,1712.8920512820512,2023-11-30 04:00:00
Q4_4h,Oriental,2036.010512820513,2023-11-30 04:00:00
Q4_5h,Caribe,2307.243846153846,2023-11-30 05:00:00
Q4_5h,Suroccidente,1740.801282051282,2023-11-30 05:00:00
Q4_5h,Oriental,2069.184487179487,2023-11-30 05:00:00
Q4_5h,Nordeste,924.5083333333332,2023-11-30 05:00:00
Q4_5h,Antioquia,1049.3133333333333,2023-11-30 05:00:00
Q4_6h,Suroccidente,1803.7393589743592,2023-11-30 06:00:00
Q4_6h,Nordeste,957.9338461538462,2023-11-30 06:00:00
Q4_6h,Oriental,2143.9942307692304,2023-11-30 06:00:00
Q4_6h,Antioquia,1087.2511538461538,2023-11-30 06:00:00
Q4_6h,Caribe,2390.6614102564104,2023-11-30 06:00:00
Q4_7h,Oriental,2193.4484615384617,2023-11-30 07:00:00
Q4_7h,Caribe,2445.805512820513,2023-11-30 07:00:00
Q4_7h,Nordeste,980.030641025641,2023-11-30 07:00:00
Q4_7h,Suroccidente,1845.3446153846155,2023-11-30 07:00:00
Q4_7h,Antioquia,1112.329230769231,2023-11-30 07:00:00
Q4_8h,Antioquia,1181.1158974358973,2023-11-30 08:00:00
Q4_8h,Caribe,2597.0526923076923,2023-11-30 08:00:00
Q4_8h,Nordeste,1040.635,2023-11-30 08:00:00
Q4_8h,Oriental,2329.091538461538,2023-11-30 08:00:00
Q4_8h,Suroccidente,1959.460512820513,2023-11-30 08:00:00
Q4_9h,Antioquia,1248.2066666666667,2023-11-30 09:00:00
