load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2023_Q1_labor_0h,3885.01,0,-2791.23,1093.78,0
Antioquia,2023_Q1_labor_1h,3793.3,0,-2760.76,1032.55,0
Antioquia,2023_Q1_labor_2h,3738.62,0,-2741.35,997.272,0
Antioquia,2023_Q1_labor_3h,3698.76,0,-2726.5,972.263,0
Antioquia,2023_Q1_labor_4h,3678.96,0,-2718.71,960.252,0
Antioquia,2023_Q1_labor_5h,3703.34,0,-2728.28,975.055,0
Antioquia,2023_Q1_labor_6h,3763.67,0,-2748.49,1015.18,0
Antioquia,2023_Q1_labor_7h,3794.63,0,-2755.8,1038.83,0
Antioquia,2023_Q1_labor_8h,3884.11,0,-2782.57,1101.54,0
Antioquia,2023_Q1_labor_9h,3980.16,0,-2810.33,1169.83,0
Antioquia,2023_Q1_labor_10h,4039.04,0,-2826.68,1212.36,0
Antioquia,2023_Q1_labor_11h,4099.3,0,-2844.87,1254.44,0
Antioquia,2023_Q1_labor_12h,4149.48,0,-2861.59,1287.89,0
Antioquia,2023_Q1_labor_13h,4143.5,0,-2861.22,1282.28,0
Antioquia,2023_Q1_labor_14h,4150.9,0,-2865.82,1285.08,0
Antioquia,2023_Q1_labor_15h,4174.9,0,-2877.08,1297.82,0
Antioquia,2023_Q1_labor_16h,4173.83,0,-2878.91,1294.92,0
Antioquia,2023_Q1_labor_17h,4144.5,0,-2871.37,1273.13,0
Antioquia,2023_Q1_labor_18h,4107.8,0,-2859.38,1248.43,0
Antioquia,2023_Q1_labor_19h,4208.84,0,-2895.31,1313.53,0
Antioquia,2023_Q1_labor_20h,4232.2,0,-2904.3,1327.9,0
Antioquia,2023_Q1_labor_21h,4179.6,0,-2885.12,1294.47,0
Antioquia,2023_Q1_labor_22h,4094.61,0,-2856.44,1238.16,0
Antioquia,2023_Q1_labor_23h,3985.3,0,-2821.81,1163.49,0
Antioquia,2023_Q1_holidays_0h,3961.22,0,-2934.64,1026.58,0
Antioquia,2023_Q1_holidays_1h,3926.15,0,-2923.1,1003.05,0
Antioquia,2023_Q1_holidays_2h,3873.33,0,-2903.63,969.7,0
Antioquia,2023_Q1_holidays_3h,3827.61,0,-2885.33,942.278,0
Antioquia,2023_Q1_holidays_4h,3792.16,0,-2870.63,921.532,0
Antioquia,2023_Q1_holidays_5h,3773.06,0,-2862.72,910.347,0
Antioquia,2023_Q1_holidays_6h,3752.17,0,-2850.69,901.478,0
Antioquia,2023_Q1_holidays_7h,3689.91,0,-2816.19,873.72,0
Antioquia,2023_Q1_holidays_8h,3731.03,0,-2828.67,902.352,0
Antioquia,2023_Q1_holidays_9h,3815.24,0,-2861.08,954.16,0
Antioquia,2023_Q1_holidays_10h,3891.13,0,-2889.18,1001.94,0
Antioquia,2023_Q1_holidays_11h,3952.17,0,-2911.71,1040.45,0
Antioquia,2023_Q1_holidays_12h,4003.9,0,-2930.98,1072.92,0
Antioquia,2023_Q1_holidays_13h,4028.27,0,-2941.34,1086.92,0
Antioquia,2023_Q1_holidays_14h,4027.72,0,-2942.86,1084.86,0
Antioquia,2023_Q1_holidays_15h,4015.55,0,-2941.58,1073.97,0
Antioquia,2023_Q1_holidays_16h,4003.51,0,-2938.95,1064.56,0
Antioquia,2023_Q1_holidays_17h,3996.86,0,-2940.75,1056.11,0
Antioquia,2023_Q1_holidays_18h,4007.43,0,-2945.49,1061.94,0
Antioquia,2023_Q1_holidays_19h,4124.76,0,-2971.87,1152.89,0
Antioquia,2023_Q1_holidays_20h,4159.39,0,-2975.73,1183.66,0
Antioquia,2023_Q1_holidays_21h,4142.36,0,-2973.44,1168.93,0
Antioquia,2023_Q1_holidays_22h,4102.2,0,-2968.38,1133.82,0
Antioquia,2023_Q1_holidays_23h,4040,0,-2956.81,1083.19,0
Antioquia,2023_Q2_labor_0h,3982.42,0,-2896.8,1085.63,0
Antioquia,2023_Q2_labor_1h,3853.61,0,-2831.66,1021.94,0
Antioquia,2023_Q2_labor_2h,3782.68,0,-2794.93,987.747,0
Antioquia,2023_Q2_labor_3h,3731.8,0,-2768.41,963.386,0
Antioquia,2023_Q2_labor_4h,3708.36,0,-2756,952.367,0
Antioquia,2023_Q2_labor_5h,3752.53,0,-2780.1,972.424,0
Antioquia,2023_Q2_labor_6h,3847.21,0,-2826.66,1020.55,0
Antioquia,2023_Q2_labor_7h,3876.94,0,-2835.85,1041.08,0
Antioquia,2023_Q2_labor_8h,3988.97,0,-2886.39,1102.58,0
Antioquia,2023_Q2_labor_9h,4104.54,0,-2938.26,1166.28,0
Antioquia,2023_Q2_labor_10h,4176.04,0,-2969.53,1206.51,0
Antioquia,2023_Q2_labor_11h,4259.14,0,-3009.2,1249.94,0
Antioquia,2023_Q2_labor_12h,4324.99,0,-3042.28,1282.7,0
Antioquia,2023_Q2_labor_13h,4309.98,0,-3037.24,1272.74,0
Antioquia,2023_Q2_labor_14h,4331.47,0,-3052.18,1279.29,0
Antioquia,2023_Q2_labor_15h,4371.39,0,-3077.32,1294.07,0
Antioquia,2023_Q2_labor_16h,4379.97,0,-3086.48,1293.49,0
Antioquia,2023_Q2_labor_17h,4349.37,0,-3076.64,1272.73,0
Antioquia,2023_Q2_labor_18h,4288.28,0,-3048.51,1239.77,0
Antioquia,2023_Q2_labor_19h,4406.13,0,-3105.12,1301.01,0
Antioquia,2023_Q2_labor_20h,4457.18,0,-3129.72,1327.46,0
Antioquia,2023_Q2_labor_21h,4399.21,0,-3102.17,1297.04,0
Antioquia,2023_Q2_labor_22h,4283.93,0,-3046.51,1237.42,0
Antioquia,2023_Q2_labor_23h,4124.76,0,-2967.58,1157.18,0
Antioquia,2023_Q2_holidays_0h,4047.24,0,-3030.51,1016.73,0
Antioquia,2023_Q2_holidays_1h,4033.19,0,-3022.3,1010.89,0
Antioquia,2023_Q2_holidays_2h,3938.15,0,-2966.87,971.289,0
Antioquia,2023_Q2_holidays_3h,3863.58,0,-2922.68,940.901,0
Antioquia,2023_Q2_holidays_4h,3809.96,0,-2890.62,919.335,0
Antioquia,2023_Q2_holidays_5h,3785.55,0,-2876.64,908.912,0
Antioquia,2023_Q2_holidays_6h,3741.75,0,-2846.36,895.388,0
Antioquia,2023_Q2_holidays_7h,3672.59,0,-2796.32,876.277,0
Antioquia,2023_Q2_holidays_8h,3746.53,0,-2832.46,914.074,0
Antioquia,2023_Q2_holidays_9h,3850.8,0,-2887.68,963.115,0
Antioquia,2023_Q2_holidays_10h,3948.81,0,-2940.38,1008.42,0
Antioquia,2023_Q2_holidays_11h,4032.35,0,-2986.81,1045.53,0
Antioquia,2023_Q2_holidays_12h,4105.85,0,-3029.81,1076.04,0
Antioquia,2023_Q2_holidays_13h,4143.3,0,-3053.87,1089.43,0
Antioquia,2023_Q2_holidays_14h,4154.59,0,-3065.85,1088.74,0
Antioquia,2023_Q2_holidays_15h,4138.17,0,-3063.78,1074.39,0
Antioquia,2023_Q2_holidays_16h,4125.5,0,-3062.22,1063.29,0
Antioquia,2023_Q2_holidays_17h,4119.46,0,-3065.18,1054.29,0
Antioquia,2023_Q2_holidays_18h,4130.09,0,-3073.77,1056.32,0
Antioquia,2023_Q2_holidays_19h,4330.97,0,-3187.49,1143.48,0
Antioquia,2023_Q2_holidays_20h,4419.99,0,-3237.52,1182.47,0
Antioquia,2023_Q2_holidays_21h,4385.33,0,-3217.59,1167.74,0
Antioquia,2023_Q2_holidays_22h,4300.04,0,-3170.13,1129.91,0
Antioquia,2023_Q2_holidays_23h,4177.33,0,-3101.52,1075.81,0
Antioquia,2023_Q3_labor_0h,3875.97,0,-2750.61,1125.36,0
Antioquia,2023_Q3_labor_1h,3758.35,0,-2697.87,1060.48,0
Antioquia,2023_Q3_labor_2h,3689.49,0,-2665.96,1023.53,0
Antioquia,2023_Q3_labor_3h,3638.83,0,-2641.65,997.183,0
Antioquia,2023_Q3_labor_4h,3605.06,0,-2620.39,984.67,0
Antioquia,2023_Q3_labor_5h,3646.69,0,-2646.27,1000.42,0
Antioquia,2023_Q3_labor_6h,3711.29,0,-2674.31,1036.99,0
Antioquia,2023_Q3_labor_7h,3743.7,0,-2683.14,1060.56,0
Antioquia,2023_Q3_labor_8h,3855.31,0,-2727.68,1127.63,0
Antioquia,2023_Q3_labor_9h,3963.2,0,-2769.33,1193.87,0
Antioquia,2023_Q3_labor_10h,4031.79,0,-2795.31,1236.48,0
Antioquia,2023_Q3_labor_11h,4111.33,0,-2829.03,1282.3,0
Antioquia,2023_Q3_labor_12h,4177.07,0,-2860.61,1316.46,0
Antioquia,2023_Q3_labor_13h,4168.68,0,-2859.57,1309.11,0
Antioquia,2023_Q3_labor_14h,4190.65,0,-2874.6,1316.05,0
Antioquia,2023_Q3_labor_15h,4230.44,0,-2899.7,1330.74,0
Antioquia,2023_Q3_labor_16h,4234.54,0,-2907.03,1327.51,0
Antioquia,2023_Q3_labor_17h,4206.39,0,-2898.69,1307.7,0
Antioquia,2023_Q3_labor_18h,4139.14,0,-2868.17,1270.98,0
Antioquia,2023_Q3_labor_19h,4235,0,-2913.54,1321.46,0
Antioquia,2023_Q3_labor_20h,4312.5,0,-2952.79,1359.72,0
Antioquia,2023_Q3_labor_21h,4260.4,0,-2926.29,1334.11,0
Antioquia,2023_Q3_labor_22h,4151.04,0,-2873.51,1277.53,0
Antioquia,2023_Q3_labor_23h,4008.1,0,-2808.72,1199.38,0
Antioquia,2023_Q3_holidays_0h,3944.9,0,-2894.56,1050.34,0
Antioquia,2023_Q3_holidays_1h,3918.92,0,-2880.51,1038.41,0
Antioquia,2023_Q3_holidays_2h,3833.16,0,-2832.67,1000.49,0
Antioquia,2023_Q3_holidays_3h,3765.22,0,-2795.22,970.004,0
Antioquia,2023_Q3_holidays_4h,3714.35,0,-2767.32,947.031,0
Antioquia,2023_Q3_holidays_5h,3686.55,0,-2752.18,934.365,0
Antioquia,2023_Q3_holidays_6h,3646.64,0,-2727.45,919.195,0
Antioquia,2023_Q3_holidays_7h,3582.06,0,-2684.6,897.468,0
Antioquia,2023_Q3_holidays_8h,3647.94,0,-2712.2,935.741,0
Antioquia,2023_Q3_holidays_9h,3738.47,0,-2754.4,984.078,0
Antioquia,2023_Q3_holidays_10h,3818.97,0,-2793.38,1025.59,0
Antioquia,2023_Q3_holidays_11h,3889.39,0,-2829.72,1059.68,0
Antioquia,2023_Q3_holidays_12h,3957.73,0,-2869.51,1088.22,0
Antioquia,2023_Q3_holidays_13h,4003.01,0,-2898.06,1104.95,0
Antioquia,2023_Q3_holidays_14h,4018.54,0,-2912.53,1106.01,0
Antioquia,2023_Q3_holidays_15h,4004.26,0,-2911.76,1092.5,0
Antioquia,2023_Q3_holidays_16h,3992.11,0,-2911.59,1080.52,0
Antioquia,2023_Q3_holidays_17h,3986.37,0,-2914.87,1071.5,0
Antioquia,2023_Q3_holidays_18h,3991.95,0,-2919.28,1072.67,0
Antioquia,2023_Q3_holidays_19h,4171.91,0,-3020.63,1151.28,0
Antioquia,2023_Q3_holidays_20h,4294.48,0,-3091.57,1202.91,0
Antioquia,2023_Q3_holidays_21h,4267.86,0,-3076.59,1191.27,0
Antioquia,2023_Q3_holidays_22h,4194.32,0,-3034.51,1159.81,0
Antioquia,2023_Q3_holidays_23h,4072.9,0,-2965.15,1107.75,0
Antioquia,2023_Q4_labor_0h,4157.81,0,-2981.39,1176.42,0
Antioquia,2023_Q4_labor_1h,4009.98,0,-2900.45,1109.54,0
Antioquia,2023_Q4_labor_2h,3898.37,0,-2826.76,1071.61,0
Antioquia,2023_Q4_labor_3h,3821.18,0,-2775.82,1045.35,0
Antioquia,2023_Q4_labor_4h,3783.16,0,-2750.67,1032.49,0
Antioquia,2023_Q4_labor_5h,3832.52,0,-2783.21,1049.31,0
Antioquia,2023_Q4_labor_6h,3933.8,0,-2846.55,1087.25,0
Antioquia,2023_Q4_labor_7h,3980.27,0,-2867.94,1112.33,0
Antioquia,2023_Q4_labor_8h,4134.71,0,-2953.6,1181.12,0
Antioquia,2023_Q4_labor_9h,4256.78,0,-3008.58,1248.21,0
Antioquia,2023_Q4_labor_10h,4334,0,-3042.1,1291.9,0
Antioquia,2023_Q4_labor_11h,4418.5,0,-3080.63,1337.87,0
Antioquia,2023_Q4_labor_12h,4485.18,0,-3113.6,1371.58,0
Antioquia,2023_Q4_labor_13h,4480.83,0,-3114.93,1365.9,0
Antioquia,2023_Q4_labor_14h,4503.47,0,-3129.62,1373.85,0
Antioquia,2023_Q4_labor_15h,4540.93,0,-3151.94,1388.99,0
Antioquia,2023_Q4_labor_16h,4543.09,0,-3157.02,1386.07,0
Antioquia,2023_Q4_labor_17h,4518.32,0,-3150.59,1367.73,0
Antioquia,2023_Q4_labor_18h,4492.35,0,-3139.42,1352.94,0
Antioquia,2023_Q4_labor_19h,4609.54,0,-3189.92,1419.62,0
Antioquia,2023_Q4_labor_20h,4606.07,0,-3188.77,1417.29,0
Antioquia,2023_Q4_labor_21h,4553.46,0,-3166.26,1387.2,0
Antioquia,2023_Q4_labor_22h,4450.21,0,-3120.7,1329.51,0
Antioquia,2023_Q4_labor_23h,4302.31,0,-3051.57,1250.74,0
Antioquia,2023_Q4_holidays_0h,4328.94,0,-3235.58,1093.37,0
Antioquia,2023_Q4_holidays_1h,4277.31,0,-3206.77,1070.54,0
Antioquia,2023_Q4_holidays_2h,4186.48,0,-3154.04,1032.44,0
Antioquia,2023_Q4_holidays_3h,4107.66,0,-3107.16,1000.5,0
Antioquia,2023_Q4_holidays_4h,4035.43,0,-3062.88,972.546,0
Antioquia,2023_Q4_holidays_5h,4005.33,0,-3044.71,960.625,0
Antioquia,2023_Q4_holidays_6h,3957.29,0,-3011.3,945.987,0
Antioquia,2023_Q4_holidays_7h,3882.74,0,-2956.66,926.082,0
Antioquia,2023_Q4_holidays_8h,3960.97,0,-2997.17,963.802,0
Antioquia,2023_Q4_holidays_9h,4071.59,0,-3057.45,1014.14,0
Antioquia,2023_Q4_holidays_10h,4172.63,0,-3112.59,1060.04,0
Antioquia,2023_Q4_holidays_11h,4264.59,0,-3163.26,1101.33,0
Antioquia,2023_Q4_holidays_12h,4349.16,0,-3214.05,1135.1,0
Antioquia,2023_Q4_holidays_13h,4395.09,0,-3243.75,1151.34,0
Antioquia,2023_Q4_holidays_14h,4407.75,0,-3256.46,1151.3,0
Antioquia,2023_Q4_holidays_15h,4395.13,0,-3256.87,1138.26,0
Antioquia,2023_Q4_holidays_16h,4390.05,0,-3259.8,1130.25,0
Antioquia,2023_Q4_holidays_17h,4385.31,0,-3262.99,1122.31,0
Antioquia,2023_Q4_holidays_18h,4432.14,0,-3288.76,1143.38,0
Antioquia,2023_Q4_holidays_19h,4618.63,0,-3379.37,1239.26,0
Antioquia,2023_Q4_holidays_20h,4651.41,0,-3394.12,1257.29,0
Antioquia,2023_Q4_holidays_21h,4625.16,0,-3383.17,1241.99,0
Antioquia,2023_Q4_holidays_22h,4562.34,0,-3354.63,1207.72,0
Antioquia,2023_Q4_holidays_23h,4458.27,0,-3303.72,1154.55,0
Antioquia,2024_Q1_labor_0h,3913.57,0,-2784.83,1128.74,0
Antioquia,2024_Q1_labor_1h,3810.41,0,-2750.14,1060.27,0
Antioquia,2024_Q1_labor_2h,3754.83,0,-2730.26,1024.57,0
Antioquia,2024_Q1_labor_3h,3714.75,0,-2715.24,999.508,0
Antioquia,2024_Q1_labor_4h,3691.3,0,-2706,985.301,0
Antioquia,2024_Q1_labor_5h,3715.02,0,-2715.74,999.278,0
Antioquia,2024_Q1_labor_6h,3777.13,0,-2734.17,1042.95,0
Antioquia,2024_Q1_labor_7h,3787.86,0,-2728.02,1059.84,0
Antioquia,2024_Q1_labor_8h,3854.13,0,-2740.68,1113.44,0
Antioquia,2024_Q1_labor_9h,3940.37,0,-2760.62,1179.75,0
Antioquia,2024_Q1_labor_10h,3993.66,0,-2771.42,1222.24,0
Antioquia,2024_Q1_labor_11h,4053.55,0,-2788.03,1265.52,0
Antioquia,2024_Q1_labor_12h,4107.84,0,-2806.69,1301.15,0
Antioquia,2024_Q1_labor_13h,4110.44,0,-2811.9,1298.54,0
Antioquia,2024_Q1_labor_14h,4132.15,0,-2825.79,1306.37,0
Antioquia,2024_Q1_labor_15h,4171.3,0,-2848.65,1322.65,0
Antioquia,2024_Q1_labor_16h,4182.86,0,-2862.25,1320.61,0
Antioquia,2024_Q1_labor_17h,4165.15,0,-2864.55,1300.6,0
Antioquia,2024_Q1_labor_18h,4119.33,0,-2849.95,1269.38,0
Antioquia,2024_Q1_labor_19h,4221.58,0,-2888.11,1333.47,0
Antioquia,2024_Q1_labor_20h,4272.35,0,-2908.74,1363.61,0
Antioquia,2024_Q1_labor_21h,4223.14,0,-2889.24,1333.9,0
Antioquia,2024_Q1_labor_22h,4138.05,0,-2858,1280.05,0
Antioquia,2024_Q1_labor_23h,4022.06,0,-2818.93,1203.13,0
Antioquia,2024_Q1_holidays_0h,3859.51,0,-2754.6,1104.91,0
Antioquia,2024_Q1_holidays_1h,3842.7,0,-2747.79,1094.91,0
Antioquia,2024_Q1_holidays_2h,3783.43,0,-2721.4,1062.03,0
Antioquia,2024_Q1_holidays_3h,3722.09,0,-2692.22,1029.86,0
Antioquia,2024_Q1_holidays_4h,3696.61,0,-2679.87,1016.74,0
Antioquia,2024_Q1_holidays_5h,3707.37,0,-2685.75,1021.62,0
Antioquia,2024_Q1_holidays_6h,3737.67,0,-2694.97,1042.7,0
Antioquia,2024_Q1_holidays_7h,3728.18,0,-2677.72,1050.46,0
Antioquia,2024_Q1_holidays_8h,3798.56,0,-2694.24,1104.32,0
Antioquia,2024_Q1_holidays_9h,3900.26,0,-2721.99,1178.27,0
Antioquia,2024_Q1_holidays_10h,3961.79,0,-2733.28,1228.5,0
Antioquia,2024_Q1_holidays_11h,4030.38,0,-2758.42,1271.95,0
Antioquia,2024_Q1_holidays_12h,4088.53,0,-2786.38,1302.16,0
Antioquia,2024_Q1_holidays_13h,4096.62,0,-2797.59,1299.03,0
Antioquia,2024_Q1_holidays_14h,4083.87,0,-2799.83,1284.04,0
Antioquia,2024_Q1_holidays_15h,4067.95,0,-2803.43,1264.51,0
Antioquia,2024_Q1_holidays_16h,4064.19,0,-2809.24,1254.96,0
Antioquia,2024_Q1_holidays_17h,4048.51,0,-2813.89,1234.62,0
Antioquia,2024_Q1_holidays_18h,4040.54,0,-2814.61,1225.94,0
Antioquia,2024_Q1_holidays_19h,4139.99,0,-2834.61,1305.38,0
Antioquia,2024_Q1_holidays_20h,4168.8,0,-2837.06,1331.74,0
Antioquia,2024_Q1_holidays_21h,4126.33,0,-2831.47,1294.86,0
Antioquia,2024_Q1_holidays_22h,4052.31,0,-2817.75,1234.56,0
Antioquia,2024_Q1_holidays_23h,3958.97,0,-2791.86,1167.11,0
Antioquia,2024_Q2_labor_0h,4020.05,0,-2916.3,1103.75,0
Antioquia,2024_Q2_labor_1h,3908.94,0,-2860.09,1048.85,0
Antioquia,2024_Q2_labor_2h,3833.79,0,-2821.29,1012.5,0
Antioquia,2024_Q2_labor_3h,3779.64,0,-2793.2,986.437,0
Antioquia,2024_Q2_labor_4h,3751.86,0,-2778.57,973.288,0
Antioquia,2024_Q2_labor_5h,3785.61,0,-2797.43,988.182,0
Antioquia,2024_Q2_labor_6h,3854,0,-2827.69,1026.31,0
Antioquia,2024_Q2_labor_7h,3858.41,0,-2817.58,1040.83,0
Antioquia,2024_Q2_labor_8h,3952.54,0,-2852.05,1100.49,0
Antioquia,2024_Q2_labor_9h,4055.42,0,-2891.1,1164.32,0
Antioquia,2024_Q2_labor_10h,4122.58,0,-2915.46,1207.12,0
Antioquia,2024_Q2_labor_11h,4201.82,0,-2951.04,1250.78,0
Antioquia,2024_Q2_labor_12h,4270.47,0,-2986.24,1284.23,0
Antioquia,2024_Q2_labor_13h,4270.37,0,-2991.88,1278.49,0
Antioquia,2024_Q2_labor_14h,4299.84,0,-3016.27,1283.57,0
Antioquia,2024_Q2_labor_15h,4342.63,0,-3049.87,1292.76,0
Antioquia,2024_Q2_labor_16h,4361.54,0,-3071.26,1290.28,0
Antioquia,2024_Q2_labor_17h,4345.62,0,-3074.53,1271.08,0
Antioquia,2024_Q2_labor_18h,4299.82,0,-3055.75,1244.07,0
Antioquia,2024_Q2_labor_19h,4431.13,0,-3118.34,1312.79,0
Antioquia,2024_Q2_labor_20h,4488.57,0,-3145.84,1342.73,0
Antioquia,2024_Q2_labor_21h,4433.73,0,-3119.93,1313.8,0
Antioquia,2024_Q2_labor_22h,4321.46,0,-3066.02,1255.44,0
Antioquia,2024_Q2_labor_23h,4163.75,0,-2987.95,1175.8,0
Antioquia,2024_Q2_holidays_0h,3941.59,0,-2806.55,1135.03,0
Antioquia,2024_Q2_holidays_1h,3748.86,0,-2684.82,1064.04,0
Antioquia,2024_Q2_holidays_2h,3651.85,0,-2621.79,1030.06,0
Antioquia,2024_Q2_holidays_3h,3577.7,0,-2573.02,1004.68,0
Antioquia,2024_Q2_holidays_4h,3543.81,0,-2550.4,993.407,0
Antioquia,2024_Q2_holidays_5h,3616.15,0,-2598.45,1017.7,0
Antioquia,2024_Q2_holidays_6h,3748.86,0,-2675.56,1073.29,0
Antioquia,2024_Q2_holidays_7h,3745.55,0,-2651.62,1093.93,0
Antioquia,2024_Q2_holidays_8h,3841.08,0,-2685.88,1155.2,0
Antioquia,2024_Q2_holidays_9h,3940.83,0,-2724.32,1216.51,0
Antioquia,2024_Q2_holidays_10h,3994.51,0,-2739.56,1254.95,0
Antioquia,2024_Q2_holidays_11h,4093.09,0,-2793.44,1299.65,0
Antioquia,2024_Q2_holidays_12h,4187.26,0,-2854.36,1332.9,0
Antioquia,2024_Q2_holidays_13h,4181.68,0,-2862.47,1319.21,0
Antioquia,2024_Q2_holidays_14h,4252.68,0,-2924.06,1328.61,0
Antioquia,2024_Q2_holidays_15h,4353.1,0,-3002.61,1350.5,0
Antioquia,2024_Q2_holidays_16h,4381.67,0,-3031.17,1350.5,0
Antioquia,2024_Q2_holidays_17h,4360.03,0,-3032.07,1327.96,0
Antioquia,2024_Q2_holidays_18h,4282.65,0,-2994.73,1287.92,0
Antioquia,2024_Q2_holidays_19h,4405.21,0,-3061.83,1343.38,0
Antioquia,2024_Q2_holidays_20h,4456.24,0,-3089.06,1367.18,0
Antioquia,2024_Q2_holidays_21h,4390.88,0,-3053.51,1337.36,0
Antioquia,2024_Q2_holidays_22h,4266.64,0,-2986.76,1279.89,0
Antioquia,2024_Q2_holidays_23h,4101.93,0,-2896.07,1205.86,0
Antioquia,2024_Q3_labor_0h,3914.79,0,-2772.11,1142.68,0
Antioquia,2024_Q3_labor_1h,3812.19,0,-2726.51,1085.67,0
Antioquia,2024_Q3_labor_2h,3741.74,0,-2694.35,1047.39,0
Antioquia,2024_Q3_labor_3h,3690.59,0,-2670.61,1019.98,0
Antioquia,2024_Q3_labor_4h,3662.67,0,-2657.48,1005.19,0
Antioquia,2024_Q3_labor_5h,3684.52,0,-2668.38,1016.14,0
Antioquia,2024_Q3_labor_6h,3725.68,0,-2681.83,1043.84,0
Antioquia,2024_Q3_labor_7h,3729.43,0,-2669.79,1059.64,0
Antioquia,2024_Q3_labor_8h,3820.61,0,-2697.09,1123.52,0
Antioquia,2024_Q3_labor_9h,3913.81,0,-2725.17,1188.64,0
Antioquia,2024_Q3_labor_10h,3975.55,0,-2742.88,1232.66,0
Antioquia,2024_Q3_labor_11h,4048.71,0,-2770.86,1277.85,0
Antioquia,2024_Q3_labor_12h,4114.7,0,-2802.4,1312.31,0
Antioquia,2024_Q3_labor_13h,4120.39,0,-2811.5,1308.89,0
Antioquia,2024_Q3_labor_14h,4150.21,0,-2835.87,1314.35,0
Antioquia,2024_Q3_labor_15h,4192.93,0,-2869.42,1323.51,0
Antioquia,2024_Q3_labor_16h,4209.98,0,-2890.82,1319.16,0
Antioquia,2024_Q3_labor_17h,4199.41,0,-2898.16,1301.25,0
Antioquia,2024_Q3_labor_18h,4149.38,0,-2878.26,1271.12,0
Antioquia,2024_Q3_labor_19h,4261.48,0,-2932.16,1329.32,0
Antioquia,2024_Q3_labor_20h,4350.16,0,-2978.25,1371.92,0
Antioquia,2024_Q3_labor_21h,4299.41,0,-2951.7,1347.71,0
Antioquia,2024_Q3_labor_22h,4191.44,0,-2897.95,1293.5,0
Antioquia,2024_Q3_labor_23h,4047.88,0,-2831.16,1216.72,0
Antioquia,2024_Q3_holidays_0h,4171.62,0,-2989.88,1181.74,0
Antioquia,2024_Q3_holidays_1h,4002.03,0,-2892.23,1109.8,0
Antioquia,2024_Q3_holidays_2h,3911.32,0,-2839.21,1072.11,0
Antioquia,2024_Q3_holidays_3h,3838.18,0,-2795.83,1042.36,0
Antioquia,2024_Q3_holidays_4h,3808.28,0,-2778.03,1030.25,0
Antioquia,2024_Q3_holidays_5h,3855.58,0,-2806.34,1049.24,0
Antioquia,2024_Q3_holidays_6h,3941.85,0,-2847.7,1094.15,0
Antioquia,2024_Q3_holidays_7h,3958.79,0,-2835.46,1123.33,0
Antioquia,2024_Q3_holidays_8h,4069.85,0,-2875.5,1194.35,0
Antioquia,2024_Q3_holidays_9h,4180.59,0,-2917.52,1263.07,0
Antioquia,2024_Q3_holidays_10h,4240.39,0,-2935.42,1304.97,0
Antioquia,2024_Q3_holidays_11h,4334.11,0,-2981.82,1352.29,0
Antioquia,2024_Q3_holidays_12h,4424.5,0,-3038.36,1386.14,0
Antioquia,2024_Q3_holidays_13h,4433.66,0,-3055.55,1378.1,0
Antioquia,2024_Q3_holidays_14h,4514.5,0,-3125.04,1389.46,0
Antioquia,2024_Q3_holidays_15h,4630.71,0,-3218.93,1411.78,0
Antioquia,2024_Q3_holidays_16h,4648.02,0,-3242.35,1405.67,0
Antioquia,2024_Q3_holidays_17h,4621.95,0,-3240.71,1381.24,0
Antioquia,2024_Q3_holidays_18h,4531.8,0,-3196.1,1335.7,0
Antioquia,2024_Q3_holidays_19h,4622.18,0,-3243.21,1378.97,0
Antioquia,2024_Q3_holidays_20h,4693.33,0,-3280.58,1412.76,0
Antioquia,2024_Q3_holidays_21h,4641.51,0,-3253.91,1387.6,0
Antioquia,2024_Q3_holidays_22h,4519.55,0,-3189.07,1330.48,0
Antioquia,2024_Q3_holidays_23h,4349.24,0,-3094.95,1254.29,0
Antioquia,2024_Q4_labor_0h,4188.76,0,-2994.97,1193.79,0
Antioquia,2024_Q4_labor_1h,4062.69,0,-2930.88,1131.81,0
Antioquia,2024_Q4_labor_2h,3980.71,0,-2887.66,1093.04,0
Antioquia,2024_Q4_labor_3h,3920.9,0,-2855.38,1065.52,0
Antioquia,2024_Q4_labor_4h,3886.19,0,-2836.3,1049.89,0
Antioquia,2024_Q4_labor_5h,3913.9,0,-2851.77,1062.12,0
Antioquia,2024_Q4_labor_6h,3965.85,0,-2874.58,1091.28,0
Antioquia,2024_Q4_labor_7h,3975.74,0,-2866.64,1109.1,0
