gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Hidro,Nordeste,Water,2024,5315.234292131813,7388175.666063219,0.0,882.2,119845587.9203285,38622716.0,31.20398282948891,0.6877827085632499,0.0,0.0
Hidro,Nordeste,Water,2025,5315.234292125352,7388175.666054238,0.0,882.2,119845587.9203285,38622716.0,31.203982829525145,0.6877827085624139,0.0,0.0
Hidro,Nordeste,Water,2026,5315.234291663187,7388175.665411829,0.0,882.2,119845587.9203285,38622716.0,31.203982832117507,0.6877827085026104,0.0,0.0
Hidro,Nordeste,Water,2027,5315.234291867762,7388175.665696189,0.0,882.2,119845587.9203285,38622716.0,31.20398283097001,0.6877827085290822,0.0,0.0
Hidro,Nordeste,Water,2028,5315.234272140607,7388175.638275442,0.0,882.2,119845587.9203285,38622716.0,31.203982941622726,0.68778270597642,0.0,0.0
Hidro,Nordeste,Water,2029,5315.234291779873,7388175.6655740235,0.0,882.2,119845587.9203285,38622716.0,31.20398283146299,0.6877827085177094,0.0,0.0
Hidro,Nordeste,Water,2030,5315.2342918072645,7388175.665612097,0.0,882.2,119845587.9203285,38622716.0,31.203982831309347,0.6877827085212539,0.0,0.0
Hidro,Nordeste,Water,2031,5315.234291774487,7388175.665566536,0.0,882.2,119845587.9203285,38622716.0,31.203982831493203,0.6877827085170125,0.0,0.0
Hidro,Nordeste,Water,2032,5315.2342917447695,7388175.66552523,0.0,882.2,119845587.9203285,38622716.0,31.203982831659893,0.687782708513167,0.0,0.0
Hidro,Nordeste,Water,2033,5315.23428757125,7388175.659724037,0.0,882.2,119845587.9203285,38622716.0,31.203982855069814,0.6877827079731205,0.0,0.0
Hidro,Nordeste,Water,2034,5315.234268074394,7388175.632623407,0.0,882.2,119845587.9203285,38622716.0,31.203982964430743,0.6877827054502589,0.0,0.0
Hidro,Nordeste,Water,2035,5315.234291674817,7388175.665427994,0.0,882.2,119845587.9203285,38622716.0,31.203982832052265,0.6877827085041153,0.0,0.0
Hidro,Oriental,Water,2023,9838.02611682643,13674856.302388737,0.0,2415.0,306395515.0226557,105728700.0,43.28094541208634,0.46503616650247354,0.0,0.0
Hidro,Oriental,Water,2024,9838.026116833484,13674856.30239854,0.0,2415.0,306395515.0226557,105728700.0,43.280945412056305,0.46503616650280694,0.0,0.0
Hidro,Oriental,Water,2025,9838.026116825584,13674856.302387562,0.0,2415.0,306395515.0226557,105728700.0,43.28094541208995,0.46503616650243346,0.0,0.0
Hidro,Oriental,Water,2026,9838.026116326311,13674856.301693572,0.0,2415.0,306395515.0226557,105728700.0,43.28094541421587,0.4650361664788333,0.0,0.0
Hidro,Oriental,Water,2027,9838.026116545092,13674856.301997673,0.0,2415.0,306395515.0226557,105728700.0,43.28094541328429,0.4650361664891749,0.0,0.0
Hidro,Oriental,Water,2028,9838.026106385636,13674856.287876034,0.0,2415.0,306395515.0226557,105728700.0,43.280945456543904,0.465036166008945,0.0,0.0
Hidro,Oriental,Water,2029,9838.02611648353,13674856.301912105,0.0,2415.0,306395515.0226557,105728700.0,43.28094541354643,0.46503616648626483,0.0,0.0
Hidro,Oriental,Water,2030,9838.026116520365,13674856.301963307,0.0,2415.0,306395515.0226557,105728700.0,43.28094541338959,0.465036166488006,0.0,0.0
Hidro,Oriental,Water,2031,9838.026116517061,13674856.301958717,0.0,2415.0,306395515.0226557,105728700.0,43.28094541340366,0.4650361664878499,0.0,0.0
Hidro,Oriental,Water,2032,9838.026116490448,13674856.301921722,0.0,2415.0,306395515.0226557,105728700.0,43.280945413516974,0.46503616648659185,0.0,0.0
Hidro,Oriental,Water,2033,9838.026113003592,13674856.297074994,0.0,2415.0,306395515.0226557,105728700.0,43.280945428364234,0.4650361663217708,0.0,0.0
Hidro,Oriental,Water,2034,9838.026105361876,13674856.286453005,0.0,2415.0,306395515.0226557,105728700.0,43.28094546090315,0.4650361659605525,0.0,0.0
Hidro,Oriental,Water,2035,9838.026116416773,13674856.301819311,0.0,2415.0,306395515.0226557,105728700.0,43.280945413830686,0.4650361664831093,0.0,0.0
