gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
RunOfRiver,Water,2023,3964.738257116135,5510986.177391427,0.0,782.05,116267831.30329473,34238149.0,39.351139057076,0.5787298656756135,0.0,0.0
RunOfRiver,Water,2024,3964.7382571248154,5510986.177403494,0.0,782.05,116267831.30329473,34238149.0,39.35113905699287,0.5787298656768806,0.0,0.0
RunOfRiver,Water,2025,3964.7382571263415,5510986.177405614,0.0,782.05,116267831.30329473,34238149.0,39.35113905697827,0.5787298656771033,0.0,0.0
RunOfRiver,Water,2026,3964.7382568493103,5510986.17702054,0.0,782.05,116267831.30329473,34238149.0,39.35113905963076,0.5787298656366653,0.0,0.0
RunOfRiver,Water,2027,3964.7382569436218,5510986.177151634,0.0,782.05,116267831.30329473,34238149.0,39.351139058727746,0.5787298656504318,0.0,0.0
RunOfRiver,Water,2028,3953.9833021431627,5496036.789978996,0.0,782.05,116267831.30329473,34238149.0,39.45439451115448,0.5771599729757149,0.0,0.0
RunOfRiver,Water,2029,3964.738256797239,5510986.176948162,0.0,782.05,116267831.30329473,34238149.0,39.35113906012932,0.5787298656290645,0.0,0.0
RunOfRiver,Water,2030,3964.738256902141,5510986.177093976,0.0,782.05,116267831.30329473,34238149.0,39.35113905912492,0.578729865644377,0.0,0.0
RunOfRiver,Water,2031,3964.7382569275214,5510986.177129255,0.0,782.05,116267831.30329473,34238149.0,39.35113905888191,0.5787298656480817,0.0,0.0
RunOfRiver,Water,2032,3964.738256800484,5510986.176952673,0.0,782.05,116267831.30329473,34238149.0,39.35113906009824,0.5787298656295382,0.0,0.0
RunOfRiver,Water,2033,3964.7382472916715,5510986.163735422,0.0,782.05,116267831.30329473,34238149.0,39.351139151142185,0.5787298642415438,0.0,0.0
RunOfRiver,Water,2034,3931.349570399718,5464575.902855607,0.0,782.05,116267831.30329473,34238149.0,39.67354045045964,0.5738561441521824,0.0,0.0
RunOfRiver,Water,2035,3964.738256685898,5510986.176793397,0.0,782.05,116267831.30329473,34238149.0,39.351139061195376,0.5787298656128121,0.0,0.0
Thermal,ACPM,2023,2.839428390751015e-06,0.026406684033984443,0.0015518970590569345,1041.0,202347726.61909693,149092020.0,123771301220.43665,3.113695110899485e-10,0.0,0.0
Thermal,ACPM,2024,258.75849916565153,2406454.0422405596,127096.55054846925,1041.0,202347726.61909693,149092020.0,1367.476630921456,0.02837525596279169,0.0,0.0
Thermal,ACPM,2025,938.1480835702191,8724777.177203039,460896.0625623428,1041.0,202347726.61909693,149092020.0,383.91009916649494,0.1028765899019448,0.0,0.0
Thermal,ACPM,2026,2.703790126609355e-06,0.025145248177467,0.0015074242573236362,1041.0,202347726.61909693,149092020.0,129980409050.81627,2.964955244352938e-10,0.0,0.0
Thermal,ACPM,2027,3.232984349724358e-06,0.030066754452436534,0.0017713731447247705,1041.0,202347726.61909693,149092020.0,108704437953.47389,3.545265517574379e-10,0.0,0.0
Thermal,ACPM,2028,1.935618444276118e-06,0.018001251531767896,0.001081759321824447,1041.0,202347726.61909693,149092020.0,181564578327.07288,2.1225841462109642e-10,0.0,0.0
