load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2023_Q3_labor_9h,3788.55,0,-2594.68,1193.87,0
Antioquia,2023_Q3_labor_10h,3866.12,0,-2629.64,1236.48,0
Antioquia,2023_Q3_labor_11h,3954.96,0,-2672.65,1282.3,0
Antioquia,2023_Q3_labor_12h,4026.48,0,-2710.01,1316.46,0
Antioquia,2023_Q3_labor_13h,4018.25,0,-2709.14,1309.11,0
Antioquia,2023_Q3_labor_14h,4042.91,0,-2726.87,1316.05,0
Antioquia,2023_Q3_labor_15h,4085.58,0,-2754.84,1330.74,0
Antioquia,2023_Q3_labor_16h,4090.72,0,-2763.21,1327.51,0
Antioquia,2023_Q3_labor_17h,4062.94,0,-2755.24,1307.7,0
Antioquia,2023_Q3_labor_18h,3993.55,0,-2722.58,1270.98,0
Antioquia,2023_Q3_labor_19h,4092.76,0,-2771.3,1321.46,0
Antioquia,2023_Q3_labor_20h,4169.31,0,-2809.59,1359.72,0
Antioquia,2023_Q3_labor_21h,4118.22,0,-2784.11,1334.11,0
Antioquia,2023_Q3_labor_22h,4007.02,0,-2729.49,1277.53,0
Antioquia,2023_Q3_labor_23h,3851.5,0,-2652.12,1199.38,0
Antioquia,2023_Q3_holidays_0h,3787.64,0,-2737.3,1050.34,0
Antioquia,2023_Q3_holidays_1h,3757.92,0,-2719.51,1038.41,0
Antioquia,2023_Q3_holidays_2h,3659.32,0,-2658.83,1000.49,0
Antioquia,2023_Q3_holidays_3h,3580.77,0,-2610.76,970.004,0
Antioquia,2023_Q3_holidays_4h,3521.71,0,-2574.67,947.031,0
Antioquia,2023_Q3_holidays_5h,3488.57,0,-2554.2,934.365,0
Antioquia,2023_Q3_holidays_6h,3441.13,0,-2521.93,919.195,0
Antioquia,2023_Q3_holidays_7h,3363.76,0,-2466.29,897.468,0
Antioquia,2023_Q3_holidays_8h,3437.09,0,-2501.35,935.741,0
Antioquia,2023_Q3_holidays_9h,3539.11,0,-2555.03,984.078,0
Antioquia,2023_Q3_holidays_10h,3630.17,0,-2604.58,1025.59,0
Antioquia,2023_Q3_holidays_11h,3710.62,0,-2650.94,1059.68,0
Antioquia,2023_Q3_holidays_12h,3789.42,0,-2701.2,1088.22,0
Antioquia,2023_Q3_holidays_13h,3842.8,0,-2737.85,1104.95,0
Antioquia,2023_Q3_holidays_14h,3862.6,0,-2756.59,1106.01,0
Antioquia,2023_Q3_holidays_15h,3848.55,0,-2756.05,1092.5,0
Antioquia,2023_Q3_holidays_16h,3836.92,0,-2756.4,1080.52,0
Antioquia,2023_Q3_holidays_17h,3832.49,0,-2760.99,1071.5,0
Antioquia,2023_Q3_holidays_18h,3839.87,0,-2767.2,1072.67,0
Antioquia,2023_Q3_holidays_19h,4042.88,0,-2891.6,1151.28,0
Antioquia,2023_Q3_holidays_20h,4174.87,0,-2971.96,1202.91,0
Antioquia,2023_Q3_holidays_21h,4146.59,0,-2955.32,1191.27,0
Antioquia,2023_Q3_holidays_22h,4067.5,0,-2907.69,1159.81,0
Antioquia,2023_Q3_holidays_23h,3933.13,0,-2825.39,1107.75,0
Antioquia,2023_Q4_labor_0h,4047.31,0,-2870.89,1176.42,0
Antioquia,2023_Q4_labor_1h,3896.41,0,-2786.87,1109.54,0
Antioquia,2023_Q4_labor_2h,3807.54,0,-2735.93,1071.61,0
Antioquia,2023_Q4_labor_3h,3742.73,0,-2697.38,1045.35,0
Antioquia,2023_Q4_labor_4h,3709.57,0,-2677.08,1032.49,0
Antioquia,2023_Q4_labor_5h,3751.44,0,-2702.12,1049.31,0
Antioquia,2023_Q4_labor_6h,3835.52,0,-2748.27,1087.25,0
Antioquia,2023_Q4_labor_7h,3875.27,0,-2762.94,1112.33,0
Antioquia,2023_Q4_labor_8h,4011.96,0,-2830.84,1181.12,0
Antioquia,2023_Q4_labor_9h,4144.55,0,-2896.34,1248.21,0
Antioquia,2023_Q4_labor_10h,4230.71,0,-2938.81,1291.9,0
Antioquia,2023_Q4_labor_11h,4330.27,0,-2992.39,1337.87,0
Antioquia,2023_Q4_labor_12h,4404.39,0,-3032.81,1371.58,0
Antioquia,2023_Q4_labor_13h,4400.06,0,-3034.16,1365.9,0
Antioquia,2023_Q4_labor_14h,4423.85,0,-3049.99,1373.85,0
Antioquia,2023_Q4_labor_15h,4463.14,0,-3074.15,1388.99,0
Antioquia,2023_Q4_labor_16h,4465.92,0,-3079.85,1386.07,0
