GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,BuildGen,BuildStorageEnergy,GenCapitalOutlay
H_Barrancas,2035,Hidro,Antioquia,Water,0,0,0
H_Barrancas,2040,Hidro,Antioquia,Water,0,0,0
H_Barrancas,2045,Hidro,Antioquia,Water,0,0,0
H_Barrancas,2050,Hidro,Antioquia,Water,0,0,0
H_Barroso,2023,Hidro,Antioquia,Water,0,0,0
H_Barroso,2025,Hidro,Antioquia,Water,0,0,0
H_Barroso,2030,Hidro,Antioquia,Water,0,0,0
H_Barroso,2035,Hidro,Antioquia,Water,0,0,0
H_Barroso,2040,Hidro,Antioquia,Water,0,0,0
H_Barroso,2045,Hidro,Antioquia,Water,0,0,0
H_Barroso,2050,Hidro,Antioquia,Water,0,0,0
H_Bayona,2023,Hidro,Surocciden,Water,0,0,0
H_Bayona,2025,Hidro,Surocciden,Water,0,0,0
H_Bayona,2030,Hidro,Surocciden,Water,0,0,0
H_Bayona,2035,Hidro,Surocciden,Water,0,0,0
H_Bayona,2040,Hidro,Surocciden,Water,0,0,0
H_Bayona,2045,Hidro,Surocciden,Water,0,0,0
H_Bayona,2050,Hidro,Surocciden,Water,0,0,0
H_Belmonte,2023,Hidro,Surocciden,Water,0,0,0
H_Belmonte,2025,Hidro,Surocciden,Water,0,0,0
H_Belmonte,2030,Hidro,Surocciden,Water,0,0,0
H_Belmonte,2035,Hidro,Surocciden,Water,0,0,0
H_Belmonte,2040,Hidro,Surocciden,Water,0,0,0
H_Belmonte,2045,Hidro,Surocciden,Water,0,0,0
H_Belmonte,2050,Hidro,Surocciden,Water,0,0,0
H_CampestreC,2023,Hidro,Surocciden,Water,0,0,0
H_CampestreC,2025,Hidro,Surocciden,Water,0,0,0
H_CampestreC,2030,Hidro,Surocciden,Water,0,0,0
H_CampestreC,2035,Hidro,Surocciden,Water,0,0,0
H_CampestreC,2040,Hidro,Surocciden,Water,0,0,0
H_CampestreC,2045,Hidro,Surocciden,Water,0,0,0
H_CampestreC,2050,Hidro,Surocciden,Water,0,0,0
H_Cantayus,2023,Hidro,Antioquia,Water,0,0,0
H_Cantayus,2025,Hidro,Antioquia,Water,0,0,0
H_Cantayus,2030,Hidro,Antioquia,Water,0,0,0
H_Cantayus,2035,Hidro,Antioquia,Water,0,0,0
H_Cantayus,2040,Hidro,Antioquia,Water,0,0,0
H_Cantayus,2045,Hidro,Antioquia,Water,0,0,0
H_Cantayus,2050,Hidro,Antioquia,Water,0,0,0
H_Caracoli,2023,RunOfRiver,Antioquia,Water,3.75,0,1.15612e+07
H_Caracoli,2025,RunOfRiver,Antioquia,Water,0,0,0
H_Caracoli,2030,RunOfRiver,Antioquia,Water,0,0,0
H_Caracoli,2035,RunOfRiver,Antioquia,Water,0,0,0
H_Caracoli,2040,RunOfRiver,Antioquia,Water,0,0,0
H_Caracoli,2045,RunOfRiver,Antioquia,Water,0,0,0
H_Caracoli,2050,RunOfRiver,Antioquia,Water,0,0,0
H_Caruquia,2023,Hidro,Antioquia,Water,0,0,0
H_Caruquia,2025,Hidro,Antioquia,Water,0,0,0
H_Caruquia,2030,Hidro,Antioquia,Water,0,0,0
H_Caruquia,2035,Hidro,Antioquia,Water,0,0,0
H_Caruquia,2040,Hidro,Antioquia,Water,0,0,0
H_Caruquia,2045,Hidro,Antioquia,Water,0,0,0
H_Caruquia,2050,Hidro,Antioquia,Water,0,0,0
H_Cascada,2023,Hidro,Nordeste,Water,0,0,0
H_Cascada,2025,Hidro,Nordeste,Water,0,0,0
H_Cascada,2030,Hidro,Nordeste,Water,0,0,0
H_Cascada,2035,Hidro,Nordeste,Water,0,0,0
H_Cascada,2040,Hidro,Nordeste,Water,0,0,0
H_Cascada,2045,Hidro,Nordeste,Water,0,0,0
H_Cascada,2050,Hidro,Nordeste,Water,0,0,0
H_CascadaAbe,2023,Hidro,Antioquia,Water,0,0,0
H_CascadaAbe,2025,Hidro,Antioquia,Water,0,0,0
H_CascadaAbe,2030,Hidro,Antioquia,Water,0,0,0
H_CascadaAbe,2035,Hidro,Antioquia,Water,0,0,0
H_CascadaAbe,2040,Hidro,Antioquia,Water,0,0,0
H_CascadaAbe,2045,Hidro,Antioquia,Water,0,0,0
H_CascadaAbe,2050,Hidro,Antioquia,Water,0,0,0
H_CascadaAnt,2023,Hidro,Antioquia,Water,0,0,0
H_CascadaAnt,2025,Hidro,Antioquia,Water,0,0,0
H_CascadaAnt,2030,Hidro,Antioquia,Water,0,0,0
H_CascadaAnt,2035,Hidro,Antioquia,Water,0,0,0
H_CascadaAnt,2040,Hidro,Antioquia,Water,0,0,0
H_CascadaAnt,2045,Hidro,Antioquia,Water,0,0,0
H_CascadaAnt,2050,Hidro,Antioquia,Water,0,0,0
H_CascadaGra,2023,Hidro,Antioquia,Water,2.09,0,6.44347e+06
H_CascadaGra,2025,Hidro,Antioquia,Water,0,0,0
H_CascadaGra,2030,Hidro,Antioquia,Water,0,0,0
H_CascadaGra,2035,Hidro,Antioquia,Water,0,0,0
H_CascadaGra,2040,Hidro,Antioquia,Water,0,0,0
H_CascadaGra,2045,Hidro,Antioquia,Water,0,0,0
H_CascadaGra,2050,Hidro,Antioquia,Water,0,0,0
H_Bello,2023,Hidro,Antioquia,Water,0,0,0
H_Bello,2025,Hidro,Antioquia,Water,0,0,0
H_Bello,2030,Hidro,Antioquia,Water,0,0,0
H_Bello,2035,Hidro,Antioquia,Water,0,0,0
H_Bello,2040,Hidro,Antioquia,Water,0,0,0
H_Bello,2045,Hidro,Antioquia,Water,0,0,0
H_Bello,2050,Hidro,Antioquia,Water,0,0,0
H_Cauya,2023,Hidro,Surocciden,Water,0,0,0
H_Cauya,2025,Hidro,Surocciden,Water,0,0,0
H_Cauya,2030,Hidro,Surocciden,Water,0,0,0
H_Cauya,2035,Hidro,Surocciden,Water,0,0,0
H_Cauya,2040,Hidro,Surocciden,Water,0,0,0
H_Cauya,2045,Hidro,Surocciden,Water,0,0,0
H_Cauya,2050,Hidro,Surocciden,Water,0,0,0
H_Chorrera,2023,Hidro,Antioquia,Water,0,0,0
H_Chorrera,2025,Hidro,Antioquia,Water,0,0,0
H_Chorrera,2030,Hidro,Antioquia,Water,0,0,0
H_Chorrera,2035,Hidro,Antioquia,Water,0,0,0
H_Chorrera,2040,Hidro,Antioquia,Water,0,0,0
H_Chorrera,2045,Hidro,Antioquia,Water,0,0,0
H_Chorrera,2050,Hidro,Antioquia,Water,0,0,0
H_PalmasSanGil,2023,Hidro,Nordeste,Water,0,0,0
H_PalmasSanGil,2025,Hidro,Nordeste,Water,0,0,0
H_PalmasSanGil,2030,Hidro,Nordeste,Water,0,0,0
H_PalmasSanGil,2035,Hidro,Nordeste,Water,0,0,0
H_PalmasSanGil,2040,Hidro,Nordeste,Water,0,0,0
H_PalmasSanGil,2045,Hidro,Nordeste,Water,0,0,0
H_PalmasSanGil,2050,Hidro,Nordeste,Water,0,0,0
H_Coconuco,2023,Hidro,Surocciden,Water,0,0,0
H_Coconuco,2025,Hidro,Surocciden,Water,0,0,0
H_Coconuco,2030,Hidro,Surocciden,Water,0,0,0
H_Coconuco,2035,Hidro,Surocciden,Water,0,0,0
H_Coconuco,2040,Hidro,Surocciden,Water,0,0,0
H_Coconuco,2045,Hidro,Surocciden,Water,0,0,0
H_Coconuco,2050,Hidro,Surocciden,Water,0,0,0
H_Cocuyo,2023,Hidro,Surocciden,Water,0,0,0
H_Cocuyo,2025,Hidro,Surocciden,Water,0,0,0
H_Cocuyo,2030,Hidro,Surocciden,Water,0,0,0
H_Cocuyo,2035,Hidro,Surocciden,Water,0,0,0
