GEN_TP_FUELS_1,GEN_TP_FUELS_2,GEN_TP_FUELS_3,GenFuelUseRate
GUAJIRA2,147,CARBON,1328.0799746934822
GUAJIRA2,148,CARBON,1328.0799746759733
GUAJIRA2,149,CARBON,1328.0799746672335
GUAJIRA2,150,CARBON,1328.0799746780658
GUAJIRA2,151,CARBON,1328.0799746984603
GUAJIRA2,152,CARBON,1328.079974702539
GUAJIRA2,153,CARBON,1328.0799747176795
GUAJIRA2,154,CARBON,1328.079974730019
GUAJIRA2,155,CARBON,1328.0799747433355
GUAJIRA2,156,CARBON,1328.0799785878187
GUAJIRA2,157,CARBON,1328.0799786406108
GUAJIRA2,158,CARBON,1328.079978641928
GUAJIRA2,159,CARBON,1328.0799786492364
GUAJIRA2,160,CARBON,1328.0799786576665
GUAJIRA2,161,CARBON,1328.0799786616292
GUAJIRA2,162,CARBON,1328.0799786607151
GUAJIRA2,163,CARBON,1328.0799786579798
GUAJIRA2,164,CARBON,1328.0799786697055
GUAJIRA2,165,CARBON,1328.0799786695059
GUAJIRA2,166,CARBON,1328.0799786658827
GUAJIRA2,167,CARBON,1328.0799786524753
GUAJIRA2,168,CARBON,1328.0799750307442
GUAJIRA2,169,CARBON,1328.0798573639663
GUAJIRA2,170,CARBON,1328.079856885028
GUAJIRA2,171,CARBON,1328.0795743451915
GUAJIRA2,172,CARBON,1328.0795706787662
GUAJIRA2,173,CARBON,1328.0795695443385
GUAJIRA2,174,CARBON,1328.0795692066326
GUAJIRA2,175,CARBON,1328.0795687142147
GUAJIRA2,176,CARBON,1328.0795678382563
GUAJIRA2,177,CARBON,1328.079568319539
GUAJIRA2,178,CARBON,1328.0795691011344
GUAJIRA2,179,CARBON,1328.079570046703
GUAJIRA2,180,CARBON,1328.0795721036618
GUAJIRA2,181,CARBON,1328.0798548438756
GUAJIRA2,182,CARBON,1328.0798571231564
GUAJIRA2,183,CARBON,1328.0798573815443
GUAJIRA2,184,CARBON,1328.0798574478604
GUAJIRA2,185,CARBON,1328.0798575495323
GUAJIRA2,186,CARBON,1328.0798576062464
GUAJIRA2,187,CARBON,1328.0798578078357
GUAJIRA2,188,CARBON,1328.0798585103585
GUAJIRA2,189,CARBON,1328.0798585628495
GUAJIRA2,190,CARBON,1328.079858518486
GUAJIRA2,191,CARBON,1328.079858392073
GUAJIRA2,192,CARBON,1328.0798579146087
GUAJIRA2,385,CARBON,3.913376285752746e-06
GUAJIRA2,386,CARBON,3.892722721247847e-06
GUAJIRA2,387,CARBON,3.889230529234483e-06
GUAJIRA2,388,CARBON,3.888961470485282e-06
GUAJIRA2,389,CARBON,3.8888961107903925e-06
GUAJIRA2,390,CARBON,3.888833827057674e-06
GUAJIRA2,391,CARBON,3.888888509312613e-06
GUAJIRA2,392,CARBON,3.6316075088666704e-06
GUAJIRA2,393,CARBON,3.6296991369415055e-06
GUAJIRA2,394,CARBON,3.629434536272114e-06
GUAJIRA2,395,CARBON,3.6292561798296507e-06
GUAJIRA2,396,CARBON,3.629362405408268e-06
GUAJIRA2,397,CARBON,3.6297631574997406e-06
GUAJIRA2,398,CARBON,3.630549058494611e-06
GUAJIRA2,399,CARBON,3.888758275445242e-06
GUAJIRA2,400,CARBON,3.892534659807167e-06
GUAJIRA2,401,CARBON,0.00022138984028777632
GUAJIRA2,402,CARBON,0.000227818295215204
GUAJIRA2,403,CARBON,0.000227242572595989
GUAJIRA2,404,CARBON,0.000271611016922303
GUAJIRA2,405,CARBON,0.0002736196523437418
GUAJIRA2,406,CARBON,0.0002713894270320624
GUAJIRA2,407,CARBON,0.00022902577239411172
GUAJIRA2,408,CARBON,0.0002220321390807657
GUAJIRA2,409,CARBON,6.542424351335933e-05
GUAJIRA2,410,CARBON,6.518488043071598e-05
GUAJIRA2,411,CARBON,6.510530562263729e-05
GUAJIRA2,412,CARBON,6.505550747093521e-05
GUAJIRA2,413,CARBON,6.500929342744934e-05
GUAJIRA2,414,CARBON,6.505223838592867e-05
GUAJIRA2,415,CARBON,6.508510099487676e-05
GUAJIRA2,416,CARBON,5.14696165169577e-05
GUAJIRA2,417,CARBON,5.1281280954866345e-05
GUAJIRA2,418,CARBON,5.125987949270231e-05
GUAJIRA2,419,CARBON,5.124104155420819e-05
GUAJIRA2,420,CARBON,5.125159379908872e-05
GUAJIRA2,421,CARBON,5.1293474961054304e-05
GUAJIRA2,422,CARBON,5.1379482949818866e-05
GUAJIRA2,423,CARBON,6.512432743918417e-05
GUAJIRA2,424,CARBON,6.544455288101355e-05
GUAJIRA2,425,CARBON,0.0013388817858584474
GUAJIRA2,426,CARBON,0.0016012974212329136
GUAJIRA2,427,CARBON,0.001585860551494269
GUAJIRA2,428,CARBON,176.12836768822143
GUAJIRA2,429,CARBON,228.64757894196526
GUAJIRA2,430,CARBON,148.89276435720748
GUAJIRA2,431,CARBON,0.0016012133215171159
GUAJIRA2,432,CARBON,0.0013268038931960814
GUAJIRA2,433,CARBON,5.9405144622503875e-06
GUAJIRA2,434,CARBON,5.850600915681575e-06
GUAJIRA2,435,CARBON,5.847325743446688e-06
GUAJIRA2,436,CARBON,5.845788178787824e-06
GUAJIRA2,437,CARBON,5.845492873545925e-06
GUAJIRA2,438,CARBON,5.845525887712423e-06
GUAJIRA2,439,CARBON,5.845876407932066e-06
GUAJIRA2,440,CARBON,5.8441987486457085e-06
GUAJIRA2,441,CARBON,5.190668669502675e-06
GUAJIRA2,442,CARBON,5.186782329582008e-06
GUAJIRA2,443,CARBON,5.1856999533100804e-06
GUAJIRA2,444,CARBON,5.186409029772734e-06
GUAJIRA2,445,CARBON,5.192143737459139e-06
GUAJIRA2,446,CARBON,5.844966764279612e-06
GUAJIRA2,447,CARBON,5.84703462194475e-06
GUAJIRA2,448,CARBON,5.948023796523094e-06
GUAJIRA2,449,CARBON,0.00022782455425590165
GUAJIRA2,450,CARBON,0.0002704610326221139
GUAJIRA2,451,CARBON,0.000269251026340593
GUAJIRA2,452,CARBON,0.00031291705863636547
GUAJIRA2,453,CARBON,0.0003316061730458906
GUAJIRA2,454,CARBON,0.0003183831253908764
GUAJIRA2,455,CARBON,0.0002713997426943937
GUAJIRA2,456,CARBON,0.00022682586243289514
GUAJIRA2,457,CARBON,0.00022574893687346792
GUAJIRA2,458,CARBON,0.00022387136653108253
GUAJIRA2,459,CARBON,0.0002234873091055284
GUAJIRA2,460,CARBON,0.0002232483213908367
GUAJIRA2,461,CARBON,0.00022314913055026077
GUAJIRA2,462,CARBON,0.0002233534146149933
GUAJIRA2,463,CARBON,0.0002237217387045263
GUAJIRA2,464,CARBON,0.00022323738701371393
GUAJIRA2,465,CARBON,0.00022273045513253168
GUAJIRA2,466,CARBON,0.00022032415631392482
GUAJIRA2,467,CARBON,0.00011040275765064154
GUAJIRA2,468,CARBON,0.0002162551165837096
GUAJIRA2,469,CARBON,0.00022306710481035392
GUAJIRA2,470,CARBON,0.00022340414937974942
GUAJIRA2,471,CARBON,0.00022407422567228852
GUAJIRA2,472,CARBON,0.0013247748427219063
GUAJIRA2,473,CARBON,0.0016172097043119613
GUAJIRA2,474,CARBON,456.59518603022235
GUAJIRA2,475,CARBON,0.0016732371077016633
GUAJIRA2,476,CARBON,962.8526880248565
GUAJIRA2,477,CARBON,1111.3285262725424
GUAJIRA2,478,CARBON,1002.5272676760093
GUAJIRA2,479,CARBON,88.49923326080672
GUAJIRA2,480,CARBON,0.0013536814533243158
GUAJIRA2,481,CARBON,5.8906271949649376e-06
GUAJIRA2,482,CARBON,5.8882554147491865e-06
GUAJIRA2,483,CARBON,5.8873381166633455e-06
GUAJIRA2,484,CARBON,5.886556732290827e-06
GUAJIRA2,485,CARBON,5.886141985988874e-06
GUAJIRA2,486,CARBON,5.885971146867783e-06
GUAJIRA2,487,CARBON,5.8859171839399245e-06
GUAJIRA2,488,CARBON,5.8849117610897465e-06
GUAJIRA2,489,CARBON,5.884682639390602e-06
GUAJIRA2,490,CARBON,5.884576811518706e-06
GUAJIRA2,491,CARBON,5.884009461714655e-06
GUAJIRA2,492,CARBON,5.884938850266318e-06
GUAJIRA2,493,CARBON,5.886105065117772e-06
GUAJIRA2,494,CARBON,5.886824460599405e-06
GUAJIRA2,495,CARBON,5.888502699548662e-06
GUAJIRA2,496,CARBON,5.898147370414717e-06
GUAJIRA2,497,CARBON,0.0002229846602607437
GUAJIRA2,498,CARBON,0.0002267504261691968
GUAJIRA2,499,CARBON,0.00022194597863410182
GUAJIRA2,500,CARBON,0.00022789024843769122
GUAJIRA2,501,CARBON,0.0002705350103480206
GUAJIRA2,502,CARBON,0.00023049898730810955
GUAJIRA2,503,CARBON,0.00022618484382957773
GUAJIRA2,504,CARBON,5.937082144348862e-06
GUAJIRA2,505,CARBON,0.00022455898175320664
GUAJIRA2,506,CARBON,0.0002239795382203454
GUAJIRA2,507,CARBON,0.00022372389076005762
GUAJIRA2,508,CARBON,0.0002235331201123055
GUAJIRA2,509,CARBON,0.00022352243106066682
GUAJIRA2,510,CARBON,0.0002236733045102897
GUAJIRA2,511,CARBON,0.0002237385242590237
GUAJIRA2,512,CARBON,0.00022347375618490093
GUAJIRA2,513,CARBON,0.0002234013981461796
GUAJIRA2,514,CARBON,0.0002232303967867577
GUAJIRA2,515,CARBON,0.0002229883908555357
GUAJIRA2,516,CARBON,0.00022328025357260035
GUAJIRA2,517,CARBON,0.00022365087487002724
GUAJIRA2,518,CARBON,0.00022384317554156497
GUAJIRA2,519,CARBON,0.00022435193987489492
GUAJIRA2,520,CARBON,0.0002269516512773548
GUAJIRA2,521,CARBON,0.001346182173660755
GUAJIRA2,522,CARBON,0.0016004970451533591
GUAJIRA2,523,CARBON,0.0013446524024749407
GUAJIRA2,524,CARBON,0.0016065432786981453
GUAJIRA2,525,CARBON,37.95709550953257
GUAJIRA2,526,CARBON,0.0016189638594258737
GUAJIRA2,527,CARBON,0.0013533643468298566
GUAJIRA2,528,CARBON,0.00022796686204854536
GUAJIRA2,529,CARBON,0.00027027782586114203
GUAJIRA2,530,CARBON,0.00022703054813083502
GUAJIRA2,531,CARBON,0.00022363032569622945
GUAJIRA2,532,CARBON,1.1033813437358339e-05
GUAJIRA2,533,CARBON,1.0892546874296002e-05
GUAJIRA2,534,CARBON,1.1056919898030629e-05
GUAJIRA2,535,CARBON,0.00021909495330052335
GUAJIRA2,536,CARBON,1.0869193166037645e-05
GUAJIRA2,537,CARBON,1.085636491808039e-05
GUAJIRA2,538,CARBON,1.085587696295524e-05
GUAJIRA2,539,CARBON,1.0850002957222222e-05
GUAJIRA2,540,CARBON,1.091626900335223e-05
GUAJIRA2,541,CARBON,0.00022621796167544644
GUAJIRA2,542,CARBON,0.00023033038784799032
GUAJIRA2,543,CARBON,0.0002970862872630142
GUAJIRA2,544,CARBON,109.86545081549674
GUAJIRA2,545,CARBON,211.8300329090558
GUAJIRA2,546,CARBON,274.2351198665879
GUAJIRA2,547,CARBON,136.7989767422763
GUAJIRA2,548,CARBON,1277.5788905021457
GUAJIRA2,549,CARBON,1264.9576579915972
GUAJIRA2,550,CARBON,724.1037789831923
GUAJIRA2,551,CARBON,122.23988569760192
GUAJIRA2,552,CARBON,93.51416589158053
GUAJIRA2,553,CARBON,1328.0792192686336
GUAJIRA2,554,CARBON,1328.0770860853836
GUAJIRA2,555,CARBON,1328.0770432216652
GUAJIRA2,556,CARBON,1328.0770076946665
GUAJIRA2,557,CARBON,1328.0769731662626
GUAJIRA2,558,CARBON,1328.0770290411467
GUAJIRA2,559,CARBON,1328.0770738304193
GUAJIRA2,560,CARBON,1328.0770426884221
GUAJIRA2,561,CARBON,1328.0770400266174
GUAJIRA2,562,CARBON,1328.0770355737195
GUAJIRA2,563,CARBON,1328.0770248258577
GUAJIRA2,564,CARBON,1328.0770565997464
GUAJIRA2,565,CARBON,1328.0773721533349
GUAJIRA2,566,CARBON,1328.0792192761471
GUAJIRA2,567,CARBON,1328.0792215564165
GUAJIRA2,568,CARBON,1328.0792226898939
GUAJIRA2,569,CARBON,1328.0792235200192
GUAJIRA2,570,CARBON,1328.0792236621182
GUAJIRA2,571,CARBON,1328.0792231487908
GUAJIRA2,572,CARBON,1328.079224295547
GUAJIRA2,573,CARBON,1328.079223933149
GUAJIRA2,574,CARBON,1328.0792234149412
GUAJIRA2,575,CARBON,1328.0792225844534
GUAJIRA2,576,CARBON,1328.0792215069837
GUAJIRA2,1345,CARBON,2.0534000146958443e-06
GUAJIRA2,1346,CARBON,2.0530998573497807e-06
GUAJIRA2,1347,CARBON,2.0529293959136744e-06
GUAJIRA2,1348,CARBON,2.052788233901304e-06
GUAJIRA2,1349,CARBON,2.052709001775637e-06
GUAJIRA2,1350,CARBON,2.0527241707577252e-06
GUAJIRA2,1351,CARBON,2.052774601875521e-06
GUAJIRA2,1352,CARBON,2.0521460272423183e-06
GUAJIRA2,1353,CARBON,2.051756611665425e-06
GUAJIRA2,1354,CARBON,2.0516154673205455e-06
GUAJIRA2,1355,CARBON,2.051547062076639e-06
GUAJIRA2,1356,CARBON,2.0515898680830677e-06
GUAJIRA2,1357,CARBON,2.05178121479521e-06
GUAJIRA2,1358,CARBON,2.0520257985440283e-06
GUAJIRA2,1359,CARBON,2.0527242118091275e-06
GUAJIRA2,1360,CARBON,2.0532677944410324e-06
GUAJIRA2,1361,CARBON,2.053910753024925e-06
GUAJIRA2,1362,CARBON,2.058877522901723e-06
GUAJIRA2,1363,CARBON,2.0540263524254393e-06
GUAJIRA2,1364,CARBON,2.059820706036527e-06
GUAJIRA2,1365,CARBON,2.061430568269037e-06
GUAJIRA2,1366,CARBON,2.0596285976742484e-06
GUAJIRA2,1367,CARBON,2.058676117223048e-06
GUAJIRA2,1368,CARBON,2.053973733880475e-06
GUAJIRA2,1369,CARBON,3.9011033154374086e-05
GUAJIRA2,1370,CARBON,3.895880111960343e-05
GUAJIRA2,1371,CARBON,3.8938109177211805e-05
GUAJIRA2,1372,CARBON,3.892711405540444e-05
GUAJIRA2,1373,CARBON,3.8921277030135006e-05
GUAJIRA2,1374,CARBON,3.8927933099247095e-05
GUAJIRA2,1375,CARBON,3.894045636350063e-05
GUAJIRA2,1376,CARBON,3.891675852424559e-05
GUAJIRA2,1377,CARBON,3.890651599384768e-05
GUAJIRA2,1378,CARBON,3.890593751222462e-05
GUAJIRA2,1379,CARBON,3.8899301734213056e-05
GUAJIRA2,1380,CARBON,3.8904380879841066e-05
GUAJIRA2,1381,CARBON,3.89161685527977e-05
GUAJIRA2,1382,CARBON,3.8927005482370365e-05
GUAJIRA2,1383,CARBON,3.895717483051777e-05
GUAJIRA2,1384,CARBON,3.904819752703728e-05
GUAJIRA2,1385,CARBON,4.8339983434665475e-05
GUAJIRA2,1386,CARBON,4.839141538813787e-05
GUAJIRA2,1387,CARBON,4.834869426949444e-05
GUAJIRA2,1388,CARBON,4.846925788696456e-05
GUAJIRA2,1389,CARBON,4.8527518996497754e-05
GUAJIRA2,1390,CARBON,4.845659327590069e-05
GUAJIRA2,1391,CARBON,4.837422439730323e-05
GUAJIRA2,1392,CARBON,4.8209622240539603e-05
GUAJIRA2,1393,CARBON,4.9853554383131134e-06
GUAJIRA2,1394,CARBON,4.983183811302049e-06
GUAJIRA2,1395,CARBON,4.982545666921745e-06
GUAJIRA2,1396,CARBON,4.982143438348767e-06
GUAJIRA2,1397,CARBON,4.9819523203394296e-06
GUAJIRA2,1398,CARBON,4.982017934384304e-06
GUAJIRA2,1399,CARBON,4.982308277382433e-06
GUAJIRA2,1400,CARBON,4.981565626006964e-06
GUAJIRA2,1401,CARBON,4.981400118820539e-06
GUAJIRA2,1402,CARBON,4.981295008627103e-06
GUAJIRA2,1403,CARBON,4.981193544827661e-06
GUAJIRA2,1404,CARBON,4.9813264768893685e-06
GUAJIRA2,1405,CARBON,4.9816482112543745e-06
GUAJIRA2,1406,CARBON,4.981927154990852e-06
GUAJIRA2,1407,CARBON,4.9828654700092814e-06
GUAJIRA2,1408,CARBON,4.986431781974091e-06
GUAJIRA2,1409,CARBON,5.6981549578306995e-06
GUAJIRA2,1410,CARBON,5.699868571901255e-06
GUAJIRA2,1411,CARBON,5.698135858799271e-06
GUAJIRA2,1412,CARBON,5.7167910202742e-06
GUAJIRA2,1413,CARBON,5.722078308854568e-06
GUAJIRA2,1414,CARBON,5.718018003910487e-06
GUAJIRA2,1415,CARBON,5.704129314073542e-06
GUAJIRA2,1416,CARBON,5.696741536754984e-06
GUAJIRA2,1417,CARBON,5.495995246092021e-05
GUAJIRA2,1418,CARBON,5.477586305814819e-05
GUAJIRA2,1419,CARBON,5.4739921463302375e-05
GUAJIRA2,1420,CARBON,5.472312547720012e-05
GUAJIRA2,1421,CARBON,5.471807312629578e-05
GUAJIRA2,1422,CARBON,5.4731197937543026e-05
GUAJIRA2,1423,CARBON,5.4772986919183465e-05
GUAJIRA2,1424,CARBON,5.4726703028230606e-05
GUAJIRA2,1425,CARBON,5.47132896987667e-05
GUAJIRA2,1426,CARBON,5.470482470028355e-05
GUAJIRA2,1427,CARBON,5.469791839744429e-05
GUAJIRA2,1428,CARBON,5.4707582191897376e-05
GUAJIRA2,1429,CARBON,5.472667734434073e-05
GUAJIRA2,1430,CARBON,5.4740041924476234e-05
GUAJIRA2,1431,CARBON,5.4808015634799995e-05
GUAJIRA2,1432,CARBON,6.47452125547534e-05
GUAJIRA2,1433,CARBON,6.513654229102096e-05
GUAJIRA2,1434,CARBON,6.531534331629291e-05
GUAJIRA2,1435,CARBON,6.508712127865534e-05
GUAJIRA2,1436,CARBON,6.5396081218835e-05
GUAJIRA2,1437,CARBON,6.564524543662283e-05
GUAJIRA2,1438,CARBON,6.545098446080584e-05
GUAJIRA2,1439,CARBON,6.517953330207699e-05
GUAJIRA2,1440,CARBON,6.483330750674081e-05
GUAJIRA2,1441,CARBON,5.300599277385362e-06
GUAJIRA2,1442,CARBON,5.299669601080362e-06
GUAJIRA2,1443,CARBON,5.2991596386314575e-06
GUAJIRA2,1444,CARBON,5.29879757953449e-06
GUAJIRA2,1445,CARBON,5.298621872106251e-06
GUAJIRA2,1446,CARBON,5.298527070554665e-06
GUAJIRA2,1447,CARBON,5.298566219146506e-06
GUAJIRA2,1448,CARBON,5.298260544635017e-06
GUAJIRA2,1449,CARBON,5.2982530940959325e-06
GUAJIRA2,1450,CARBON,5.298285782822747e-06
GUAJIRA2,1451,CARBON,5.2982665272706e-06
GUAJIRA2,1452,CARBON,5.298428152947585e-06
GUAJIRA2,1453,CARBON,5.2988216623039095e-06
GUAJIRA2,1454,CARBON,5.299223717658975e-06
GUAJIRA2,1455,CARBON,5.300288674278117e-06
GUAJIRA2,1456,CARBON,5.304263677058303e-06
GUAJIRA2,1457,CARBON,5.701521935650363e-06
GUAJIRA2,1458,CARBON,5.70234129818269e-06
GUAJIRA2,1459,CARBON,5.309570215970113e-06
GUAJIRA2,1460,CARBON,5.703256899178844e-06
GUAJIRA2,1461,CARBON,5.709916050720199e-06
GUAJIRA2,1462,CARBON,5.704793141109002e-06
GUAJIRA2,1463,CARBON,5.701676430874938e-06
GUAJIRA2,1464,CARBON,5.303593275807538e-06
GUAJIRA2,1465,CARBON,0.00011269510797485694
GUAJIRA2,1466,CARBON,0.00011250716186193488
GUAJIRA2,1467,CARBON,0.00011245972372180447
GUAJIRA2,1468,CARBON,0.00011242493368694209
GUAJIRA2,1469,CARBON,0.00011243163872359853
GUAJIRA2,1470,CARBON,0.00011246102136207306
GUAJIRA2,1471,CARBON,0.00011247674678192204
GUAJIRA2,1472,CARBON,0.0001124393940239987
GUAJIRA2,1473,CARBON,0.00011243603465082102
GUAJIRA2,1474,CARBON,0.0001124260170420748
GUAJIRA2,1475,CARBON,0.0001124181891510036
GUAJIRA2,1476,CARBON,0.00011243947538281722
GUAJIRA2,1477,CARBON,0.00011247552500920364
GUAJIRA2,1478,CARBON,0.00011251235238427398
GUAJIRA2,1479,CARBON,0.0001126575851539998
GUAJIRA2,1480,CARBON,0.0001736547666751872
GUAJIRA2,1481,CARBON,0.00017483527677642058
GUAJIRA2,1482,CARBON,0.00017508184386931446
GUAJIRA2,1483,CARBON,0.00017449646966185485
GUAJIRA2,1484,CARBON,0.0001748978645822111
GUAJIRA2,1485,CARBON,0.00017512269968048745
GUAJIRA2,1486,CARBON,0.00017492482316491275
GUAJIRA2,1487,CARBON,0.00017447455243325806
GUAJIRA2,1488,CARBON,0.0001131259358098894
GUAJIRA2,1489,CARBON,8.707897419535492e-06
GUAJIRA2,1490,CARBON,8.698328781845345e-06
GUAJIRA2,1491,CARBON,8.695547664727227e-06
GUAJIRA2,1492,CARBON,8.691830886268127e-06
GUAJIRA2,1493,CARBON,6.914078463903123e-06
GUAJIRA2,1494,CARBON,8.692937943886309e-06
GUAJIRA2,1495,CARBON,8.695120103663767e-06
GUAJIRA2,1496,CARBON,8.693161520317955e-06
GUAJIRA2,1497,CARBON,8.69251728040168e-06
GUAJIRA2,1498,CARBON,8.693161791462592e-06
GUAJIRA2,1499,CARBON,8.693374560753276e-06
GUAJIRA2,1500,CARBON,8.696622841413064e-06
GUAJIRA2,1501,CARBON,8.70057147013254e-06
GUAJIRA2,1502,CARBON,8.708520014706826e-06
GUAJIRA2,1503,CARBON,9.165662182468956e-06
GUAJIRA2,1504,CARBON,9.375316817692372e-06
GUAJIRA2,1505,CARBON,0.0003306823868796271
GUAJIRA2,1506,CARBON,9.585588613791565e-06
GUAJIRA2,1507,CARBON,9.296508115616657e-06
GUAJIRA2,1508,CARBON,0.0003314865081760738
GUAJIRA2,1509,CARBON,0.0003311273688260802
GUAJIRA2,1510,CARBON,9.722104709966956e-06
GUAJIRA2,1511,CARBON,9.288059858342834e-06
GUAJIRA2,1512,CARBON,8.880324640840086e-06
GUAJIRA2,1513,CARBON,469.7940178699975
GUAJIRA2,1514,CARBON,0.002319706021031778
GUAJIRA2,1515,CARBON,0.0019648612184043073
GUAJIRA2,1516,CARBON,0.0019244357846220695
GUAJIRA2,1517,CARBON,0.0018924913536659958
GUAJIRA2,1518,CARBON,0.001944706907763581
GUAJIRA2,1519,CARBON,0.002315027497026569
GUAJIRA2,1520,CARBON,0.002281560254849711
GUAJIRA2,1521,CARBON,0.0022760115410240516
GUAJIRA2,1522,CARBON,0.002302777136182016
GUAJIRA2,1523,CARBON,0.0022833703444387777
GUAJIRA2,1524,CARBON,0.002354911613303532
GUAJIRA2,1525,CARBON,901.9908253567493
GUAJIRA2,1526,CARBON,1237.8980845477374
GUAJIRA2,1527,CARBON,1251.3901408823933
GUAJIRA2,1528,CARBON,1263.9557415274523
GUAJIRA2,1529,CARBON,1328.07561278454
GUAJIRA2,1530,CARBON,1293.0269585113754
GUAJIRA2,1531,CARBON,1259.5518938847645
GUAJIRA2,1532,CARBON,1328.0755817110012
GUAJIRA2,1533,CARBON,1285.028315285478
GUAJIRA2,1534,CARBON,1263.3384968712007
GUAJIRA2,1535,CARBON,1253.422760471222
GUAJIRA2,1536,CARBON,1243.1346487743397
GUAJIRA2,2305,CARBON,2.3917135573273366e-06
GUAJIRA2,2306,CARBON,2.3914611195804306e-06
GUAJIRA2,2307,CARBON,2.3913824677537574e-06
GUAJIRA2,2308,CARBON,2.391326873368322e-06
GUAJIRA2,2309,CARBON,2.39129971495608e-06
GUAJIRA2,2310,CARBON,2.3912976892283193e-06
GUAJIRA2,2311,CARBON,2.3913415160770145e-06
GUAJIRA2,2312,CARBON,2.391162421554549e-06
GUAJIRA2,2313,CARBON,2.3856966304268887e-06
GUAJIRA2,2314,CARBON,2.3856502574456454e-06
GUAJIRA2,2315,CARBON,2.385606880357139e-06
GUAJIRA2,2316,CARBON,2.38564508619155e-06
GUAJIRA2,2317,CARBON,2.3857374815610727e-06
GUAJIRA2,2318,CARBON,2.386001615657692e-06
GUAJIRA2,2319,CARBON,2.3913978619022877e-06
GUAJIRA2,2320,CARBON,2.3916898054171604e-06
GUAJIRA2,2321,CARBON,2.391960114073991e-06
GUAJIRA2,2322,CARBON,2.3922316416267443e-06
GUAJIRA2,2323,CARBON,2.391855736110243e-06
GUAJIRA2,2324,CARBON,2.39236838754382e-06
GUAJIRA2,2325,CARBON,2.3934984986024635e-06
GUAJIRA2,2326,CARBON,2.3930082335485253e-06
GUAJIRA2,2327,CARBON,2.3923672840498844e-06
GUAJIRA2,2328,CARBON,2.391942122241044e-06
GUAJIRA2,2329,CARBON,1.4363414362446739e-05
GUAJIRA2,2330,CARBON,1.4364240704187561e-05
GUAJIRA2,2331,CARBON,1.4360924938026736e-05
GUAJIRA2,2332,CARBON,1.4358884222110059e-05
GUAJIRA2,2333,CARBON,1.4357484322971165e-05
GUAJIRA2,2334,CARBON,1.4357824199317807e-05
GUAJIRA2,2335,CARBON,1.4358446718880644e-05
GUAJIRA2,2336,CARBON,1.432284053076392e-05
GUAJIRA2,2337,CARBON,1.4320688029418627e-05
GUAJIRA2,2338,CARBON,1.4321014504250598e-05
GUAJIRA2,2339,CARBON,1.4320122189033729e-05
GUAJIRA2,2340,CARBON,1.4321168622701149e-05
GUAJIRA2,2341,CARBON,1.4323225449670326e-05
GUAJIRA2,2342,CARBON,1.4325573664893957e-05
GUAJIRA2,2343,CARBON,1.4359038846806415e-05
GUAJIRA2,2344,CARBON,1.4363096837148351e-05
GUAJIRA2,2345,CARBON,1.4368043803546689e-05
GUAJIRA2,2346,CARBON,1.4370385034157896e-05
GUAJIRA2,2347,CARBON,1.4370171299012313e-05
GUAJIRA2,2348,CARBON,1.4389919472508676e-05
GUAJIRA2,2349,CARBON,1.4401687714994112e-05
GUAJIRA2,2350,CARBON,1.438914332544367e-05
GUAJIRA2,2351,CARBON,1.4377622222161754e-05
GUAJIRA2,2352,CARBON,1.4369772835603506e-05
GUAJIRA2,2353,CARBON,5.781032185315958e-06
GUAJIRA2,2354,CARBON,5.780503254678593e-06
GUAJIRA2,2355,CARBON,5.7802541489123016e-06
GUAJIRA2,2356,CARBON,5.780041270197283e-06
GUAJIRA2,2357,CARBON,5.779914345292186e-06
GUAJIRA2,2358,CARBON,5.780037255420402e-06
GUAJIRA2,2359,CARBON,5.780346204705419e-06
GUAJIRA2,2360,CARBON,5.7798220394135004e-06
GUAJIRA2,2361,CARBON,5.779506181291218e-06
GUAJIRA2,2362,CARBON,5.77888123252332e-06
GUAJIRA2,2363,CARBON,5.777147556398097e-06
GUAJIRA2,2364,CARBON,5.778554823722195e-06
GUAJIRA2,2365,CARBON,5.779794455710601e-06
GUAJIRA2,2366,CARBON,5.780161836837084e-06
GUAJIRA2,2367,CARBON,5.780767247503524e-06
GUAJIRA2,2368,CARBON,5.781544003074549e-06
GUAJIRA2,2369,CARBON,5.782480553690194e-06
GUAJIRA2,2370,CARBON,5.7826569619137535e-06
GUAJIRA2,2371,CARBON,5.781965947596996e-06
GUAJIRA2,2372,CARBON,5.783702933606224e-06
GUAJIRA2,2373,CARBON,5.7851676275193825e-06
GUAJIRA2,2374,CARBON,5.784262440900842e-06
GUAJIRA2,2375,CARBON,5.782785682202764e-06
GUAJIRA2,2376,CARBON,5.7817087327434476e-06
GUAJIRA2,2377,CARBON,1.450722468096726e-05
GUAJIRA2,2378,CARBON,1.450541591824053e-05
GUAJIRA2,2379,CARBON,1.4498494219705405e-05
GUAJIRA2,2380,CARBON,1.4494816436220099e-05
GUAJIRA2,2381,CARBON,1.4493362898121443e-05
GUAJIRA2,2382,CARBON,1.4493588956413986e-05
GUAJIRA2,2383,CARBON,1.4495637856003507e-05
GUAJIRA2,2384,CARBON,1.4489428510983138e-05
GUAJIRA2,2385,CARBON,1.448787248501568e-05
GUAJIRA2,2386,CARBON,1.4486694222440085e-05
GUAJIRA2,2387,CARBON,1.448547715566148e-05
GUAJIRA2,2388,CARBON,1.4488998430322743e-05
GUAJIRA2,2389,CARBON,1.4494011060398833e-05
