HYDRO_GEN_TPS_1,HYDRO_GEN_TPS_2,SpillHydro
CALIMA,118,0.0
CALIMA,119,0.0
CALIMA,120,0.0
CALIMA,121,0.0
CALIMA,122,0.0
CALIMA,123,0.0
CALIMA,124,0.0
CALIMA,125,0.0
CALIMA,126,0.0
CALIMA,127,0.0
CALIMA,128,0.0
CALIMA,129,0.0
CALIMA,130,0.0
CALIMA,131,0.0
CALIMA,132,0.0
CALIMA,133,0.0
CALIMA,134,0.0
CALIMA,135,0.0
CALIMA,136,0.0
CALIMA,137,0.0
CALIMA,138,0.0
CALIMA,139,1.773074113052546e-07
CALIMA,140,0.0
CALIMA,141,0.0
CALIMA,142,0.0
CALIMA,143,0.0
CALIMA,144,0.0
CALIMA,145,0.0
CALIMA,146,0.0
CALIMA,147,0.0
CALIMA,148,0.0
CALIMA,149,0.0
CALIMA,150,0.0
CALIMA,151,0.0
CALIMA,152,0.0
CALIMA,153,0.0
CALIMA,154,0.0
CALIMA,155,2.890971715801091e-08
CALIMA,156,0.0
CALIMA,157,0.0
CALIMA,158,0.0
CALIMA,159,0.0
CALIMA,160,0.0
CALIMA,161,0.0
CALIMA,162,0.0
CALIMA,163,0.0
CALIMA,164,0.0
CALIMA,165,0.0
CALIMA,166,0.0
CALIMA,167,0.0
CALIMA,168,0.0
CALIMA,169,0.0
CALIMA,170,0.0
CALIMA,171,0.0
CALIMA,172,0.0
CALIMA,173,0.0
CALIMA,174,0.0
CALIMA,175,0.0
CALIMA,176,0.0
CALIMA,177,0.0
CALIMA,178,0.0
CALIMA,179,0.0
CALIMA,180,0.0
CALIMA,181,0.0
CALIMA,182,0.0
CALIMA,183,0.0
CALIMA,184,0.0
CALIMA,185,1.773306095329882e-07
CALIMA,186,0.0
CALIMA,187,0.0
CALIMA,188,0.0
CALIMA,189,0.0
CALIMA,190,0.0
CALIMA,191,0.0
CALIMA,192,0.0
CALIMA,385,0.0
CALIMA,386,0.0
CALIMA,387,0.0
CALIMA,388,0.0
CALIMA,389,0.0
CALIMA,390,0.0
CALIMA,391,0.0
CALIMA,392,0.0
CALIMA,393,2.290067365235396e-08
CALIMA,394,0.0
CALIMA,395,0.0
CALIMA,396,0.0
CALIMA,397,0.0
CALIMA,398,0.0
CALIMA,399,0.0
CALIMA,400,0.0
CALIMA,401,0.0
CALIMA,402,0.0
CALIMA,403,0.0
CALIMA,404,0.0
CALIMA,405,0.0
CALIMA,406,0.0
CALIMA,407,0.0
CALIMA,408,0.0
CALIMA,409,0.0
CALIMA,410,0.0
CALIMA,411,0.0
CALIMA,412,0.0
CALIMA,413,0.0
CALIMA,414,0.0
CALIMA,415,0.0
CALIMA,416,0.0
CALIMA,417,0.0
CALIMA,418,0.0
CALIMA,419,0.0
CALIMA,420,0.0
CALIMA,421,0.0
CALIMA,422,0.0
CALIMA,423,0.0
CALIMA,424,0.0
CALIMA,425,0.0
CALIMA,426,0.0
CALIMA,427,9.688878400092303e-08
CALIMA,428,0.0
CALIMA,429,0.0
CALIMA,430,0.0
CALIMA,431,0.0
CALIMA,432,0.0
CALIMA,433,0.0
CALIMA,434,0.0
CALIMA,435,0.0
CALIMA,436,0.0
CALIMA,437,0.0
CALIMA,438,0.0
CALIMA,439,0.0
CALIMA,440,0.0
CALIMA,441,0.0
CALIMA,442,0.0
CALIMA,443,1.9356142557434276e-08
CALIMA,444,0.0
CALIMA,445,0.0
CALIMA,446,0.0
CALIMA,447,0.0
CALIMA,448,0.0
CALIMA,449,0.0
CALIMA,450,0.0
CALIMA,451,0.0
CALIMA,452,0.0
CALIMA,453,0.0
CALIMA,454,0.0
CALIMA,455,0.0
CALIMA,456,0.0
CALIMA,457,0.0
CALIMA,458,0.0
CALIMA,459,0.0
CALIMA,460,0.0
CALIMA,461,0.0
CALIMA,462,0.0
CALIMA,463,0.0
CALIMA,464,0.0
CALIMA,465,0.0
CALIMA,466,0.0
CALIMA,467,0.0
CALIMA,468,0.0
CALIMA,469,0.0
CALIMA,470,0.0
CALIMA,471,0.0
CALIMA,472,0.0
CALIMA,473,9.678124692352986e-08
CALIMA,474,0.0
CALIMA,475,0.0
CALIMA,476,0.0
CALIMA,477,0.0
CALIMA,478,0.0
CALIMA,479,0.0
CALIMA,480,0.0
CALIMA,481,0.0
CALIMA,482,0.0
CALIMA,483,0.0
CALIMA,484,0.0
CALIMA,485,0.0
CALIMA,486,0.0
CALIMA,487,0.0
CALIMA,488,0.0
CALIMA,489,1.799331879530093e-08
CALIMA,490,0.0
CALIMA,491,0.0
CALIMA,492,0.0
CALIMA,493,0.0
CALIMA,494,0.0
CALIMA,495,0.0
CALIMA,496,0.0
CALIMA,497,0.0
CALIMA,498,0.0
CALIMA,499,0.0
CALIMA,500,0.0
CALIMA,501,0.0
CALIMA,502,0.0
CALIMA,503,0.0
CALIMA,504,0.0
CALIMA,505,0.0
CALIMA,506,0.0
CALIMA,507,0.0
CALIMA,508,0.0
CALIMA,509,0.0
CALIMA,510,0.0
CALIMA,511,0.0
CALIMA,512,0.0
CALIMA,513,0.0
CALIMA,514,0.0
CALIMA,515,0.0
CALIMA,516,0.0
CALIMA,517,0.0
CALIMA,518,0.0
CALIMA,519,0.0
CALIMA,520,0.0
CALIMA,521,0.0
CALIMA,522,0.0
CALIMA,523,9.234646364379966e-08
CALIMA,524,0.0
CALIMA,525,0.0
CALIMA,526,0.0
CALIMA,527,0.0
CALIMA,528,0.0
CALIMA,529,0.0
CALIMA,530,0.0
CALIMA,531,0.0
CALIMA,532,0.0
CALIMA,533,0.0
CALIMA,534,0.0
CALIMA,535,0.0
CALIMA,536,0.0
CALIMA,537,0.0
CALIMA,538,0.0
CALIMA,539,1.6152549391149453e-08
CALIMA,540,0.0
CALIMA,541,0.0
CALIMA,542,0.0
CALIMA,543,0.0
CALIMA,544,0.0
CALIMA,545,0.0
CALIMA,546,0.0
CALIMA,547,0.0
CALIMA,548,0.0
CALIMA,549,0.0
CALIMA,550,0.0
CALIMA,551,0.0
CALIMA,552,0.0
CALIMA,553,0.0
CALIMA,554,0.0
CALIMA,555,0.0
CALIMA,556,0.0
CALIMA,557,0.0
CALIMA,558,0.0
CALIMA,559,0.0
CALIMA,560,0.0
CALIMA,561,0.0
CALIMA,562,0.0
CALIMA,563,0.0
CALIMA,564,0.0
CALIMA,565,0.0
CALIMA,566,0.0
CALIMA,567,0.0
CALIMA,568,0.0
CALIMA,569,8.795420987106638e-08
CALIMA,570,0.0
CALIMA,571,0.0
CALIMA,572,0.0
CALIMA,573,0.0
CALIMA,574,0.0
CALIMA,575,0.0
CALIMA,576,0.0
CALIMA,1345,0.0
CALIMA,1346,0.0
CALIMA,1347,0.0
CALIMA,1348,0.0
CALIMA,1349,0.0
CALIMA,1350,0.0
CALIMA,1351,0.0
CALIMA,1352,0.0
CALIMA,1353,2.1259436310377318e-07
CALIMA,1354,0.0
CALIMA,1355,0.0
CALIMA,1356,0.0
CALIMA,1357,0.0
CALIMA,1358,0.0
CALIMA,1359,0.0
CALIMA,1360,0.0
CALIMA,1361,0.0
CALIMA,1362,0.0
CALIMA,1363,0.0
CALIMA,1364,0.0
CALIMA,1365,0.0
CALIMA,1366,0.0
CALIMA,1367,0.0
CALIMA,1368,0.0
CALIMA,1369,0.0
CALIMA,1370,0.0
CALIMA,1371,0.0
CALIMA,1372,1.7453908392847398e-07
CALIMA,1373,0.0
CALIMA,1374,0.0
CALIMA,1375,0.0
CALIMA,1376,0.0
CALIMA,1377,0.0
CALIMA,1378,0.0
CALIMA,1379,0.0
CALIMA,1380,0.0
CALIMA,1381,0.0
CALIMA,1382,0.0
CALIMA,1383,0.0
CALIMA,1384,0.0
CALIMA,1385,0.0
CALIMA,1386,0.0
CALIMA,1387,0.0
CALIMA,1388,0.0
CALIMA,1389,0.0
CALIMA,1390,0.0
CALIMA,1391,0.0
CALIMA,1392,0.0
CALIMA,1393,0.0
CALIMA,1394,0.0
CALIMA,1395,0.0
CALIMA,1396,0.0
CALIMA,1397,0.0
CALIMA,1398,0.0
CALIMA,1399,0.0
CALIMA,1400,0.0
CALIMA,1401,0.0
CALIMA,1402,0.0
CALIMA,1403,3.4725963438920814e-08
CALIMA,1404,0.0
CALIMA,1405,0.0
CALIMA,1406,0.0
CALIMA,1407,0.0
CALIMA,1408,0.0
CALIMA,1409,0.0
CALIMA,1410,0.0
CALIMA,1411,0.0
CALIMA,1412,0.0
CALIMA,1413,0.0
CALIMA,1414,0.0
CALIMA,1415,0.0
CALIMA,1416,0.0
CALIMA,1417,0.0
CALIMA,1418,0.0
CALIMA,1419,0.0
CALIMA,1420,0.0
CALIMA,1421,0.0
CALIMA,1422,0.0
CALIMA,1423,0.0
CALIMA,1424,0.0
CALIMA,1425,0.0
CALIMA,1426,0.0
CALIMA,1427,0.0
CALIMA,1428,0.0
CALIMA,1429,0.0
CALIMA,1430,0.0
CALIMA,1431,0.0
CALIMA,1432,0.0
CALIMA,1433,1.5998742488041477e-07
CALIMA,1434,0.0
CALIMA,1435,0.0
CALIMA,1436,0.0
CALIMA,1437,0.0
CALIMA,1438,0.0
CALIMA,1439,0.0
CALIMA,1440,0.0
CALIMA,1441,0.0
CALIMA,1442,0.0
CALIMA,1443,0.0
CALIMA,1444,0.0
CALIMA,1445,0.0
CALIMA,1446,0.0
CALIMA,1447,0.0
CALIMA,1448,0.0
CALIMA,1449,3.2885204116636085e-08
CALIMA,1450,0.0
CALIMA,1451,0.0
CALIMA,1452,0.0
CALIMA,1453,0.0
CALIMA,1454,0.0
CALIMA,1455,0.0
CALIMA,1456,0.0
CALIMA,1457,0.0
CALIMA,1458,0.0
CALIMA,1459,0.0
CALIMA,1460,0.0
CALIMA,1461,0.0
CALIMA,1462,0.0
CALIMA,1463,0.0
CALIMA,1464,0.0
CALIMA,1465,0.0
CALIMA,1466,0.0
CALIMA,1467,0.0
CALIMA,1468,0.0
CALIMA,1469,0.0
CALIMA,1470,0.0
CALIMA,1471,0.0
CALIMA,1472,0.0
CALIMA,1473,0.0
CALIMA,1474,0.0
CALIMA,1475,0.0
CALIMA,1476,0.0
CALIMA,1477,0.0
CALIMA,1478,0.0
CALIMA,1479,0.0
CALIMA,1480,0.0
CALIMA,1481,0.0
CALIMA,1482,0.0
CALIMA,1483,1.349216299300177e-07
CALIMA,1484,0.0
CALIMA,1485,0.0
CALIMA,1486,0.0
CALIMA,1487,0.0
CALIMA,1488,0.0
CALIMA,1489,0.0
CALIMA,1490,0.0
CALIMA,1491,0.0
CALIMA,1492,0.0
CALIMA,1493,0.0
CALIMA,1494,0.0
CALIMA,1495,0.0
CALIMA,1496,0.0
CALIMA,1497,0.0
CALIMA,1498,0.0
CALIMA,1499,2.4774521073830546e-08
CALIMA,1500,0.0
CALIMA,1501,0.0
CALIMA,1502,0.0
CALIMA,1503,0.0
CALIMA,1504,0.0
CALIMA,1505,0.0
CALIMA,1506,0.0
CALIMA,1507,0.0
CALIMA,1508,0.0
CALIMA,1509,0.0
CALIMA,1510,0.0
CALIMA,1511,0.0
CALIMA,1512,0.0
CALIMA,1513,0.0
CALIMA,1514,0.0
CALIMA,1515,0.0
CALIMA,1516,0.0
CALIMA,1517,0.0
CALIMA,1518,0.0
CALIMA,1519,0.0
CALIMA,1520,0.0
CALIMA,1521,0.0
CALIMA,1522,0.0
CALIMA,1523,0.0
CALIMA,1524,0.0
CALIMA,1525,0.0
CALIMA,1526,0.0
CALIMA,1527,0.0
CALIMA,1528,0.0
CALIMA,1529,2.1431644275959756e-08
CALIMA,1530,0.0
CALIMA,1531,0.0
CALIMA,1532,0.0
CALIMA,1533,0.0
CALIMA,1534,0.0
CALIMA,1535,0.0
CALIMA,1536,0.0
CALIMA,2305,0.0
CALIMA,2306,0.0
CALIMA,2307,0.0
CALIMA,2308,0.0
CALIMA,2309,0.0
CALIMA,2310,0.0
CALIMA,2311,0.0
CALIMA,2312,0.0
CALIMA,2313,2.395489032824895e-07
CALIMA,2314,0.0
CALIMA,2315,0.0
CALIMA,2316,0.0
CALIMA,2317,0.0
CALIMA,2318,0.0
CALIMA,2319,0.0
CALIMA,2320,0.0
CALIMA,2321,0.0
CALIMA,2322,0.0
CALIMA,2323,0.0
CALIMA,2324,0.0
CALIMA,2325,0.0
CALIMA,2326,0.0
CALIMA,2327,0.0
CALIMA,2328,0.0
CALIMA,2329,0.0
CALIMA,2330,0.0
CALIMA,2331,0.0
CALIMA,2332,0.0
CALIMA,2333,0.0
CALIMA,2334,0.0
CALIMA,2335,0.0
CALIMA,2336,0.0
CALIMA,2337,0.0
CALIMA,2338,0.0
CALIMA,2339,0.0
CALIMA,2340,0.0
CALIMA,2341,0.0
CALIMA,2342,0.0
CALIMA,2343,0.0
CALIMA,2344,0.0
CALIMA,2345,0.0
CALIMA,2346,0.0
CALIMA,2347,2.438014903582237e-07
CALIMA,2348,0.0
CALIMA,2349,0.0
CALIMA,2350,0.0
CALIMA,2351,0.0
CALIMA,2352,0.0
CALIMA,2353,0.0
CALIMA,2354,0.0
CALIMA,2355,0.0
CALIMA,2356,0.0
CALIMA,2357,0.0
CALIMA,2358,0.0
CALIMA,2359,0.0
CALIMA,2360,0.0
CALIMA,2361,0.0
CALIMA,2362,0.0
CALIMA,2363,4.0578458952907865e-08
CALIMA,2364,0.0
CALIMA,2365,0.0
CALIMA,2366,0.0
CALIMA,2367,0.0
CALIMA,2368,0.0
CALIMA,2369,0.0
CALIMA,2370,0.0
CALIMA,2371,0.0
CALIMA,2372,0.0
CALIMA,2373,0.0
CALIMA,2374,0.0
CALIMA,2375,0.0
CALIMA,2376,0.0
CALIMA,2377,0.0
CALIMA,2378,0.0
CALIMA,2379,0.0
CALIMA,2380,0.0
CALIMA,2381,0.0
CALIMA,2382,0.0
CALIMA,2383,0.0
CALIMA,2384,0.0
CALIMA,2385,0.0
CALIMA,2386,0.0
CALIMA,2387,0.0
CALIMA,2388,0.0
CALIMA,2389,0.0
CALIMA,2390,0.0
CALIMA,2391,0.0
CALIMA,2392,0.0
CALIMA,2393,2.0748258722705074e-07
CALIMA,2394,0.0
CALIMA,2395,0.0
CALIMA,2396,0.0
CALIMA,2397,0.0
CALIMA,2398,0.0
CALIMA,2399,0.0
CALIMA,2400,0.0
CALIMA,2401,0.0
CALIMA,2402,0.0
CALIMA,2403,0.0
CALIMA,2404,0.0
CALIMA,2405,0.0
CALIMA,2406,0.0
CALIMA,2407,0.0
CALIMA,2408,0.0
CALIMA,2409,3.867555676204978e-08
CALIMA,2410,0.0
CALIMA,2411,0.0
CALIMA,2412,0.0
CALIMA,2413,0.0
CALIMA,2414,0.0
CALIMA,2415,0.0
CALIMA,2416,0.0
CALIMA,2417,0.0
CALIMA,2418,0.0
CALIMA,2419,0.0
CALIMA,2420,0.0
CALIMA,2421,0.0
CALIMA,2422,0.0
CALIMA,2423,0.0
CALIMA,2424,0.0
CALIMA,2425,0.0
CALIMA,2426,0.0
CALIMA,2427,0.0
CALIMA,2428,0.0
CALIMA,2429,0.0
CALIMA,2430,0.0
CALIMA,2431,0.0
CALIMA,2432,0.0
CALIMA,2433,0.0
CALIMA,2434,0.0
CALIMA,2435,0.0
CALIMA,2436,0.0
CALIMA,2437,0.0
CALIMA,2438,0.0
CALIMA,2439,0.0
CALIMA,2440,0.0
CALIMA,2441,0.0
CALIMA,2442,0.0
CALIMA,2443,2.2598824030435662e-07
CALIMA,2444,0.0
CALIMA,2445,0.0
CALIMA,2446,0.0
CALIMA,2447,0.0
CALIMA,2448,0.0
CALIMA,2449,0.0
CALIMA,2450,0.0
CALIMA,2451,0.0
CALIMA,2452,0.0
CALIMA,2453,0.0
CALIMA,2454,0.0
CALIMA,2455,0.0
CALIMA,2456,0.0
CALIMA,2457,0.0
CALIMA,2458,0.0
CALIMA,2459,2.847255826793824e-08
CALIMA,2460,0.0
CALIMA,2461,0.0
CALIMA,2462,0.0
CALIMA,2463,0.0
CALIMA,2464,0.0
CALIMA,2465,0.0
CALIMA,2466,0.0
CALIMA,2467,0.0
CALIMA,2468,0.0
CALIMA,2469,0.0
CALIMA,2470,0.0
CALIMA,2471,0.0
CALIMA,2472,0.0
CALIMA,2473,0.0
CALIMA,2474,0.0
CALIMA,2475,0.0
CALIMA,2476,0.0
CALIMA,2477,0.0
CALIMA,2478,0.0
CALIMA,2479,0.0
CALIMA,2480,0.0
CALIMA,2481,0.0
CALIMA,2482,0.0
CALIMA,2483,0.0
CALIMA,2484,0.0
CALIMA,2485,0.0
CALIMA,2486,0.0
CALIMA,2487,0.0
CALIMA,2488,0.0
CALIMA,2489,3.544607179789573e-08
CALIMA,2490,0.0
CALIMA,2491,0.0
CALIMA,2492,0.0
CALIMA,2493,0.0
CALIMA,2494,0.0
CALIMA,2495,0.0
CALIMA,2496,0.0
CALIMA,3265,0.0
CALIMA,3266,0.0
CALIMA,3267,0.0
CALIMA,3268,0.0
CALIMA,3269,0.0
CALIMA,3270,0.0
CALIMA,3271,0.0
CALIMA,3272,0.0
CALIMA,3273,2.4321431163322777e-05
CALIMA,3274,0.0
CALIMA,3275,0.0
CALIMA,3276,0.0
CALIMA,3277,0.0
CALIMA,3278,0.0
CALIMA,3279,0.0
CALIMA,3280,0.0
CALIMA,3281,0.0
CALIMA,3282,0.0
CALIMA,3283,0.0
CALIMA,3284,0.0
CALIMA,3285,0.0
CALIMA,3286,0.0
CALIMA,3287,0.0
CALIMA,3288,0.0
CALIMA,3289,0.0
CALIMA,3290,0.0
CALIMA,3291,0.0
CALIMA,3292,0.0
CALIMA,3293,0.0
CALIMA,3294,0.0
CALIMA,3295,0.0
CALIMA,3296,0.0
CALIMA,3297,0.0
CALIMA,3298,0.0
CALIMA,3299,0.0
CALIMA,3300,0.0
CALIMA,3301,0.0
CALIMA,3302,0.0
CALIMA,3303,0.0
CALIMA,3304,0.0
CALIMA,3305,0.0
CALIMA,3306,0.0
CALIMA,3307,0.00014720823132431682
CALIMA,3308,0.0
CALIMA,3309,0.0
CALIMA,3310,0.0
CALIMA,3311,0.0
CALIMA,3312,0.0
CALIMA,3313,0.0
CALIMA,3314,0.0
CALIMA,3315,0.0
CALIMA,3316,0.0
CALIMA,3317,0.0
CALIMA,3318,0.0
CALIMA,3319,0.0
CALIMA,3320,0.0
CALIMA,3321,0.0
CALIMA,3322,0.0
CALIMA,3323,5.866194556454738e-08
CALIMA,3324,0.0
CALIMA,3325,0.0
CALIMA,3326,0.0
CALIMA,3327,0.0
CALIMA,3328,0.0
CALIMA,3329,0.0
CALIMA,3330,0.0
CALIMA,3331,0.0
CALIMA,3332,0.0
CALIMA,3333,0.0
CALIMA,3334,0.0
CALIMA,3335,0.0
CALIMA,3336,0.0
CALIMA,3337,0.0
CALIMA,3338,0.0
CALIMA,3339,0.0
CALIMA,3340,0.0
CALIMA,3341,0.0
CALIMA,3342,0.0
CALIMA,3343,0.0
CALIMA,3344,0.0
CALIMA,3345,0.0
CALIMA,3346,0.0
CALIMA,3347,0.0
CALIMA,3348,0.0
CALIMA,3349,0.0
CALIMA,3350,0.0
CALIMA,3351,0.0
CALIMA,3352,0.0
CALIMA,3353,2.7681610821775605e-07
CALIMA,3354,0.0
CALIMA,3355,0.0
CALIMA,3356,0.0
CALIMA,3357,0.0
CALIMA,3358,0.0
CALIMA,3359,0.0
CALIMA,3360,0.0
CALIMA,3361,0.0
CALIMA,3362,0.0
CALIMA,3363,0.0
CALIMA,3364,0.0
CALIMA,3365,0.0
CALIMA,3366,0.0
CALIMA,3367,0.0
CALIMA,3368,0.0
CALIMA,3369,0.0
CALIMA,3370,0.0
CALIMA,3371,0.0
CALIMA,3372,4.6219380696728784e-08
CALIMA,3373,0.0
CALIMA,3374,0.0
CALIMA,3375,0.0
CALIMA,3376,0.0
CALIMA,3377,0.0
CALIMA,3378,0.0
CALIMA,3379,0.0
CALIMA,3380,0.0
CALIMA,3381,0.0
CALIMA,3382,0.0
CALIMA,3383,0.0
CALIMA,3384,0.0
CALIMA,3385,0.0
CALIMA,3386,0.0
CALIMA,3387,0.0
CALIMA,3388,0.0
CALIMA,3389,0.0
CALIMA,3390,0.0
CALIMA,3391,0.0
CALIMA,3392,0.0
CALIMA,3393,0.0
CALIMA,3394,0.0
CALIMA,3395,0.0
CALIMA,3396,0.0
CALIMA,3397,0.0
CALIMA,3398,0.0
CALIMA,3399,0.0
CALIMA,3400,0.0
CALIMA,3401,0.0
CALIMA,3402,0.0
CALIMA,3403,2.5888539129818516e-07
CALIMA,3404,0.0
CALIMA,3405,0.0
CALIMA,3406,0.0
CALIMA,3407,0.0
CALIMA,3408,0.0
CALIMA,3409,0.0
CALIMA,3410,0.0
CALIMA,3411,0.0
CALIMA,3412,0.0
CALIMA,3413,0.0
CALIMA,3414,0.0
CALIMA,3415,0.0
CALIMA,3416,0.0
CALIMA,3417,0.0
CALIMA,3418,0.0
CALIMA,3419,4.004070303374772e-08
CALIMA,3420,0.0
CALIMA,3421,0.0
CALIMA,3422,0.0
CALIMA,3423,0.0
CALIMA,3424,0.0
CALIMA,3425,0.0
CALIMA,3426,0.0
CALIMA,3427,0.0
CALIMA,3428,0.0
CALIMA,3429,0.0
CALIMA,3430,0.0
CALIMA,3431,0.0
CALIMA,3432,0.0
CALIMA,3433,0.0
CALIMA,3434,0.0
CALIMA,3435,0.0
CALIMA,3436,0.0
CALIMA,3437,0.0
CALIMA,3438,0.0
CALIMA,3439,0.0
CALIMA,3440,0.0
CALIMA,3441,0.0
CALIMA,3442,0.0
CALIMA,3443,0.0
CALIMA,3444,0.0
CALIMA,3445,0.0
CALIMA,3446,0.0
CALIMA,3447,0.0
CALIMA,3448,0.0
CALIMA,3449,2.2970744021237632e-07
CALIMA,3450,0.0
CALIMA,3451,0.0
CALIMA,3452,0.0
CALIMA,3453,0.0
CALIMA,3454,0.0
CALIMA,3455,0.0
CALIMA,3456,0.0
CALIMA,4225,0.0
CALIMA,4226,0.0
CALIMA,4227,0.0
CALIMA,4228,0.0
CALIMA,4229,0.0
CALIMA,4230,0.0
CALIMA,4231,0.0
CALIMA,4232,0.0
CALIMA,4233,3.378342206332275e-07
CALIMA,4234,0.0
CALIMA,4235,0.0
CALIMA,4236,0.0
CALIMA,4237,0.0
CALIMA,4238,0.0
CALIMA,4239,0.0
CALIMA,4240,0.0
CALIMA,4241,0.0
CALIMA,4242,0.0
CALIMA,4243,0.0
CALIMA,4244,0.0
CALIMA,4245,0.0
CALIMA,4246,0.0
CALIMA,4247,0.0
CALIMA,4248,0.0
CALIMA,4249,0.0
CALIMA,4250,0.0
CALIMA,4251,0.0
CALIMA,4252,0.0
CALIMA,4253,0.0
CALIMA,4254,0.0
CALIMA,4255,0.0
CALIMA,4256,0.0
CALIMA,4257,0.0
CALIMA,4258,0.0
CALIMA,4259,0.0
CALIMA,4260,0.0
CALIMA,4261,0.0
CALIMA,4262,0.0
CALIMA,4263,0.0
CALIMA,4264,0.0
CALIMA,4265,0.0
CALIMA,4266,0.0
CALIMA,4267,0.00017159230775135113
CALIMA,4268,0.0
CALIMA,4269,0.0
CALIMA,4270,0.0
CALIMA,4271,0.0
CALIMA,4272,0.0
CALIMA,4273,0.0
CALIMA,4274,0.0
CALIMA,4275,0.0
CALIMA,4276,0.0
CALIMA,4277,0.0
CALIMA,4278,0.0
CALIMA,4279,0.0
CALIMA,4280,0.0
CALIMA,4281,0.0
CALIMA,4282,0.0
CALIMA,4283,4.574081389305513e-08
CALIMA,4284,0.0
CALIMA,4285,0.0
CALIMA,4286,0.0
CALIMA,4287,0.0
CALIMA,4288,0.0
CALIMA,4289,0.0
CALIMA,4290,0.0
CALIMA,4291,0.0
CALIMA,4292,0.0
CALIMA,4293,0.0
CALIMA,4294,0.0
CALIMA,4295,0.0
CALIMA,4296,0.0
CALIMA,4297,0.0
CALIMA,4298,0.0
CALIMA,4299,0.0
CALIMA,4300,0.0
CALIMA,4301,0.0
CALIMA,4302,0.0
CALIMA,4303,0.0
CALIMA,4304,0.0
CALIMA,4305,0.0
CALIMA,4306,0.0
CALIMA,4307,0.0
CALIMA,4308,0.0
CALIMA,4309,0.0
CALIMA,4310,0.0
CALIMA,4311,0.0
CALIMA,4312,0.0
CALIMA,4313,0.00016790738108661804
CALIMA,4314,0.0
CALIMA,4315,0.0
CALIMA,4316,0.0
CALIMA,4317,0.0
CALIMA,4318,0.0
CALIMA,4319,0.0
CALIMA,4320,0.0
CALIMA,4321,0.0
CALIMA,4322,0.0
CALIMA,4323,0.0
CALIMA,4324,0.0
CALIMA,4325,0.0
CALIMA,4326,0.0
CALIMA,4327,0.0
CALIMA,4328,0.0
CALIMA,4329,4.374666411849433e-08
CALIMA,4330,0.0
CALIMA,4331,0.0
CALIMA,4332,0.0
CALIMA,4333,0.0
CALIMA,4334,0.0
CALIMA,4335,0.0
CALIMA,4336,0.0
CALIMA,4337,0.0
CALIMA,4338,0.0
CALIMA,4339,0.0
CALIMA,4340,0.0
CALIMA,4341,0.0
CALIMA,4342,0.0
CALIMA,4343,0.0
CALIMA,4344,0.0
CALIMA,4345,0.0
CALIMA,4346,0.0
CALIMA,4347,0.0
CALIMA,4348,0.0
CALIMA,4349,0.0
CALIMA,4350,0.0
CALIMA,4351,0.0
CALIMA,4352,0.0
CALIMA,4353,0.0
CALIMA,4354,0.0
CALIMA,4355,0.0
CALIMA,4356,0.0
CALIMA,4357,0.0
CALIMA,4358,0.0
CALIMA,4359,0.0
CALIMA,4360,0.0
CALIMA,4361,0.0
CALIMA,4362,0.0
CALIMA,4363,0.00016877295885688682
CALIMA,4364,0.0
CALIMA,4365,0.0
CALIMA,4366,0.0
CALIMA,4367,0.0
CALIMA,4368,0.0
CALIMA,4369,0.0
CALIMA,4370,0.0
CALIMA,4371,0.0
CALIMA,4372,0.0
CALIMA,4373,0.0
CALIMA,4374,0.0
CALIMA,4375,0.0
CALIMA,4376,0.0
CALIMA,4377,0.0
CALIMA,4378,0.0
CALIMA,4379,3.3331124749270174e-08
CALIMA,4380,0.0
CALIMA,4381,0.0
CALIMA,4382,0.0
CALIMA,4383,0.0
CALIMA,4384,0.0
CALIMA,4385,0.0
CALIMA,4386,0.0
CALIMA,4387,0.0
CALIMA,4388,0.0
CALIMA,4389,0.0
CALIMA,4390,0.0
CALIMA,4391,0.0
CALIMA,4392,0.0
CALIMA,4393,0.0
CALIMA,4394,0.0
CALIMA,4395,0.0
CALIMA,4396,0.0
CALIMA,4397,0.0
CALIMA,4398,0.0
CALIMA,4399,0.0
CALIMA,4400,0.0
CALIMA,4401,0.0
CALIMA,4402,0.0
CALIMA,4403,0.0
CALIMA,4404,0.0
CALIMA,4405,0.0
CALIMA,4406,0.0
CALIMA,4407,0.0
CALIMA,4408,0.0
CALIMA,4409,2.7442237645565897e-07
CALIMA,4410,0.0
CALIMA,4411,0.0
CALIMA,4412,0.0
CALIMA,4413,0.0
CALIMA,4414,0.0
CALIMA,4415,0.0
CALIMA,4416,0.0
CALIMA,5185,0.0
CALIMA,5186,0.0
CALIMA,5187,0.0
CALIMA,5188,0.0
CALIMA,5189,0.0
CALIMA,5190,0.0
CALIMA,5191,0.0
CALIMA,5192,0.0
CALIMA,5193,3.4390199481672704e-05
CALIMA,5194,0.0
CALIMA,5195,0.0
CALIMA,5196,0.0
CALIMA,5197,0.0
CALIMA,5198,0.0
CALIMA,5199,0.0
CALIMA,5200,0.0
CALIMA,5201,0.0
CALIMA,5202,0.0
CALIMA,5203,0.0
CALIMA,5204,0.0
CALIMA,5205,0.0
CALIMA,5206,0.0
CALIMA,5207,0.0
CALIMA,5208,0.0
CALIMA,5209,0.0
CALIMA,5210,0.0
CALIMA,5211,0.0
CALIMA,5212,0.0
CALIMA,5213,0.0
CALIMA,5214,0.0
CALIMA,5215,0.0
CALIMA,5216,0.0
CALIMA,5217,0.0
CALIMA,5218,0.0
