generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Bio_Surocciden,Bio_Surocciden,Biomass,Surocciden,Biomass,2035,875.9999997132709,0.0,0.0,100.00000007353671,14059944.479846654,7068800.010017367,24.11957134335594,0.9999999989373164,,
Bio_Surocciden,Bio_Surocciden,Biomass,Surocciden,Biomass,2040,875.9999962315817,0.0,0.0,100.00000008384671,14059944.481296236,7068800.010746161,24.119571441706654,0.9999999948596853,,
Bio_Surocciden,Bio_Surocciden,Biomass,Surocciden,Biomass,2045,875.9999930588774,0.0,0.0,100.00000011125026,14059944.48514916,7068800.012683263,24.119571535672748,0.9999999909638413,,
Bio_Surocciden,Bio_Surocciden,Biomass,Surocciden,Biomass,2050,875.9999915941551,0.0,0.0,100.00000013216523,14059944.488089794,7068800.0141617,24.119571581046657,0.9999999890826342,,
Bio_Surocciden_UPME4,Bio_Surocciden_UPME4,Biomass,Surocciden,Biomass,2040,8567.279995472087,0.0,0.0,977.9999999394981,137506256.8095289,69132863.99572325,24.119571312536007,0.9999999995333503,,
Bio_Surocciden_UPME4,Bio_Surocciden_UPME4,Biomass,Surocciden,Biomass,2045,8567.279992815846,0.0,0.0,978.000000026579,137506256.8217724,69132864.00187881,24.119571322161754,0.9999999991342656,,
Bio_Surocciden_UPME4,Bio_Surocciden_UPME4,Biomass,Surocciden,Biomass,2050,8567.279991331918,0.0,0.0,978.0000000446034,137506256.82430664,69132864.00315292,24.119571326783994,0.999999998942627,,
Biogas_Antioquia_UPME4,Biogas_Antioquia_UPME4,Biogas,Antioquia,Biogas,2040,3.647857612411044e-05,0.0,0.0,4.437637212885367e-06,0.6239293274645051,0.3136876993044408,25.70322436870637,0.9383869881572581,,
Biogas_Antioquia_UPME4,Biogas_Antioquia_UPME4,Biogas,Antioquia,Biogas,2045,1497.9599904701697,0.0,0.0,171.00000004029442,24042505.032131687,12087648.00284833,24.11957146040978,0.9999999934024876,,
Biogas_Antioquia_UPME4,Biogas_Antioquia_UPME4,Biogas,Antioquia,Biogas,2050,1497.9599903362305,0.0,0.0,171.00000007025417,24042505.03634401,12087648.004966125,24.119571466792245,0.9999999931378699,,
