GEN_TPS_1,GEN_TPS_2,DispatchGen
BARRANQUILL4,152,1.8821819710865486e-08
BARRANQUILL4,153,1.88219487209217e-08
BARRANQUILL4,154,1.8822127245335614e-08
BARRANQUILL4,155,1.882228243852382e-08
BARRANQUILL4,156,1.8822606055259843e-08
BARRANQUILL4,157,1.8823063298016197e-08
BARRANQUILL4,158,1.8823096663182408e-08
BARRANQUILL4,159,1.8823291995221632e-08
BARRANQUILL4,160,1.88235243968673e-08
BARRANQUILL4,161,1.8823633188325844e-08
BARRANQUILL4,162,1.8823605884477005e-08
BARRANQUILL4,163,1.88235313064479e-08
BARRANQUILL4,164,1.8824064761649635e-08
BARRANQUILL4,165,1.8824041821583267e-08
BARRANQUILL4,166,1.882378386881831e-08
BARRANQUILL4,167,1.8823377443665965e-08
BARRANQUILL4,168,1.8822543457269257e-08
BARRANQUILL4,169,1.1230717312581962e-07
BARRANQUILL4,170,1.1230604831692638e-07
BARRANQUILL4,171,1.1230439994413763e-07
BARRANQUILL4,172,1.1230312135883371e-07
BARRANQUILL4,173,1.1230198637560935e-07
BARRANQUILL4,174,1.123014552876113e-07
BARRANQUILL4,175,1.1230058512460723e-07
BARRANQUILL4,176,1.1229870893099717e-07
BARRANQUILL4,177,1.1229974371977444e-07
BARRANQUILL4,178,1.1230128952030996e-07
BARRANQUILL4,179,1.1230262441611739e-07
BARRANQUILL4,180,1.1230397312096853e-07
BARRANQUILL4,181,1.1230541250838148e-07
BARRANQUILL4,182,1.12306573138052e-07
BARRANQUILL4,183,1.1230734466963568e-07
BARRANQUILL4,184,1.1230763172619519e-07
BARRANQUILL4,185,1.1230821905819388e-07
BARRANQUILL4,186,1.1230859789748434e-07
BARRANQUILL4,187,1.1231027988941213e-07
BARRANQUILL4,188,1.1231988959559587e-07
BARRANQUILL4,189,1.123222493739774e-07
BARRANQUILL4,190,1.1232022628328907e-07
BARRANQUILL4,191,1.123162550721176e-07
BARRANQUILL4,192,1.1231116783683604e-07
BARRANQUILL4,385,8.280002086671187e-09
BARRANQUILL4,386,8.279721340080536e-09
BARRANQUILL4,387,8.279655757638458e-09
BARRANQUILL4,388,8.279632880993096e-09
BARRANQUILL4,389,8.279626925873479e-09
BARRANQUILL4,390,8.279619858650558e-09
BARRANQUILL4,391,8.279624981666349e-09
BARRANQUILL4,392,8.279580579988511e-09
BARRANQUILL4,393,8.279556598749432e-09
BARRANQUILL4,394,8.279544373259293e-09
BARRANQUILL4,395,8.279529333045691e-09
BARRANQUILL4,396,8.279541809846612e-09
BARRANQUILL4,397,8.279568631290797e-09
BARRANQUILL4,398,8.279590578200726e-09
BARRANQUILL4,399,8.279642619561161e-09
BARRANQUILL4,400,8.279753199899289e-09
BARRANQUILL4,401,8.281771017404902e-09
BARRANQUILL4,402,8.411579400847247e-09
BARRANQUILL4,403,8.411665937471406e-09
BARRANQUILL4,404,8.41156800608774e-09
BARRANQUILL4,405,8.411570931918407e-09
BARRANQUILL4,406,8.411599662749275e-09
BARRANQUILL4,407,8.411269446223638e-09
BARRANQUILL4,408,8.281721602818686e-09
BARRANQUILL4,409,5.8511549908491805e-08
BARRANQUILL4,410,5.850913511492501e-08
BARRANQUILL4,411,5.850807939301699e-08
BARRANQUILL4,412,5.850749158917004e-08
BARRANQUILL4,413,5.850707912763769e-08
BARRANQUILL4,414,5.8507378410247005e-08
BARRANQUILL4,415,5.8507933129413564e-08
BARRANQUILL4,416,5.850695477592114e-08
BARRANQUILL4,417,5.850650993928872e-08
BARRANQUILL4,418,5.850642514851742e-08
BARRANQUILL4,419,5.8505924384167965e-08
BARRANQUILL4,420,5.850640106366128e-08
BARRANQUILL4,421,5.850735870306671e-08
BARRANQUILL4,422,5.850794698943727e-08
BARRANQUILL4,423,5.850915017550066e-08
BARRANQUILL4,424,5.8512540379537386e-08
BARRANQUILL4,425,6.005681576978903e-08
BARRANQUILL4,426,6.005972811437752e-08
BARRANQUILL4,427,6.005866210470154e-08
BARRANQUILL4,428,6.006224298471738e-08
BARRANQUILL4,429,6.00633038333236e-08
BARRANQUILL4,430,6.006203883811735e-08
BARRANQUILL4,431,6.005988082009829e-08
BARRANQUILL4,432,6.005434920694243e-08
BARRANQUILL4,433,8.866726225247099e-09
BARRANQUILL4,434,8.86651497251771e-09
BARRANQUILL4,435,8.866453879687239e-09
BARRANQUILL4,436,8.86643865921427e-09
BARRANQUILL4,437,8.866422515753344e-09
BARRANQUILL4,438,8.866426165064925e-09
BARRANQUILL4,439,8.866441609852141e-09
BARRANQUILL4,440,8.866384849226898e-09
BARRANQUILL4,441,8.866367864460952e-09
BARRANQUILL4,442,8.866359417454194e-09
BARRANQUILL4,443,8.866351197141053e-09
BARRANQUILL4,444,8.86636429456223e-09
BARRANQUILL4,445,8.866392248855572e-09
BARRANQUILL4,446,8.866420196695512e-09
BARRANQUILL4,447,8.866486726540586e-09
BARRANQUILL4,448,8.867234449174284e-09
BARRANQUILL4,449,9.044674706238885e-09
BARRANQUILL4,450,9.044854853668467e-09
BARRANQUILL4,451,9.044764020577676e-09
BARRANQUILL4,452,9.045164002562892e-09
BARRANQUILL4,453,9.045379467412893e-09
BARRANQUILL4,454,9.045214571204695e-09
BARRANQUILL4,455,9.044858739733932e-09
BARRANQUILL4,456,9.044576464793739e-09
BARRANQUILL4,457,5.8524439167656156e-08
BARRANQUILL4,458,5.8514480046827956e-08
BARRANQUILL4,459,5.851289118170781e-08
BARRANQUILL4,460,5.851212251385553e-08
BARRANQUILL4,461,5.851185837027271e-08
BARRANQUILL4,462,5.851234694608111e-08
BARRANQUILL4,463,5.8514034598123814e-08
BARRANQUILL4,464,5.8512390704087277e-08
BARRANQUILL4,465,5.8511954016125846e-08
BARRANQUILL4,466,5.8511764074017464e-08
BARRANQUILL4,467,5.851152026474654e-08
BARRANQUILL4,468,5.8511976930277744e-08
BARRANQUILL4,469,5.8512779015674796e-08
BARRANQUILL4,470,5.8513222415396777e-08
BARRANQUILL4,471,5.851552344721389e-08
BARRANQUILL4,472,6.005898040783532e-08
BARRANQUILL4,473,6.00642204965683e-08
BARRANQUILL4,474,6.006629173377404e-08
BARRANQUILL4,475,6.006411311685259e-08
BARRANQUILL4,476,6.00679128178884e-08
BARRANQUILL4,477,6.007248960729688e-08
BARRANQUILL4,478,6.006850195217672e-08
BARRANQUILL4,479,6.006498760292903e-08
BARRANQUILL4,480,6.006072587355823e-08
BARRANQUILL4,481,9.186485615387031e-09
BARRANQUILL4,482,9.185814708437935e-09
BARRANQUILL4,483,9.185698680194643e-09
BARRANQUILL4,484,9.185648892986512e-09
BARRANQUILL4,485,9.18563029437676e-09
BARRANQUILL4,486,9.185619252176338e-09
BARRANQUILL4,487,9.185619869025987e-09
BARRANQUILL4,488,9.185583631571398e-09
BARRANQUILL4,489,9.185582328177407e-09
BARRANQUILL4,490,9.185585162018803e-09
BARRANQUILL4,491,9.18558205417603e-09
BARRANQUILL4,492,9.185598579774165e-09
BARRANQUILL4,493,9.18564121550003e-09
BARRANQUILL4,494,9.185693079167807e-09
BARRANQUILL4,495,9.18616877303154e-09
BARRANQUILL4,496,9.186789721913979e-09
BARRANQUILL4,497,9.187192243263649e-09
BARRANQUILL4,498,9.187263246351412e-09
BARRANQUILL4,499,9.187101454317431e-09
BARRANQUILL4,500,9.187344978465268e-09
BARRANQUILL4,501,9.187488273815235e-09
BARRANQUILL4,502,9.187401685202902e-09
BARRANQUILL4,503,9.187230866398209e-09
BARRANQUILL4,504,9.18680689868108e-09
BARRANQUILL4,505,6.134696000098097e-08
BARRANQUILL4,506,6.02798452346919e-08
BARRANQUILL4,507,6.027767146266647e-08
BARRANQUILL4,508,6.027680578622475e-08
BARRANQUILL4,509,6.027688223323117e-08
BARRANQUILL4,510,6.027761479879881e-08
BARRANQUILL4,511,6.027796465238464e-08
BARRANQUILL4,512,6.02767835343643e-08
BARRANQUILL4,513,6.027667144322574e-08
BARRANQUILL4,514,6.027644262179331e-08
BARRANQUILL4,515,6.027628128785675e-08
BARRANQUILL4,516,6.027671019636557e-08
BARRANQUILL4,517,6.027747692345739e-08
BARRANQUILL4,518,6.027818155092444e-08
BARRANQUILL4,519,6.132888478906411e-08
BARRANQUILL4,520,6.13541042498805e-08
BARRANQUILL4,521,6.136469935256547e-08
BARRANQUILL4,522,6.14068298324381e-08
BARRANQUILL4,523,6.13619326038418e-08
BARRANQUILL4,524,6.140601869098326e-08
BARRANQUILL4,525,6.14101021244913e-08
BARRANQUILL4,526,6.140667972450092e-08
BARRANQUILL4,527,6.13629874057184e-08
BARRANQUILL4,528,6.135339886055294e-08
BARRANQUILL4,529,1.0011644368219979e-08
BARRANQUILL4,530,1.0011520054899034e-08
BARRANQUILL4,531,1.0011409023494574e-08
BARRANQUILL4,532,1.0011219293002669e-08
BARRANQUILL4,533,1.0010770918920811e-08
BARRANQUILL4,534,1.0011269006341058e-08
BARRANQUILL4,535,1.0011369890772114e-08
BARRANQUILL4,536,1.0011190355754373e-08
BARRANQUILL4,537,1.001110076839171e-08
BARRANQUILL4,538,1.0011163079560974e-08
BARRANQUILL4,539,1.0011132510985134e-08
BARRANQUILL4,540,1.0011397199888076e-08
BARRANQUILL4,541,1.0011528457977545e-08
BARRANQUILL4,542,1.0011606935270921e-08
BARRANQUILL4,543,1.0011834648784887e-08
BARRANQUILL4,544,1.0012177150146176e-08
BARRANQUILL4,545,1.0012400317485239e-08
BARRANQUILL4,546,1.0012316818198391e-08
BARRANQUILL4,547,1.0012209938433832e-08
BARRANQUILL4,548,1.0013080724536049e-08
BARRANQUILL4,549,1.0012956695406325e-08
BARRANQUILL4,550,1.0012406135421102e-08
BARRANQUILL4,551,1.0012184247336226e-08
BARRANQUILL4,552,1.0011846601363759e-08
BARRANQUILL4,553,6.175126539710599e-08
BARRANQUILL4,554,6.174971848850165e-08
BARRANQUILL4,555,6.174916674881671e-08
BARRANQUILL4,556,6.174870682355727e-08
BARRANQUILL4,557,6.174849008859658e-08
BARRANQUILL4,558,6.174885386071702e-08
BARRANQUILL4,559,6.174956041536325e-08
BARRANQUILL4,560,6.174928094598633e-08
BARRANQUILL4,561,6.174941539242425e-08
BARRANQUILL4,562,6.174950380684071e-08
BARRANQUILL4,563,6.174947484145712e-08
BARRANQUILL4,564,6.175001722217926e-08
BARRANQUILL4,565,6.17512138476689e-08
BARRANQUILL4,566,6.175227548241565e-08
BARRANQUILL4,567,6.17571822218171e-08
BARRANQUILL4,568,6.176603670671496e-08
BARRANQUILL4,569,6.177429972539206e-08
BARRANQUILL4,570,6.177146777867571e-08
BARRANQUILL4,571,6.176615426800735e-08
BARRANQUILL4,572,6.177219738431283e-08
BARRANQUILL4,573,6.176933372559972e-08
BARRANQUILL4,574,6.176697150833976e-08
BARRANQUILL4,575,6.176230586071751e-08
BARRANQUILL4,576,6.175417917698539e-08
BARRANQUILL4,1345,7.906849697200974e-09
BARRANQUILL4,1346,7.906803563962941e-09
BARRANQUILL4,1347,7.906775203143078e-09
BARRANQUILL4,1348,7.906754493002782e-09
BARRANQUILL4,1349,7.906744676171695e-09
BARRANQUILL4,1350,7.90674266530106e-09
BARRANQUILL4,1351,7.906751589922011e-09
BARRANQUILL4,1352,7.906706567927953e-09
BARRANQUILL4,1353,7.90666350960206e-09
BARRANQUILL4,1354,7.90662341570018e-09
BARRANQUILL4,1355,7.906449436405131e-09
BARRANQUILL4,1356,7.906583494651523e-09
BARRANQUILL4,1357,7.90667001627609e-09
BARRANQUILL4,1358,7.906709780235984e-09
BARRANQUILL4,1359,7.90676366577523e-09
BARRANQUILL4,1360,7.906833416756311e-09
BARRANQUILL4,1361,7.906900550445544e-09
BARRANQUILL4,1362,7.906920329501313e-09
BARRANQUILL4,1363,7.906920930556203e-09
BARRANQUILL4,1364,7.907002042408453e-09
BARRANQUILL4,1365,7.907152222277549e-09
BARRANQUILL4,1366,7.907028087947497e-09
BARRANQUILL4,1367,7.906932406881859e-09
BARRANQUILL4,1368,7.906902689314914e-09
BARRANQUILL4,1369,6.211975912137309e-08
BARRANQUILL4,1370,6.211761563131905e-08
BARRANQUILL4,1371,6.211466213255346e-08
BARRANQUILL4,1372,6.210640199956092e-08
BARRANQUILL4,1373,6.12202439704636e-08
BARRANQUILL4,1374,6.21088620768843e-08
BARRANQUILL4,1375,6.211568292752896e-08
BARRANQUILL4,1376,6.121627664010217e-08
BARRANQUILL4,1377,6.121358345818481e-08
BARRANQUILL4,1378,6.121382641207654e-08
BARRANQUILL4,1379,6.121214536827463e-08
BARRANQUILL4,1380,6.121362508767844e-08
BARRANQUILL4,1381,6.121640390391087e-08
BARRANQUILL4,1382,6.121968745254484e-08
BARRANQUILL4,1383,6.2117693530953e-08
BARRANQUILL4,1384,6.212093398766716e-08
BARRANQUILL4,1385,6.212282057166262e-08
BARRANQUILL4,1386,6.212359077829358e-08
BARRANQUILL4,1387,6.21227212663989e-08
BARRANQUILL4,1388,6.212502786583539e-08
BARRANQUILL4,1389,6.21259741878285e-08
BARRANQUILL4,1390,6.212498357797939e-08
BARRANQUILL4,1391,6.212341222716752e-08
BARRANQUILL4,1392,6.212159075946933e-08
BARRANQUILL4,1393,9.790226673848233e-09
BARRANQUILL4,1394,9.790178413129784e-09
BARRANQUILL4,1395,9.790143737601751e-09
BARRANQUILL4,1396,9.790110743448839e-09
BARRANQUILL4,1397,9.790087157436872e-09
BARRANQUILL4,1398,9.790102969872347e-09
BARRANQUILL4,1399,9.790133008990796e-09
BARRANQUILL4,1400,9.789993794929016e-09
BARRANQUILL4,1401,9.676426664003822e-09
BARRANQUILL4,1402,9.676070330852468e-09
BARRANQUILL4,1403,9.676007039954884e-09
BARRANQUILL4,1404,9.676049573984769e-09
BARRANQUILL4,1405,9.67667222580541e-09
BARRANQUILL4,1406,9.790064495155411e-09
BARRANQUILL4,1407,9.790174260714446e-09
BARRANQUILL4,1408,9.790249517035517e-09
BARRANQUILL4,1409,9.790328364787167e-09
BARRANQUILL4,1410,9.790355160892445e-09
BARRANQUILL4,1411,9.790322263961407e-09
BARRANQUILL4,1412,9.790567982504047e-09
BARRANQUILL4,1413,9.790722927707683e-09
BARRANQUILL4,1414,9.790613610175571e-09
BARRANQUILL4,1415,9.790397537478784e-09
BARRANQUILL4,1416,9.790299819867608e-09
BARRANQUILL4,1417,6.416023418293168e-08
BARRANQUILL4,1418,6.4158486979618e-08
BARRANQUILL4,1419,6.415716107034211e-08
BARRANQUILL4,1420,6.415598357023578e-08
BARRANQUILL4,1421,6.41555239668707e-08
BARRANQUILL4,1422,6.415665092864802e-08
BARRANQUILL4,1423,6.415853131821295e-08
BARRANQUILL4,1424,6.41567843366757e-08
BARRANQUILL4,1425,6.415499797262681e-08
BARRANQUILL4,1426,6.414744313382746e-08
BARRANQUILL4,1427,6.311727367959672e-08
BARRANQUILL4,1428,6.414656713964213e-08
BARRANQUILL4,1429,6.41565364948848e-08
BARRANQUILL4,1430,6.415779736468035e-08
BARRANQUILL4,1431,6.415979100121831e-08
BARRANQUILL4,1432,6.416184598710177e-08
BARRANQUILL4,1433,6.416414882819436e-08
BARRANQUILL4,1434,6.416631812767728e-08
BARRANQUILL4,1435,6.416335627646189e-08
BARRANQUILL4,1436,6.416660166953694e-08
BARRANQUILL4,1437,6.41698851875278e-08
BARRANQUILL4,1438,6.416767364109025e-08
BARRANQUILL4,1439,6.416462933709601e-08
BARRANQUILL4,1440,6.416224231532406e-08
BARRANQUILL4,1441,9.947671311912291e-09
BARRANQUILL4,1442,9.947628882956916e-09
BARRANQUILL4,1443,9.947596535852798e-09
BARRANQUILL4,1444,9.947563804367546e-09
BARRANQUILL4,1445,9.947541154141585e-09
BARRANQUILL4,1446,9.947527352395088e-09
BARRANQUILL4,1447,9.947535272171872e-09
BARRANQUILL4,1448,9.947466028822434e-09
BARRANQUILL4,1449,9.947436874508883e-09
BARRANQUILL4,1450,9.9474165791068e-09
BARRANQUILL4,1451,9.947347005467442e-09
BARRANQUILL4,1452,9.94746440856885e-09
BARRANQUILL4,1453,9.947572294085086e-09
BARRANQUILL4,1454,9.947615626401457e-09
BARRANQUILL4,1455,9.94767411546781e-09
BARRANQUILL4,1456,9.9477544875507e-09
BARRANQUILL4,1457,9.94783295128166e-09
BARRANQUILL4,1458,9.947849149831356e-09
BARRANQUILL4,1459,9.947781912094463e-09
BARRANQUILL4,1460,9.947869244250484e-09
BARRANQUILL4,1461,9.947962945647885e-09
BARRANQUILL4,1462,9.947904316057521e-09
BARRANQUILL4,1463,9.94782970301804e-09
BARRANQUILL4,1464,9.947742429558361e-09
BARRANQUILL4,1465,6.933708078877195e-08
BARRANQUILL4,1466,6.933503958487018e-08
BARRANQUILL4,1467,6.933398460814684e-08
BARRANQUILL4,1468,6.933262823454936e-08
BARRANQUILL4,1469,6.933323458653191e-08
BARRANQUILL4,1470,6.933417283601802e-08
BARRANQUILL4,1471,6.933456916084341e-08
BARRANQUILL4,1472,6.933358134030711e-08
BARRANQUILL4,1473,6.933332732373423e-08
BARRANQUILL4,1474,6.933214580724005e-08
BARRANQUILL4,1475,6.933096061536957e-08
BARRANQUILL4,1476,6.93327753668768e-08
BARRANQUILL4,1477,6.933448672821771e-08
BARRANQUILL4,1478,6.933555337518447e-08
BARRANQUILL4,1479,6.933743735717707e-08
BARRANQUILL4,1480,6.934005351971165e-08
BARRANQUILL4,1481,6.934256060576028e-08
BARRANQUILL4,1482,6.93442637891509e-08
BARRANQUILL4,1483,6.9340685337813e-08
BARRANQUILL4,1484,6.934231126063085e-08
BARRANQUILL4,1485,6.93433632262189e-08
BARRANQUILL4,1486,6.934233853645422e-08
BARRANQUILL4,1487,6.934069854738722e-08
BARRANQUILL4,1488,6.933860207355361e-08
BARRANQUILL4,1489,1.1041160259771437e-08
BARRANQUILL4,1490,1.1041012390618738e-08
BARRANQUILL4,1491,1.1040954760339828e-08
BARRANQUILL4,1492,1.1040922226849185e-08
BARRANQUILL4,1493,1.1040905993844248e-08
BARRANQUILL4,1494,1.1040913472306104e-08
BARRANQUILL4,1495,1.1040944141897454e-08
BARRANQUILL4,1496,1.104092276782005e-08
BARRANQUILL4,1497,1.1040925239970921e-08
BARRANQUILL4,1498,1.1040937116702807e-08
BARRANQUILL4,1499,1.104094376279754e-08
BARRANQUILL4,1500,1.104100191254437e-08
BARRANQUILL4,1501,1.1041228395827502e-08
BARRANQUILL4,1502,1.1256566671481988e-08
BARRANQUILL4,1503,1.1257036204083855e-08
BARRANQUILL4,1504,1.1257312053617463e-08
BARRANQUILL4,1505,1.1257408277631912e-08
BARRANQUILL4,1506,1.1257302065032021e-08
BARRANQUILL4,1507,1.1257104943813287e-08
BARRANQUILL4,1508,1.12574332179177e-08
BARRANQUILL4,1509,1.1257426229101681e-08
BARRANQUILL4,1510,1.1257306330449147e-08
BARRANQUILL4,1511,1.1257083130477764e-08
BARRANQUILL4,1512,1.125596788442738e-08
BARRANQUILL4,1513,7.036178835888287e-08
BARRANQUILL4,1514,7.03589120121765e-08
BARRANQUILL4,1515,7.035803892694773e-08
BARRANQUILL4,1516,7.035731348972923e-08
BARRANQUILL4,1517,7.035698575078832e-08
BARRANQUILL4,1518,7.035757174138129e-08
BARRANQUILL4,1519,7.035881765843037e-08
BARRANQUILL4,1520,7.035855122251927e-08
BARRANQUILL4,1521,7.035871221250702e-08
BARRANQUILL4,1522,7.035922068125099e-08
BARRANQUILL4,1523,7.035913417112047e-08
BARRANQUILL4,1524,7.036077397970315e-08
BARRANQUILL4,1525,7.108615639053549e-08
BARRANQUILL4,1526,7.113009105718231e-08
BARRANQUILL4,1527,7.11379771858119e-08
BARRANQUILL4,1528,7.114903074791442e-08
BARRANQUILL4,1529,7.134356046215835e-08
BARRANQUILL4,1530,7.11475455667041e-08
BARRANQUILL4,1531,7.114035216082156e-08
BARRANQUILL4,1532,7.114410435154024e-08
BARRANQUILL4,1533,7.114219293100881e-08
BARRANQUILL4,1534,7.114060050403154e-08
BARRANQUILL4,1535,7.113629747768503e-08
BARRANQUILL4,1536,7.109259458816915e-08
BARRANQUILL4,2305,8.987934590126115e-09
BARRANQUILL4,2306,8.987845026964646e-09
BARRANQUILL4,2307,8.987817136612353e-09
BARRANQUILL4,2308,8.987798452178521e-09
BARRANQUILL4,2309,8.98779120852316e-09
BARRANQUILL4,2310,8.98779656796306e-09
BARRANQUILL4,2311,8.987811543823233e-09
BARRANQUILL4,2312,8.987769898762872e-09
BARRANQUILL4,2313,8.98774139576922e-09
BARRANQUILL4,2314,8.987726784039869e-09
BARRANQUILL4,2315,8.987706480651668e-09
BARRANQUILL4,2316,8.987721110664326e-09
BARRANQUILL4,2317,8.987746209084568e-09
BARRANQUILL4,2318,8.987766821446026e-09
BARRANQUILL4,2319,8.987811992273753e-09
BARRANQUILL4,2320,8.987924910901304e-09
BARRANQUILL4,2321,8.995529405339215e-09
BARRANQUILL4,2322,8.995556965564126e-09
BARRANQUILL4,2323,8.995461918755825e-09
BARRANQUILL4,2324,8.995614492825708e-09
BARRANQUILL4,2325,8.995646523123271e-09
BARRANQUILL4,2326,8.995630987428549e-09
BARRANQUILL4,2327,8.995585668082014e-09
BARRANQUILL4,2328,8.995495296163097e-09
BARRANQUILL4,2329,5.3932502786121005e-08
BARRANQUILL4,2330,5.393276953083367e-08
BARRANQUILL4,2331,5.393185611283733e-08
BARRANQUILL4,2332,5.3931288925233425e-08
BARRANQUILL4,2333,5.3930880539047397e-08
BARRANQUILL4,2334,5.3930987764488846e-08
BARRANQUILL4,2335,5.3931211976233714e-08
BARRANQUILL4,2336,5.392966985959327e-08
BARRANQUILL4,2337,5.392863493281559e-08
BARRANQUILL4,2338,5.392881051690696e-08
BARRANQUILL4,2339,5.3927973089706685e-08
BARRANQUILL4,2340,5.392874279289701e-08
BARRANQUILL4,2341,5.392981130880314e-08
BARRANQUILL4,2342,5.3930567246971924e-08
BARRANQUILL4,2343,5.393139415317956e-08
BARRANQUILL4,2344,5.393241102926503e-08
BARRANQUILL4,2345,5.39335369196959e-08
BARRANQUILL4,2346,5.3933922753827506e-08
BARRANQUILL4,2347,5.393375580348959e-08
BARRANQUILL4,2348,5.398035898987843e-08
BARRANQUILL4,2349,5.398093980874048e-08
BARRANQUILL4,2350,5.398037105225079e-08
BARRANQUILL4,2351,5.397918795702331e-08
BARRANQUILL4,2352,5.393420798239195e-08
BARRANQUILL4,2353,1.1413859174072969e-08
BARRANQUILL4,2354,1.1167312658013322e-08
BARRANQUILL4,2355,1.1166935843886772e-08
BARRANQUILL4,2356,1.116679244865342e-08
BARRANQUILL4,2357,1.11667412898524e-08
BARRANQUILL4,2358,1.1166818313224476e-08
BARRANQUILL4,2359,1.1167629487220053e-08
BARRANQUILL4,2360,1.1166724455794459e-08
BARRANQUILL4,2361,1.1166665091525883e-08
BARRANQUILL4,2362,1.1166627147271498e-08
BARRANQUILL4,2363,1.1166600469269817e-08
BARRANQUILL4,2364,1.1166618306560901e-08
BARRANQUILL4,2365,1.1166688018368571e-08
BARRANQUILL4,2366,1.11667947980022e-08
BARRANQUILL4,2367,1.1413345906830965e-08
BARRANQUILL4,2368,1.1414038307804492e-08
BARRANQUILL4,2369,1.1414155633240488e-08
BARRANQUILL4,2370,1.1414174816612023e-08
BARRANQUILL4,2371,1.1414110623267525e-08
BARRANQUILL4,2372,1.1414229309687025e-08
BARRANQUILL4,2373,1.1414286279655836e-08
BARRANQUILL4,2374,1.1414252638532142e-08
BARRANQUILL4,2375,1.1414187539119054e-08
BARRANQUILL4,2376,1.1414067682785725e-08
BARRANQUILL4,2377,6.903162601614071e-08
BARRANQUILL4,2378,6.902924851591111e-08
BARRANQUILL4,2379,6.823027795587375e-08
BARRANQUILL4,2380,6.822817119853278e-08
BARRANQUILL4,2381,6.82276649810934e-08
BARRANQUILL4,2382,6.822779161482549e-08
BARRANQUILL4,2383,6.822939442650616e-08
BARRANQUILL4,2384,6.822662327793952e-08
BARRANQUILL4,2385,6.822620005450363e-08
BARRANQUILL4,2386,6.822595150258337e-08
BARRANQUILL4,2387,6.822574818714264e-08
BARRANQUILL4,2388,6.822644363983325e-08
BARRANQUILL4,2389,6.822776091161881e-08
BARRANQUILL4,2390,6.822951913666609e-08
BARRANQUILL4,2391,6.82369473764835e-08
BARRANQUILL4,2392,6.903399078327022e-08
BARRANQUILL4,2393,6.904315931590963e-08
BARRANQUILL4,2394,6.987729829512908e-08
BARRANQUILL4,2395,6.904187856583274e-08
BARRANQUILL4,2396,6.988192170368739e-08
BARRANQUILL4,2397,6.988285974210514e-08
BARRANQUILL4,2398,6.988203156822584e-08
BARRANQUILL4,2399,6.987925370923435e-08
BARRANQUILL4,2400,6.904022660080643e-08
BARRANQUILL4,2401,1.1567999519994692e-08
BARRANQUILL4,2402,1.1567750874310493e-08
BARRANQUILL4,2403,1.1431389833053459e-08
BARRANQUILL4,2404,1.1430895990949976e-08
BARRANQUILL4,2405,1.1430779774420835e-08
BARRANQUILL4,2406,1.143074756614973e-08
BARRANQUILL4,2407,1.1430830135199722e-08
BARRANQUILL4,2408,1.1430711346236531e-08
BARRANQUILL4,2409,1.143069729582179e-08
BARRANQUILL4,2410,1.1430692695912563e-08
BARRANQUILL4,2411,1.1430672770201516e-08
BARRANQUILL4,2412,1.1430751635045069e-08
BARRANQUILL4,2413,1.1567048105805452e-08
BARRANQUILL4,2414,1.1567882357788348e-08
BARRANQUILL4,2415,1.1568123289322818e-08
BARRANQUILL4,2416,1.1568583580180488e-08
BARRANQUILL4,2417,1.1714085871520415e-08
BARRANQUILL4,2418,1.1570414945551781e-08
BARRANQUILL4,2419,1.1568450550841905e-08
BARRANQUILL4,2420,1.1568631680195443e-08
BARRANQUILL4,2421,1.1569113740991866e-08
BARRANQUILL4,2422,1.1568826898918852e-08
BARRANQUILL4,2423,1.1568538386797939e-08
BARRANQUILL4,2424,1.1568282430788196e-08
BARRANQUILL4,2425,6.988775873874097e-08
BARRANQUILL4,2426,6.988553173838099e-08
BARRANQUILL4,2427,6.904691323945687e-08
BARRANQUILL4,2428,6.9037349775394e-08
BARRANQUILL4,2429,6.904105165945736e-08
BARRANQUILL4,2430,6.98735786096569e-08
BARRANQUILL4,2431,6.903834579465412e-08
BARRANQUILL4,2432,6.903558589233167e-08
BARRANQUILL4,2433,6.903538374246086e-08
BARRANQUILL4,2434,6.903466801151389e-08
BARRANQUILL4,2435,6.903453624024536e-08
BARRANQUILL4,2436,6.903515848816318e-08
BARRANQUILL4,2437,6.903627406253231e-08
BARRANQUILL4,2438,6.903912296014977e-08
BARRANQUILL4,2439,6.988310662649165e-08
BARRANQUILL4,2440,6.989249698366246e-08
BARRANQUILL4,2441,6.989767748438032e-08
BARRANQUILL4,2442,6.990001266582253e-08
BARRANQUILL4,2443,6.989530687242743e-08
BARRANQUILL4,2444,6.99004020103176e-08
BARRANQUILL4,2445,6.990167332338329e-08
BARRANQUILL4,2446,6.989883200961978e-08
BARRANQUILL4,2447,6.989622707294496e-08
BARRANQUILL4,2448,6.989131588425998e-08
BARRANQUILL4,2449,1.278775907827562e-08
BARRANQUILL4,2450,1.27876450772967e-08
BARRANQUILL4,2451,1.2787578515378512e-08
BARRANQUILL4,2452,1.2787520061404434e-08
BARRANQUILL4,2453,1.2787483133069136e-08
BARRANQUILL4,2454,1.2787558067513462e-08
BARRANQUILL4,2455,1.2787632079148969e-08
BARRANQUILL4,2456,1.278763269841593e-08
BARRANQUILL4,2457,1.2787637232022877e-08
BARRANQUILL4,2458,1.278765421194002e-08
BARRANQUILL4,2459,1.2787665063455992e-08
BARRANQUILL4,2460,1.2787720331309119e-08
BARRANQUILL4,2461,1.2787805398956936e-08
BARRANQUILL4,2462,1.2787886226392276e-08
BARRANQUILL4,2463,1.2788081256695966e-08
BARRANQUILL4,2464,1.278837276416774e-08
