TRANS_TIMEPOINTS_1,TRANS_TIMEPOINTS_2,TRANS_TIMEPOINTS_3,DispatchTx
Antioquia,Caribe,451,1054.9999994787256
Antioquia,Caribe,452,1054.9999994792454
Antioquia,Caribe,453,1054.9999994794794
Antioquia,Caribe,454,1054.9999994790828
Antioquia,Caribe,455,1054.9999994788075
Antioquia,Caribe,456,1054.9999994786194
Antioquia,Caribe,457,1042.7461587142957
Antioquia,Caribe,458,928.2875347053498
Antioquia,Caribe,459,829.1709848534591
Antioquia,Caribe,460,764.2086632076583
Antioquia,Caribe,461,743.6601843205231
Antioquia,Caribe,462,795.4472924456181
Antioquia,Caribe,463,914.3159307581578
Antioquia,Caribe,464,765.6141466365843
Antioquia,Caribe,465,670.6754274812358
Antioquia,Caribe,466,600.2670723038012
Antioquia,Caribe,467,539.1684720166845
Antioquia,Caribe,468,588.9119756584186
Antioquia,Caribe,469,696.5574203933395
Antioquia,Caribe,470,763.2724679798936
Antioquia,Caribe,471,941.8863574511886
Antioquia,Caribe,472,1054.9999975798805
Antioquia,Caribe,473,1054.9999975883013
Antioquia,Caribe,474,1054.9999975910214
Antioquia,Caribe,475,1054.99999758835
Antioquia,Caribe,476,1054.999997592652
Antioquia,Caribe,477,1054.9999975981189
Antioquia,Caribe,478,1054.9999975934525
Antioquia,Caribe,479,1054.9999975893736
Antioquia,Caribe,480,1054.9999975836695
Antioquia,Caribe,481,1042.9430841320188
Antioquia,Caribe,482,952.2506411239059
Antioquia,Caribe,483,876.8783210844836
Antioquia,Caribe,484,808.5251342215126
Antioquia,Caribe,485,772.4377815224776
Antioquia,Caribe,486,770.4424554531275
Antioquia,Caribe,487,767.7572786421063
Antioquia,Caribe,488,682.3225219420797
Antioquia,Caribe,489,660.2712241742294
Antioquia,Caribe,490,647.5573215879731
Antioquia,Caribe,491,623.3492375707314
Antioquia,Caribe,492,660.6621421709063
Antioquia,Caribe,493,768.1498667527774
Antioquia,Caribe,494,867.3643227219892
Antioquia,Caribe,495,1028.5462981078156
Antioquia,Caribe,496,1047.127905313119
Antioquia,Caribe,497,1049.8378978281696
Antioquia,Caribe,498,1049.9476357351728
Antioquia,Caribe,499,1049.1218776206094
Antioquia,Caribe,500,1049.9691191318404
Antioquia,Caribe,501,1050.104267710196
Antioquia,Caribe,502,1050.0333037546086
Antioquia,Caribe,503,1049.731993662631
Antioquia,Caribe,504,1046.9741718247608
Antioquia,Caribe,505,1054.9999963456773
Antioquia,Caribe,506,997.5419175993477
Antioquia,Caribe,507,914.5846092976551
Antioquia,Caribe,508,848.2303359137902
Antioquia,Caribe,509,869.015544748912
Antioquia,Caribe,510,929.6703643608853
Antioquia,Caribe,511,939.3502017893769
Antioquia,Caribe,512,842.3067388500004
Antioquia,Caribe,513,805.1894596773027
Antioquia,Caribe,514,741.1384960745539
Antioquia,Caribe,515,699.0738793569445
Antioquia,Caribe,516,742.0779620148686
Antioquia,Caribe,517,823.1726758884859
Antioquia,Caribe,518,895.163685323998
Antioquia,Caribe,519,1054.9999961999392
Antioquia,Caribe,520,1054.9999963725147
