TRANS_TIMEPOINTS_1,TRANS_TIMEPOINTS_2,TRANS_TIMEPOINTS_3,DispatchTx
Antioquia,Nordeste,82,413.056294976729
Antioquia,Nordeste,83,429.8454568810874
Antioquia,Nordeste,84,443.0447092478401
Antioquia,Nordeste,85,453.4369340757382
Antioquia,Nordeste,86,457.5749790364637
Antioquia,Nordeste,87,457.7067050926559
Antioquia,Nordeste,88,453.79942007652687
Antioquia,Nordeste,89,450.134242900984
Antioquia,Nordeste,90,447.03339856609267
Antioquia,Nordeste,91,446.6450483555836
Antioquia,Nordeste,92,472.2270294269705
Antioquia,Nordeste,93,482.9512209526048
Antioquia,Nordeste,94,477.7492838025043
Antioquia,Nordeste,95,466.7751249819008
Antioquia,Nordeste,96,450.53703022702314
Antioquia,Nordeste,97,218.00569995552436
Antioquia,Nordeste,98,200.25987748674942
Antioquia,Nordeste,99,173.58177873959505
Antioquia,Nordeste,100,156.40993923637348
Antioquia,Nordeste,101,148.78592899683724
Antioquia,Nordeste,102,157.93233047829165
Antioquia,Nordeste,103,177.37372951104604
Antioquia,Nordeste,104,184.57410962111015
Antioquia,Nordeste,105,219.18093595237465
Antioquia,Nordeste,106,234.37557992431513
Antioquia,Nordeste,107,245.0683594686827
Antioquia,Nordeste,108,257.29051686739206
Antioquia,Nordeste,109,267.03872446318553
Antioquia,Nordeste,110,264.7296092684263
Antioquia,Nordeste,111,266.2026330467664
Antioquia,Nordeste,112,269.80309818305267
Antioquia,Nordeste,113,268.9261057438298
Antioquia,Nordeste,114,262.92136070087514
Antioquia,Nordeste,115,252.95250094579748
Antioquia,Nordeste,116,266.0331412625881
Antioquia,Nordeste,117,277.95160827998444
Antioquia,Nordeste,118,269.5644645639889
Antioquia,Nordeste,119,253.7872679271784
Antioquia,Nordeste,120,235.187716078739
Antioquia,Nordeste,121,376.27672706168147
Antioquia,Nordeste,122,373.5217504255853
Antioquia,Nordeste,123,365.16743006680923
Antioquia,Nordeste,124,359.63699028653116
Antioquia,Nordeste,125,355.40250896480353
Antioquia,Nordeste,126,353.23697741422706
Antioquia,Nordeste,127,350.2830546983885
Antioquia,Nordeste,128,346.2637995761629
Antioquia,Nordeste,129,356.72840987796684
Antioquia,Nordeste,130,369.5610614866227
Antioquia,Nordeste,131,380.0326784140938
Antioquia,Nordeste,132,388.5592317998525
Antioquia,Nordeste,133,395.4063292271588
Antioquia,Nordeste,134,398.81062343795946
Antioquia,Nordeste,135,397.9939723379377
Antioquia,Nordeste,136,393.2918443864936
Antioquia,Nordeste,137,389.35179698471984
Antioquia,Nordeste,138,385.6301964068679
Antioquia,Nordeste,139,385.22578131099715
Antioquia,Nordeste,140,406.50279720690116
Antioquia,Nordeste,141,423.3673366471067
Antioquia,Nordeste,142,419.8301656996004
Antioquia,Nordeste,143,408.70169230152
Antioquia,Nordeste,144,392.2834423915541
Antioquia,Nordeste,145,307.95089486683696
Antioquia,Nordeste,146,283.12373397908095
Antioquia,Nordeste,147,264.65584680013444
Antioquia,Nordeste,148,247.6610754779953
Antioquia,Nordeste,149,238.55477832492417
Antioquia,Nordeste,150,251.27344772275524
Antioquia,Nordeste,151,273.42903090877286
Antioquia,Nordeste,152,281.673665725223
Antioquia,Nordeste,153,301.10043388185045
Antioquia,Nordeste,154,330.4633673186455
Antioquia,Nordeste,155,355.14376826235224
Antioquia,Nordeste,156,389.5062981880822
Antioquia,Nordeste,157,409.31159099607146
Antioquia,Nordeste,158,407.8804687305108
Antioquia,Nordeste,159,410.5854092148681
Antioquia,Nordeste,160,415.58930003113505
Antioquia,Nordeste,161,415.18615448998764
