HYDRO_GEN_TPS_1,HYDRO_GEN_TPS_2,SpillHydro
CUCUANA,86,0.0
CUCUANA,87,0.0
CUCUANA,88,0.0
CUCUANA,89,0.0
CUCUANA,90,0.0
CUCUANA,91,0.0
CUCUANA,92,0.0
CUCUANA,93,0.0
CUCUANA,94,0.0
CUCUANA,95,0.0
CUCUANA,96,1.0266539057848769e-07
CUCUANA,97,0.0
CUCUANA,98,0.0
CUCUANA,99,0.0
CUCUANA,100,0.0
CUCUANA,101,0.0
CUCUANA,102,0.0
CUCUANA,103,0.0
CUCUANA,104,0.0
CUCUANA,105,0.0
CUCUANA,106,0.0
CUCUANA,107,0.0
CUCUANA,108,0.0
CUCUANA,109,0.0
CUCUANA,110,0.0
CUCUANA,111,0.0
CUCUANA,112,0.0
CUCUANA,113,0.0
CUCUANA,114,0.0
CUCUANA,115,0.0
CUCUANA,116,0.0
CUCUANA,117,0.0
CUCUANA,118,0.0
CUCUANA,119,0.0
CUCUANA,120,1.6407483018993845e-08
CUCUANA,121,0.0
CUCUANA,122,0.0
CUCUANA,123,0.0
CUCUANA,124,0.0
CUCUANA,125,0.0
CUCUANA,126,0.0
CUCUANA,127,0.0
CUCUANA,128,0.0
CUCUANA,129,0.0
CUCUANA,130,0.0
CUCUANA,131,0.0
CUCUANA,132,0.0
CUCUANA,133,0.0
CUCUANA,134,0.0
CUCUANA,135,0.0
CUCUANA,136,0.0
CUCUANA,137,0.0
CUCUANA,138,0.0
CUCUANA,139,0.0
CUCUANA,140,0.0
CUCUANA,141,0.0
CUCUANA,142,0.0
CUCUANA,143,0.0
CUCUANA,144,1.042430276134901e-07
CUCUANA,145,0.0
CUCUANA,146,0.0
CUCUANA,147,0.0
CUCUANA,148,0.0
CUCUANA,149,0.0
CUCUANA,150,0.0
CUCUANA,151,0.0
CUCUANA,152,0.0
CUCUANA,153,0.0
CUCUANA,154,0.0
CUCUANA,155,0.0
CUCUANA,156,0.0
CUCUANA,157,0.0
CUCUANA,158,0.0
CUCUANA,159,0.0
CUCUANA,160,0.0
CUCUANA,161,0.0
CUCUANA,162,0.0
CUCUANA,163,0.0
CUCUANA,164,0.0
CUCUANA,165,0.0
CUCUANA,166,0.0
CUCUANA,167,0.0
CUCUANA,168,1.5441136029390488e-08
CUCUANA,169,0.0
CUCUANA,170,0.0
CUCUANA,171,0.0
CUCUANA,172,0.0
CUCUANA,173,0.0
CUCUANA,174,0.0
CUCUANA,175,0.0
CUCUANA,176,0.0
CUCUANA,177,0.0
CUCUANA,178,0.0
CUCUANA,179,0.0
CUCUANA,180,0.0
CUCUANA,181,0.0
CUCUANA,182,0.0
CUCUANA,183,0.0
CUCUANA,184,0.0
CUCUANA,185,0.0
CUCUANA,186,0.0
CUCUANA,187,0.0
CUCUANA,188,0.0
CUCUANA,189,0.0
CUCUANA,190,0.0
CUCUANA,191,0.0
CUCUANA,192,9.531680445553042e-08
DARIO VALENC,1,0.0
DARIO VALENC,2,0.0
DARIO VALENC,3,0.0
DARIO VALENC,4,0.0
DARIO VALENC,5,0.0
DARIO VALENC,6,0.0
DARIO VALENC,7,0.0
DARIO VALENC,8,0.0
DARIO VALENC,9,0.0
DARIO VALENC,10,0.0
DARIO VALENC,11,0.0
DARIO VALENC,12,0.0
DARIO VALENC,13,0.0
DARIO VALENC,14,0.0
DARIO VALENC,15,0.0
DARIO VALENC,16,0.0
DARIO VALENC,17,0.0
DARIO VALENC,18,0.0
DARIO VALENC,19,0.0
DARIO VALENC,20,0.0
DARIO VALENC,21,0.0
DARIO VALENC,22,0.0
DARIO VALENC,23,0.0
DARIO VALENC,24,1.6827091760092822e-08
DARIO VALENC,25,0.0
DARIO VALENC,26,0.0
DARIO VALENC,27,0.0
DARIO VALENC,28,0.0
DARIO VALENC,29,0.0
DARIO VALENC,30,0.0
DARIO VALENC,31,0.0
DARIO VALENC,32,0.0
DARIO VALENC,33,0.0
DARIO VALENC,34,0.0
DARIO VALENC,35,0.0
DARIO VALENC,36,0.0
DARIO VALENC,37,0.0
DARIO VALENC,38,0.0
DARIO VALENC,39,0.0
DARIO VALENC,40,0.0
DARIO VALENC,41,0.0
DARIO VALENC,42,0.0
DARIO VALENC,43,0.0
DARIO VALENC,44,0.0
DARIO VALENC,45,0.0
DARIO VALENC,46,0.0
DARIO VALENC,47,0.0
DARIO VALENC,48,1.0285296884114965e-07
DARIO VALENC,49,0.0
DARIO VALENC,50,0.0
DARIO VALENC,51,0.0
DARIO VALENC,52,0.0
DARIO VALENC,53,0.0
DARIO VALENC,54,0.0
DARIO VALENC,55,0.0
DARIO VALENC,56,0.0
DARIO VALENC,57,0.0
DARIO VALENC,58,0.0
DARIO VALENC,59,0.0
DARIO VALENC,60,0.0
DARIO VALENC,61,0.0
DARIO VALENC,62,0.0
DARIO VALENC,63,0.0
DARIO VALENC,64,0.0
DARIO VALENC,65,0.0
DARIO VALENC,66,0.0
DARIO VALENC,67,0.0
DARIO VALENC,68,0.0
DARIO VALENC,69,0.0
DARIO VALENC,70,0.0
DARIO VALENC,71,0.0
DARIO VALENC,72,1.594768305006464e-08
DARIO VALENC,73,0.0
DARIO VALENC,74,0.0
DARIO VALENC,75,0.0
DARIO VALENC,76,0.0
DARIO VALENC,77,0.0
DARIO VALENC,78,0.0
DARIO VALENC,79,0.0
DARIO VALENC,80,0.0
DARIO VALENC,81,0.0
DARIO VALENC,82,0.0
DARIO VALENC,83,0.0
DARIO VALENC,84,0.0
DARIO VALENC,85,0.0
DARIO VALENC,86,0.0
DARIO VALENC,87,0.0
DARIO VALENC,88,0.0
DARIO VALENC,89,0.0
DARIO VALENC,90,0.0
DARIO VALENC,91,0.0
DARIO VALENC,92,0.0
DARIO VALENC,93,0.0
DARIO VALENC,94,0.0
DARIO VALENC,95,0.0
DARIO VALENC,96,9.981996170375727e-08
DARIO VALENC,97,0.0
DARIO VALENC,98,0.0
DARIO VALENC,99,0.0
DARIO VALENC,100,0.0
DARIO VALENC,101,0.0
DARIO VALENC,102,0.0
DARIO VALENC,103,0.0
DARIO VALENC,104,0.0
DARIO VALENC,105,0.0
DARIO VALENC,106,0.0
DARIO VALENC,107,0.0
DARIO VALENC,108,0.0
DARIO VALENC,109,0.0
DARIO VALENC,110,0.0
DARIO VALENC,111,0.0
DARIO VALENC,112,0.0
DARIO VALENC,113,0.0
DARIO VALENC,114,0.0
DARIO VALENC,115,0.0
DARIO VALENC,116,0.0
DARIO VALENC,117,0.0
DARIO VALENC,118,0.0
DARIO VALENC,119,0.0
DARIO VALENC,120,1.5844871844202536e-08
DARIO VALENC,121,0.0
DARIO VALENC,122,0.0
DARIO VALENC,123,0.0
DARIO VALENC,124,0.0
DARIO VALENC,125,0.0
DARIO VALENC,126,0.0
DARIO VALENC,127,0.0
DARIO VALENC,128,0.0
DARIO VALENC,129,0.0
DARIO VALENC,130,0.0
DARIO VALENC,131,0.0
DARIO VALENC,132,0.0
DARIO VALENC,133,0.0
DARIO VALENC,134,0.0
DARIO VALENC,135,0.0
DARIO VALENC,136,0.0
DARIO VALENC,137,0.0
DARIO VALENC,138,0.0
DARIO VALENC,139,0.0
DARIO VALENC,140,0.0
DARIO VALENC,141,0.0
DARIO VALENC,142,0.0
DARIO VALENC,143,0.0
DARIO VALENC,144,1.0202073535588374e-07
DARIO VALENC,145,0.0
DARIO VALENC,146,0.0
DARIO VALENC,147,0.0
DARIO VALENC,148,0.0
DARIO VALENC,149,0.0
DARIO VALENC,150,0.0
DARIO VALENC,151,0.0
DARIO VALENC,152,0.0
DARIO VALENC,153,0.0
DARIO VALENC,154,0.0
DARIO VALENC,155,0.0
DARIO VALENC,156,0.0
DARIO VALENC,157,0.0
DARIO VALENC,158,0.0
DARIO VALENC,159,0.0
DARIO VALENC,160,0.0
DARIO VALENC,161,0.0
DARIO VALENC,162,0.0
DARIO VALENC,163,0.0
DARIO VALENC,164,0.0
DARIO VALENC,165,0.0
DARIO VALENC,166,0.0
DARIO VALENC,167,0.0
DARIO VALENC,168,1.495527111674476e-08
DARIO VALENC,169,0.0
DARIO VALENC,170,0.0
DARIO VALENC,171,0.0
DARIO VALENC,172,0.0
DARIO VALENC,173,0.0
DARIO VALENC,174,0.0
DARIO VALENC,175,0.0
DARIO VALENC,176,0.0
DARIO VALENC,177,0.0
DARIO VALENC,178,0.0
DARIO VALENC,179,0.0
DARIO VALENC,180,0.0
DARIO VALENC,181,0.0
DARIO VALENC,182,0.0
DARIO VALENC,183,0.0
DARIO VALENC,184,0.0
DARIO VALENC,185,0.0
DARIO VALENC,186,0.0
DARIO VALENC,187,0.0
DARIO VALENC,188,0.0
DARIO VALENC,189,0.0
DARIO VALENC,190,0.0
DARIO VALENC,191,0.0
DARIO VALENC,192,9.26530606199879e-08
EL QUIMBO,1,0.0
EL QUIMBO,2,0.0
EL QUIMBO,3,0.0
EL QUIMBO,4,0.0
EL QUIMBO,5,0.0
EL QUIMBO,6,0.0
EL QUIMBO,7,0.0
EL QUIMBO,8,0.0
EL QUIMBO,9,0.0
EL QUIMBO,10,0.0
EL QUIMBO,11,0.0
EL QUIMBO,12,0.0
EL QUIMBO,13,0.0
EL QUIMBO,14,0.0
EL QUIMBO,15,0.0
EL QUIMBO,16,0.0
EL QUIMBO,17,0.0
EL QUIMBO,18,0.0
EL QUIMBO,19,0.0
EL QUIMBO,20,0.0
EL QUIMBO,21,0.0
EL QUIMBO,22,0.0
EL QUIMBO,23,0.0
EL QUIMBO,24,1.7405763918352444e-08
EL QUIMBO,25,0.0
EL QUIMBO,26,0.0
EL QUIMBO,27,0.0
EL QUIMBO,28,0.0
EL QUIMBO,29,0.0
EL QUIMBO,30,0.0
EL QUIMBO,31,0.0
EL QUIMBO,32,0.0
EL QUIMBO,33,0.0
EL QUIMBO,34,0.0
EL QUIMBO,35,0.0
EL QUIMBO,36,0.0
EL QUIMBO,37,0.0
EL QUIMBO,38,0.0
EL QUIMBO,39,0.0
EL QUIMBO,40,0.0
EL QUIMBO,41,0.0
EL QUIMBO,42,0.0
EL QUIMBO,43,0.0
EL QUIMBO,44,0.0
EL QUIMBO,45,0.0
EL QUIMBO,46,0.0
EL QUIMBO,47,0.0
EL QUIMBO,48,1.064281104112394e-07
EL QUIMBO,49,0.0
EL QUIMBO,50,0.0
EL QUIMBO,51,0.0
EL QUIMBO,52,0.0
EL QUIMBO,53,0.0
EL QUIMBO,54,0.0
EL QUIMBO,55,0.0
EL QUIMBO,56,0.0
EL QUIMBO,57,0.0
EL QUIMBO,58,0.0
EL QUIMBO,59,0.0
EL QUIMBO,60,0.0
EL QUIMBO,61,0.0
EL QUIMBO,62,0.0
EL QUIMBO,63,0.0
EL QUIMBO,64,0.0
EL QUIMBO,65,0.0
EL QUIMBO,66,0.0
EL QUIMBO,67,0.0
EL QUIMBO,68,0.0
EL QUIMBO,69,0.0
EL QUIMBO,70,0.0
EL QUIMBO,71,0.0
EL QUIMBO,72,1.662322461772632e-08
EL QUIMBO,73,0.0
EL QUIMBO,74,0.0
EL QUIMBO,75,0.0
EL QUIMBO,76,0.0
EL QUIMBO,77,0.0
EL QUIMBO,78,0.0
EL QUIMBO,79,0.0
EL QUIMBO,80,0.0
EL QUIMBO,81,0.0
EL QUIMBO,82,0.0
EL QUIMBO,83,0.0
EL QUIMBO,84,0.0
EL QUIMBO,85,0.0
EL QUIMBO,86,0.0
EL QUIMBO,87,0.0
EL QUIMBO,88,0.0
EL QUIMBO,89,0.0
EL QUIMBO,90,0.0
EL QUIMBO,91,0.0
EL QUIMBO,92,0.0
EL QUIMBO,93,0.0
EL QUIMBO,94,0.0
EL QUIMBO,95,0.0
EL QUIMBO,96,9.873469505440994e-08
EL QUIMBO,97,0.0
EL QUIMBO,98,0.0
EL QUIMBO,99,0.0
EL QUIMBO,100,0.0
EL QUIMBO,101,0.0
EL QUIMBO,102,0.0
EL QUIMBO,103,0.0
EL QUIMBO,104,0.0
EL QUIMBO,105,0.0
EL QUIMBO,106,0.0
EL QUIMBO,107,0.0
EL QUIMBO,108,0.0
EL QUIMBO,109,0.0
EL QUIMBO,110,0.0
EL QUIMBO,111,0.0
EL QUIMBO,112,0.0
EL QUIMBO,113,0.0
EL QUIMBO,114,0.0
EL QUIMBO,115,0.0
EL QUIMBO,116,0.0
EL QUIMBO,117,0.0
EL QUIMBO,118,0.0
EL QUIMBO,119,0.0
EL QUIMBO,120,1.655319537216451e-08
EL QUIMBO,121,0.0
EL QUIMBO,122,0.0
EL QUIMBO,123,0.0
EL QUIMBO,124,0.0
EL QUIMBO,125,0.0
EL QUIMBO,126,0.0
EL QUIMBO,127,0.0
EL QUIMBO,128,0.0
EL QUIMBO,129,0.0
EL QUIMBO,130,0.0
EL QUIMBO,131,0.0
EL QUIMBO,132,0.0
EL QUIMBO,133,0.0
EL QUIMBO,134,0.0
EL QUIMBO,135,0.0
EL QUIMBO,136,0.0
EL QUIMBO,137,0.0
EL QUIMBO,138,0.0
EL QUIMBO,139,0.0
EL QUIMBO,140,0.0
EL QUIMBO,141,0.0
EL QUIMBO,142,0.0
EL QUIMBO,143,0.0
EL QUIMBO,144,1.0254976206999717e-07
EL QUIMBO,145,0.0
EL QUIMBO,146,0.0
EL QUIMBO,147,0.0
EL QUIMBO,148,0.0
EL QUIMBO,149,0.0
EL QUIMBO,150,0.0
EL QUIMBO,151,0.0
EL QUIMBO,152,0.0
EL QUIMBO,153,0.0
EL QUIMBO,154,0.0
EL QUIMBO,155,0.0
EL QUIMBO,156,0.0
EL QUIMBO,157,0.0
EL QUIMBO,158,0.0
EL QUIMBO,159,0.0
EL QUIMBO,160,0.0
EL QUIMBO,161,0.0
EL QUIMBO,162,0.0
EL QUIMBO,163,0.0
EL QUIMBO,164,0.0
EL QUIMBO,165,0.0
EL QUIMBO,166,0.0
EL QUIMBO,167,0.0
EL QUIMBO,168,1.54370371963409e-08
EL QUIMBO,169,0.0
EL QUIMBO,170,0.0
EL QUIMBO,171,0.0
EL QUIMBO,172,0.0
EL QUIMBO,173,0.0
EL QUIMBO,174,0.0
EL QUIMBO,175,0.0
EL QUIMBO,176,0.0
EL QUIMBO,177,0.0
EL QUIMBO,178,0.0
EL QUIMBO,179,0.0
EL QUIMBO,180,0.0
EL QUIMBO,181,0.0
EL QUIMBO,182,0.0
EL QUIMBO,183,0.0
EL QUIMBO,184,0.0
EL QUIMBO,185,0.0
EL QUIMBO,186,0.0
EL QUIMBO,187,0.0
EL QUIMBO,188,0.0
EL QUIMBO,189,0.0
EL QUIMBO,190,0.0
EL QUIMBO,191,0.0
EL QUIMBO,192,9.509871867973968e-08
ESCUELAMINAS,1,0.0
ESCUELAMINAS,2,0.0
ESCUELAMINAS,3,0.0
ESCUELAMINAS,4,0.0
ESCUELAMINAS,5,0.0
ESCUELAMINAS,6,0.0
ESCUELAMINAS,7,0.0
ESCUELAMINAS,8,0.0
ESCUELAMINAS,9,0.0
ESCUELAMINAS,10,0.0
ESCUELAMINAS,11,0.0
ESCUELAMINAS,12,0.0
ESCUELAMINAS,13,0.0
ESCUELAMINAS,14,0.0
ESCUELAMINAS,15,0.0
ESCUELAMINAS,16,0.0
ESCUELAMINAS,17,0.0
ESCUELAMINAS,18,0.0
ESCUELAMINAS,19,0.0
ESCUELAMINAS,20,0.0
ESCUELAMINAS,21,0.0
ESCUELAMINAS,22,0.0
ESCUELAMINAS,23,0.0
ESCUELAMINAS,24,1.7934803833086012e-08
ESCUELAMINAS,25,0.0
ESCUELAMINAS,26,0.0
ESCUELAMINAS,27,0.0
ESCUELAMINAS,28,0.0
ESCUELAMINAS,29,0.0
ESCUELAMINAS,30,0.0
ESCUELAMINAS,31,0.0
ESCUELAMINAS,32,0.0
ESCUELAMINAS,33,0.0
ESCUELAMINAS,34,0.0
ESCUELAMINAS,35,0.0
ESCUELAMINAS,36,0.0
ESCUELAMINAS,37,0.0
ESCUELAMINAS,38,0.0
ESCUELAMINAS,39,0.0
ESCUELAMINAS,40,0.0
ESCUELAMINAS,41,0.0
ESCUELAMINAS,42,0.0
ESCUELAMINAS,43,0.0
ESCUELAMINAS,44,0.0
ESCUELAMINAS,45,0.0
ESCUELAMINAS,46,0.0
ESCUELAMINAS,47,0.0
ESCUELAMINAS,48,1.0725827140977535e-07
ESCUELAMINAS,49,0.0
ESCUELAMINAS,50,0.0
ESCUELAMINAS,51,0.0
ESCUELAMINAS,52,0.0
ESCUELAMINAS,53,0.0
ESCUELAMINAS,54,0.0
ESCUELAMINAS,55,0.0
ESCUELAMINAS,56,0.0
ESCUELAMINAS,57,0.0
ESCUELAMINAS,58,0.0
ESCUELAMINAS,59,0.0
ESCUELAMINAS,60,0.0
ESCUELAMINAS,61,0.0
ESCUELAMINAS,62,0.0
ESCUELAMINAS,63,0.0
ESCUELAMINAS,64,0.0
ESCUELAMINAS,65,0.0
ESCUELAMINAS,66,0.0
ESCUELAMINAS,67,0.0
ESCUELAMINAS,68,0.0
ESCUELAMINAS,69,0.0
ESCUELAMINAS,70,0.0
ESCUELAMINAS,71,0.0
ESCUELAMINAS,72,1.704718624154212e-08
ESCUELAMINAS,73,0.0
ESCUELAMINAS,74,0.0
ESCUELAMINAS,75,0.0
ESCUELAMINAS,76,0.0
ESCUELAMINAS,77,0.0
ESCUELAMINAS,78,0.0
ESCUELAMINAS,79,0.0
ESCUELAMINAS,80,0.0
ESCUELAMINAS,81,0.0
ESCUELAMINAS,82,0.0
ESCUELAMINAS,83,0.0
ESCUELAMINAS,84,0.0
ESCUELAMINAS,85,0.0
ESCUELAMINAS,86,0.0
ESCUELAMINAS,87,0.0
ESCUELAMINAS,88,0.0
ESCUELAMINAS,89,0.0
ESCUELAMINAS,90,0.0
ESCUELAMINAS,91,0.0
ESCUELAMINAS,92,0.0
ESCUELAMINAS,93,0.0
ESCUELAMINAS,94,0.0
ESCUELAMINAS,95,0.0
ESCUELAMINAS,96,1.0777558839043499e-07
ESCUELAMINAS,97,0.0
ESCUELAMINAS,98,0.0
ESCUELAMINAS,99,0.0
ESCUELAMINAS,100,0.0
ESCUELAMINAS,101,0.0
ESCUELAMINAS,102,0.0
ESCUELAMINAS,103,0.0
ESCUELAMINAS,104,0.0
ESCUELAMINAS,105,0.0
ESCUELAMINAS,106,0.0
ESCUELAMINAS,107,0.0
ESCUELAMINAS,108,0.0
ESCUELAMINAS,109,0.0
ESCUELAMINAS,110,0.0
ESCUELAMINAS,111,0.0
ESCUELAMINAS,112,0.0
ESCUELAMINAS,113,0.0
ESCUELAMINAS,114,0.0
ESCUELAMINAS,115,0.0
ESCUELAMINAS,116,0.0
ESCUELAMINAS,117,0.0
ESCUELAMINAS,118,0.0
ESCUELAMINAS,119,0.0
ESCUELAMINAS,120,1.6964798972776628e-08
ESCUELAMINAS,121,0.0
ESCUELAMINAS,122,0.0
ESCUELAMINAS,123,0.0
ESCUELAMINAS,124,0.0
ESCUELAMINAS,125,0.0
ESCUELAMINAS,126,0.0
ESCUELAMINAS,127,0.0
ESCUELAMINAS,128,0.0
ESCUELAMINAS,129,0.0
ESCUELAMINAS,130,0.0
ESCUELAMINAS,131,0.0
ESCUELAMINAS,132,0.0
ESCUELAMINAS,133,0.0
ESCUELAMINAS,134,0.0
ESCUELAMINAS,135,0.0
ESCUELAMINAS,136,0.0
ESCUELAMINAS,137,0.0
ESCUELAMINAS,138,0.0
ESCUELAMINAS,139,0.0
ESCUELAMINAS,140,0.0
ESCUELAMINAS,141,0.0
ESCUELAMINAS,142,0.0
ESCUELAMINAS,143,0.0
ESCUELAMINAS,144,1.1075979315024016e-07
ESCUELAMINAS,145,0.0
ESCUELAMINAS,146,0.0
ESCUELAMINAS,147,0.0
ESCUELAMINAS,148,0.0
ESCUELAMINAS,149,0.0
ESCUELAMINAS,150,0.0
ESCUELAMINAS,151,0.0
ESCUELAMINAS,152,0.0
ESCUELAMINAS,153,0.0
ESCUELAMINAS,154,0.0
ESCUELAMINAS,155,0.0
ESCUELAMINAS,156,0.0
ESCUELAMINAS,157,0.0
ESCUELAMINAS,158,0.0
ESCUELAMINAS,159,0.0
ESCUELAMINAS,160,0.0
ESCUELAMINAS,161,0.0
ESCUELAMINAS,162,0.0
ESCUELAMINAS,163,0.0
ESCUELAMINAS,164,0.0
ESCUELAMINAS,165,0.0
ESCUELAMINAS,166,0.0
ESCUELAMINAS,167,0.0
ESCUELAMINAS,168,1.591091983383268e-08
ESCUELAMINAS,169,0.0
ESCUELAMINAS,170,0.0
ESCUELAMINAS,171,0.0
ESCUELAMINAS,172,0.0
ESCUELAMINAS,173,0.0
ESCUELAMINAS,174,0.0
ESCUELAMINAS,175,0.0
ESCUELAMINAS,176,0.0
ESCUELAMINAS,177,0.0
ESCUELAMINAS,178,0.0
ESCUELAMINAS,179,0.0
ESCUELAMINAS,180,0.0
ESCUELAMINAS,181,0.0
ESCUELAMINAS,182,0.0
ESCUELAMINAS,183,0.0
ESCUELAMINAS,184,0.0
ESCUELAMINAS,185,0.0
ESCUELAMINAS,186,0.0
ESCUELAMINAS,187,0.0
ESCUELAMINAS,188,0.0
ESCUELAMINAS,189,0.0
ESCUELAMINAS,190,0.0
ESCUELAMINAS,191,0.0
ESCUELAMINAS,192,1.0149067017313974e-07
ESMERALDA,1,0.0
ESMERALDA,2,0.0
ESMERALDA,3,0.0
ESMERALDA,4,0.0
ESMERALDA,5,0.0
ESMERALDA,6,0.0
ESMERALDA,7,0.0
ESMERALDA,8,0.0
ESMERALDA,9,0.0
ESMERALDA,10,0.0
ESMERALDA,11,0.0
ESMERALDA,12,0.0
ESMERALDA,13,0.0
ESMERALDA,14,0.0
ESMERALDA,15,0.0
ESMERALDA,16,0.0
ESMERALDA,17,0.0
ESMERALDA,18,0.0
ESMERALDA,19,0.0
ESMERALDA,20,0.0
ESMERALDA,21,0.0
ESMERALDA,22,0.0
ESMERALDA,23,0.0
ESMERALDA,24,1.7623309024654824e-08
ESMERALDA,25,0.0
ESMERALDA,26,0.0
ESMERALDA,27,0.0
ESMERALDA,28,0.0
ESMERALDA,29,0.0
ESMERALDA,30,0.0
ESMERALDA,31,0.0
ESMERALDA,32,0.0
ESMERALDA,33,0.0
ESMERALDA,34,0.0
ESMERALDA,35,0.0
ESMERALDA,36,0.0
ESMERALDA,37,0.0
ESMERALDA,38,0.0
ESMERALDA,39,0.0
ESMERALDA,40,0.0
ESMERALDA,41,0.0
ESMERALDA,42,0.0
ESMERALDA,43,0.0
ESMERALDA,44,0.0
ESMERALDA,45,0.0
ESMERALDA,46,0.0
ESMERALDA,47,0.0
ESMERALDA,48,1.2121694081884188e-07
ESMERALDA,49,0.0
ESMERALDA,50,0.0
ESMERALDA,51,0.0
ESMERALDA,52,0.0
ESMERALDA,53,0.0
ESMERALDA,54,0.0
ESMERALDA,55,0.0
ESMERALDA,56,0.0
ESMERALDA,57,0.0
ESMERALDA,58,0.0
ESMERALDA,59,0.0
ESMERALDA,60,0.0
ESMERALDA,61,0.0
ESMERALDA,62,0.0
ESMERALDA,63,0.0
ESMERALDA,64,0.0
ESMERALDA,65,0.0
ESMERALDA,66,0.0
ESMERALDA,67,0.0
ESMERALDA,68,0.0
ESMERALDA,69,0.0
ESMERALDA,70,0.0
ESMERALDA,71,0.0
ESMERALDA,72,0.7926095999999916
ESMERALDA,73,0.0
ESMERALDA,74,0.0
ESMERALDA,75,0.0
ESMERALDA,76,0.0
ESMERALDA,77,0.0
ESMERALDA,78,0.0
ESMERALDA,79,0.0
ESMERALDA,80,0.0
ESMERALDA,81,0.0
ESMERALDA,82,0.0
ESMERALDA,83,0.0
ESMERALDA,84,0.0
ESMERALDA,85,0.0
ESMERALDA,86,0.0
ESMERALDA,87,0.0
ESMERALDA,88,0.0
ESMERALDA,89,0.0
ESMERALDA,90,0.0
ESMERALDA,91,0.0
ESMERALDA,92,0.0
ESMERALDA,93,0.0
ESMERALDA,94,0.0
ESMERALDA,95,0.0
ESMERALDA,96,0.5792279999999437
ESMERALDA,97,0.0
ESMERALDA,98,0.0
ESMERALDA,99,0.0
ESMERALDA,100,0.0
ESMERALDA,101,0.0
ESMERALDA,102,0.0
ESMERALDA,103,0.0
ESMERALDA,104,0.0
ESMERALDA,105,0.0
ESMERALDA,106,0.0
ESMERALDA,107,0.0
ESMERALDA,108,0.0
ESMERALDA,109,0.0
ESMERALDA,110,0.0
ESMERALDA,111,0.0
ESMERALDA,112,0.0
ESMERALDA,113,0.0
ESMERALDA,114,0.0
ESMERALDA,115,0.0
ESMERALDA,116,0.0
ESMERALDA,117,0.0
ESMERALDA,118,0.0
ESMERALDA,119,0.0
ESMERALDA,120,1.6501721802096362e-08
ESMERALDA,121,0.0
ESMERALDA,122,0.0
ESMERALDA,123,0.0
ESMERALDA,124,0.0
ESMERALDA,125,0.0
ESMERALDA,126,0.0
ESMERALDA,127,0.0
ESMERALDA,128,0.0
ESMERALDA,129,0.0
ESMERALDA,130,0.0
ESMERALDA,131,0.0
ESMERALDA,132,0.0
ESMERALDA,133,0.0
ESMERALDA,134,0.0
ESMERALDA,135,0.0
ESMERALDA,136,0.0
ESMERALDA,137,0.0
ESMERALDA,138,0.0
ESMERALDA,139,0.0
ESMERALDA,140,0.0
ESMERALDA,141,0.0
ESMERALDA,142,0.0
ESMERALDA,143,0.0
ESMERALDA,144,1.084816143038832e-07
ESMERALDA,145,0.0
ESMERALDA,146,0.0
ESMERALDA,147,0.0
ESMERALDA,148,0.0
ESMERALDA,149,0.0
ESMERALDA,150,0.0
ESMERALDA,151,0.0
ESMERALDA,152,0.0
ESMERALDA,153,0.0
ESMERALDA,154,0.0
ESMERALDA,155,0.0
ESMERALDA,156,0.0
ESMERALDA,157,0.0
ESMERALDA,158,0.0
ESMERALDA,159,0.0
ESMERALDA,160,0.0
ESMERALDA,161,0.0
ESMERALDA,162,0.0
ESMERALDA,163,0.0
ESMERALDA,164,0.0
ESMERALDA,165,0.0
ESMERALDA,166,0.0
ESMERALDA,167,0.0
ESMERALDA,168,1.5497822939607544e-08
ESMERALDA,169,0.0
ESMERALDA,170,0.0
ESMERALDA,171,0.0
ESMERALDA,172,0.0
ESMERALDA,173,0.0
ESMERALDA,174,0.0
ESMERALDA,175,0.0
ESMERALDA,176,0.0
ESMERALDA,177,0.0
ESMERALDA,178,0.0
ESMERALDA,179,0.0
ESMERALDA,180,0.0
ESMERALDA,181,0.0
ESMERALDA,182,0.0
ESMERALDA,183,0.0
ESMERALDA,184,0.0
ESMERALDA,185,0.0
ESMERALDA,186,0.0
ESMERALDA,187,0.0
ESMERALDA,188,0.0
ESMERALDA,189,0.0
ESMERALDA,190,0.0
ESMERALDA,191,0.0
ESMERALDA,192,9.85705209025587e-08
GUATAPE,1,0.0
GUATAPE,2,0.0
GUATAPE,3,0.0
GUATAPE,4,0.0
GUATAPE,5,0.0
GUATAPE,6,0.0
GUATAPE,7,0.0
GUATAPE,8,0.0
GUATAPE,9,0.0
GUATAPE,10,0.0
GUATAPE,11,0.0
GUATAPE,12,0.0
GUATAPE,13,0.0
GUATAPE,14,0.0
GUATAPE,15,0.0
GUATAPE,16,0.0
GUATAPE,17,0.0
GUATAPE,18,0.0
GUATAPE,19,0.0
GUATAPE,20,0.0
GUATAPE,21,0.0
GUATAPE,22,0.0
GUATAPE,23,0.0
GUATAPE,24,1.8036114584600038e-08
GUATAPE,25,0.0
GUATAPE,26,0.0
GUATAPE,27,0.0
GUATAPE,28,0.0
GUATAPE,29,0.0
GUATAPE,30,0.0
GUATAPE,31,0.0
GUATAPE,32,0.0
GUATAPE,33,0.0
GUATAPE,34,0.0
GUATAPE,35,0.0
GUATAPE,36,0.0
GUATAPE,37,0.0
GUATAPE,38,0.0
GUATAPE,39,0.0
GUATAPE,40,0.0
GUATAPE,41,0.0
GUATAPE,42,0.0
GUATAPE,43,0.0
GUATAPE,44,0.0
