GEN_TP_FUELS_1,GEN_TP_FUELS_2,GEN_TP_FUELS_3,GenFuelUseRate
BARRANQUILL4,38,GASIMPOR,5.412253139130434e-07
BARRANQUILL4,39,GASIMPOR,5.417310436057778e-07
BARRANQUILL4,40,GASIMPOR,5.422523581665273e-07
BARRANQUILL4,41,GASIMPOR,5.43034399894087e-07
BARRANQUILL4,42,GASIMPOR,5.436987558317443e-07
BARRANQUILL4,43,GASIMPOR,5.438642285786759e-07
BARRANQUILL4,44,GASIMPOR,5.763467740748743e-07
BARRANQUILL4,45,GASIMPOR,5.767960829044067e-07
BARRANQUILL4,46,GASIMPOR,5.766042277292613e-07
BARRANQUILL4,47,GASIMPOR,5.759775188621137e-07
BARRANQUILL4,48,GASIMPOR,5.802924845665176e-07
BARRANQUILL4,49,GASIMPOR,1.1107773190838495e-07
BARRANQUILL4,50,GASIMPOR,1.0644145214822161e-07
BARRANQUILL4,51,GASIMPOR,1.0640193860090839e-07
BARRANQUILL4,52,GASIMPOR,1.0638488825287258e-07
BARRANQUILL4,53,GASIMPOR,1.0637766992025694e-07
BARRANQUILL4,54,GASIMPOR,1.0638328109668378e-07
BARRANQUILL4,55,GASIMPOR,1.0642107432356749e-07
BARRANQUILL4,56,GASIMPOR,1.0641949163235437e-07
BARRANQUILL4,57,GASIMPOR,1.0649196342814074e-07
BARRANQUILL4,58,GASIMPOR,1.1135027417067369e-07
BARRANQUILL4,59,GASIMPOR,1.100034892678665e-07
BARRANQUILL4,60,GASIMPOR,1.1037413894301327e-07
BARRANQUILL4,61,GASIMPOR,1.1014909616889462e-07
BARRANQUILL4,62,GASIMPOR,1.101606296176327e-07
BARRANQUILL4,63,GASIMPOR,1.1021688909846777e-07
BARRANQUILL4,64,GASIMPOR,1.0960312718085153e-07
BARRANQUILL4,65,GASIMPOR,1.0968726637221833e-07
BARRANQUILL4,66,GASIMPOR,1.0967342620582888e-07
BARRANQUILL4,67,GASIMPOR,1.0964134364260034e-07
BARRANQUILL4,68,GASIMPOR,1.111492158188767e-07
BARRANQUILL4,69,GASIMPOR,1.1136427801214957e-07
BARRANQUILL4,70,GASIMPOR,1.1113125994367586e-07
BARRANQUILL4,71,GASIMPOR,1.0960128835099014e-07
BARRANQUILL4,72,GASIMPOR,1.1001712927306431e-07
BARRANQUILL4,73,GASIMPOR,5.427859578259176e-07
BARRANQUILL4,74,GASIMPOR,5.42584569813929e-07
BARRANQUILL4,75,GASIMPOR,5.414512829457996e-07
BARRANQUILL4,76,GASIMPOR,5.402222330929101e-07
BARRANQUILL4,77,GASIMPOR,5.399351822689772e-07
BARRANQUILL4,78,GASIMPOR,5.396292816456203e-07
BARRANQUILL4,79,GASIMPOR,5.39305350184566e-07
BARRANQUILL4,80,GASIMPOR,5.384654615416821e-07
BARRANQUILL4,81,GASIMPOR,5.387550781975104e-07
BARRANQUILL4,82,GASIMPOR,5.395671216032391e-07
BARRANQUILL4,83,GASIMPOR,5.397602215633773e-07
BARRANQUILL4,84,GASIMPOR,5.408552456344647e-07
BARRANQUILL4,85,GASIMPOR,5.414959161136981e-07
BARRANQUILL4,86,GASIMPOR,5.421458779677986e-07
BARRANQUILL4,87,GASIMPOR,5.42729922251634e-07
BARRANQUILL4,88,GASIMPOR,5.430258328858043e-07
BARRANQUILL4,89,GASIMPOR,5.434864285415413e-07
BARRANQUILL4,90,GASIMPOR,5.43809093774418e-07
BARRANQUILL4,91,GASIMPOR,5.438467881486054e-07
BARRANQUILL4,92,GASIMPOR,5.763598832104486e-07
BARRANQUILL4,93,GASIMPOR,5.769239610783277e-07
BARRANQUILL4,94,GASIMPOR,5.76739420290357e-07
BARRANQUILL4,95,GASIMPOR,5.760927839144678e-07
BARRANQUILL4,96,GASIMPOR,5.780723611337888e-07
BARRANQUILL4,97,GASIMPOR,1.1056624967064412e-07
BARRANQUILL4,98,GASIMPOR,1.0682718949149905e-07
BARRANQUILL4,99,GASIMPOR,1.0674905103693254e-07
BARRANQUILL4,100,GASIMPOR,1.0672277757313535e-07
BARRANQUILL4,101,GASIMPOR,1.0671392572667043e-07
BARRANQUILL4,102,GASIMPOR,1.0670914490866694e-07
BARRANQUILL4,103,GASIMPOR,1.0673990991534253e-07
BARRANQUILL4,104,GASIMPOR,1.0674917465521382e-07
BARRANQUILL4,105,GASIMPOR,1.1039408025962396e-07
BARRANQUILL4,106,GASIMPOR,1.1056595161820736e-07
BARRANQUILL4,107,GASIMPOR,1.1061280972945754e-07
BARRANQUILL4,108,GASIMPOR,1.1073300634544067e-07
BARRANQUILL4,109,GASIMPOR,1.1022752253541396e-07
BARRANQUILL4,110,GASIMPOR,1.1044903114716437e-07
BARRANQUILL4,111,GASIMPOR,1.1012321942352132e-07
BARRANQUILL4,112,GASIMPOR,1.0996656523465656e-07
BARRANQUILL4,113,GASIMPOR,1.1011142159187497e-07
BARRANQUILL4,114,GASIMPOR,1.1003667811310135e-07
BARRANQUILL4,115,GASIMPOR,1.1061192961978996e-07
BARRANQUILL4,116,GASIMPOR,1.1032106591317759e-07
BARRANQUILL4,117,GASIMPOR,1.0952577725094367e-07
BARRANQUILL4,118,GASIMPOR,1.09960749493879e-07
BARRANQUILL4,119,GASIMPOR,1.1009354646972539e-07
BARRANQUILL4,120,GASIMPOR,1.103682469605809e-07
BARRANQUILL4,121,GASIMPOR,5.409184164396469e-07
BARRANQUILL4,122,GASIMPOR,5.406962707902603e-07
BARRANQUILL4,123,GASIMPOR,5.401300736484782e-07
BARRANQUILL4,124,GASIMPOR,5.397791273368278e-07
BARRANQUILL4,125,GASIMPOR,5.395286699195879e-07
BARRANQUILL4,126,GASIMPOR,5.392747184832806e-07
BARRANQUILL4,127,GASIMPOR,5.388300727668103e-07
BARRANQUILL4,128,GASIMPOR,5.372990012882331e-07
BARRANQUILL4,129,GASIMPOR,5.384499895289162e-07
BARRANQUILL4,130,GASIMPOR,5.38994173931408e-07
BARRANQUILL4,131,GASIMPOR,5.394034459680643e-07
BARRANQUILL4,132,GASIMPOR,5.396936341422993e-07
BARRANQUILL4,133,GASIMPOR,5.400242211410217e-07
BARRANQUILL4,134,GASIMPOR,5.40375565715379e-07
BARRANQUILL4,135,GASIMPOR,5.40663579903206e-07
BARRANQUILL4,136,GASIMPOR,5.407824363021382e-07
BARRANQUILL4,137,GASIMPOR,5.408984525738162e-07
BARRANQUILL4,138,GASIMPOR,5.409176993803109e-07
BARRANQUILL4,139,GASIMPOR,5.416983161221614e-07
BARRANQUILL4,140,GASIMPOR,5.439773871732438e-07
BARRANQUILL4,141,GASIMPOR,5.798192894971728e-07
BARRANQUILL4,142,GASIMPOR,5.714030303033551e-07
BARRANQUILL4,143,GASIMPOR,5.443247255412817e-07
BARRANQUILL4,144,GASIMPOR,5.425755374233616e-07
BARRANQUILL4,145,GASIMPOR,1.0998520527945457e-07
BARRANQUILL4,146,GASIMPOR,1.0998827921756326e-07
BARRANQUILL4,147,GASIMPOR,1.1006536095474597e-07
BARRANQUILL4,148,GASIMPOR,1.1003162010234996e-07
BARRANQUILL4,149,GASIMPOR,1.1001885071669939e-07
BARRANQUILL4,150,GASIMPOR,1.1002628342089498e-07
BARRANQUILL4,151,GASIMPOR,1.1006922526657632e-07
BARRANQUILL4,152,GASIMPOR,1.1007052065557342e-07
BARRANQUILL4,153,GASIMPOR,1.1000188967217594e-07
BARRANQUILL4,154,GASIMPOR,1.100487035379414e-07
BARRANQUILL4,155,GASIMPOR,1.098549360663487e-07
BARRANQUILL4,156,GASIMPOR,1.0957490923668494e-07
BARRANQUILL4,157,GASIMPOR,1.0954878417356368e-07
BARRANQUILL4,158,GASIMPOR,1.0955239875328141e-07
BARRANQUILL4,159,GASIMPOR,1.0959552149482534e-07
BARRANQUILL4,160,GASIMPOR,1.0973396835015921e-07
BARRANQUILL4,161,GASIMPOR,1.0976480409877871e-07
BARRANQUILL4,162,GASIMPOR,1.0976209015848081e-07
BARRANQUILL4,163,GASIMPOR,1.0974469095182875e-07
BARRANQUILL4,164,GASIMPOR,1.1088658378924528e-07
BARRANQUILL4,165,GASIMPOR,1.1088974447339376e-07
BARRANQUILL4,166,GASIMPOR,1.0982498072367758e-07
BARRANQUILL4,167,GASIMPOR,1.0965553812434637e-07
BARRANQUILL4,168,GASIMPOR,1.0955708546772462e-07
BARRANQUILL4,169,GASIMPOR,5.573998765590847e-07
BARRANQUILL4,170,GASIMPOR,5.576016552314644e-07
BARRANQUILL4,171,GASIMPOR,5.5665238643356e-07
BARRANQUILL4,172,GASIMPOR,5.560405555811717e-07
BARRANQUILL4,173,GASIMPOR,5.556183550094714e-07
BARRANQUILL4,174,GASIMPOR,5.553613262798881e-07
BARRANQUILL4,175,GASIMPOR,5.55106428694206e-07
BARRANQUILL4,176,GASIMPOR,5.546844729808824e-07
BARRANQUILL4,177,GASIMPOR,5.549034921376983e-07
BARRANQUILL4,178,GASIMPOR,5.55313486272137e-07
BARRANQUILL4,179,GASIMPOR,5.55755858126822e-07
BARRANQUILL4,180,GASIMPOR,5.563175476079479e-07
BARRANQUILL4,181,GASIMPOR,5.572662650348494e-07
BARRANQUILL4,182,GASIMPOR,5.572082744697438e-07
BARRANQUILL4,183,GASIMPOR,5.573627696499308e-07
BARRANQUILL4,184,GASIMPOR,5.57512805739404e-07
BARRANQUILL4,185,GASIMPOR,5.577618079012057e-07
BARRANQUILL4,186,GASIMPOR,5.579050538132705e-07
BARRANQUILL4,187,GASIMPOR,5.583983739689638e-07
BARRANQUILL4,188,GASIMPOR,5.771181667356372e-07
BARRANQUILL4,189,GASIMPOR,5.772819811985867e-07
BARRANQUILL4,190,GASIMPOR,5.771420431047193e-07
BARRANQUILL4,191,GASIMPOR,5.782690616948277e-07
BARRANQUILL4,192,GASIMPOR,5.586549699302867e-07
CANDELARIA,1,GASIMPOR,1.7254138392913037e-07
CANDELARIA,2,GASIMPOR,1.4341076037426978e-07
CANDELARIA,3,GASIMPOR,1.4301136001279916e-07
CANDELARIA,4,GASIMPOR,1.4288784219577632e-07
CANDELARIA,5,GASIMPOR,1.4285653294279353e-07
CANDELARIA,6,GASIMPOR,1.428727369891753e-07
CANDELARIA,7,GASIMPOR,1.4303809867406779e-07
CANDELARIA,8,GASIMPOR,1.4303599749996792e-07
CANDELARIA,9,GASIMPOR,1.4342217701117086e-07
CANDELARIA,10,GASIMPOR,1.5681309070183376e-07
CANDELARIA,11,GASIMPOR,1.6980031130733102e-07
CANDELARIA,12,GASIMPOR,1.7286263507085153e-07
CANDELARIA,13,GASIMPOR,1.7135181049216104e-07
CANDELARIA,14,GASIMPOR,1.7152232181962579e-07
CANDELARIA,15,GASIMPOR,1.72755638472088e-07
CANDELARIA,16,GASIMPOR,1.7137520023567818e-07
CANDELARIA,17,GASIMPOR,1.7146130428176167e-07
CANDELARIA,18,GASIMPOR,1.715129199091226e-07
CANDELARIA,19,GASIMPOR,1.7125403141149272e-07
CANDELARIA,20,GASIMPOR,1.7846516841460744e-07
CANDELARIA,21,GASIMPOR,1.7888587211323863e-07
CANDELARIA,22,GASIMPOR,1.781364163024008e-07
CANDELARIA,23,GASIMPOR,1.713189090155825e-07
CANDELARIA,24,GASIMPOR,1.7158477221739564e-07
CANDELARIA,25,GASIMPOR,8.098702901011597e-07
CANDELARIA,26,GASIMPOR,8.063023595306033e-07
CANDELARIA,27,GASIMPOR,8.027049117670425e-07
CANDELARIA,28,GASIMPOR,7.984320479625984e-07
CANDELARIA,29,GASIMPOR,7.971310467562736e-07
CANDELARIA,30,GASIMPOR,7.960450573261987e-07
CANDELARIA,31,GASIMPOR,7.944086488792642e-07
CANDELARIA,32,GASIMPOR,7.870120555427234e-07
CANDELARIA,33,GASIMPOR,7.869686174852076e-07
CANDELARIA,34,GASIMPOR,7.888790701877521e-07
CANDELARIA,35,GASIMPOR,7.94572798568429e-07
CANDELARIA,36,GASIMPOR,7.971261554832431e-07
CANDELARIA,37,GASIMPOR,8.014423180942373e-07
CANDELARIA,38,GASIMPOR,8.037199598845723e-07
CANDELARIA,39,GASIMPOR,8.057920753018227e-07
CANDELARIA,40,GASIMPOR,8.07971237953469e-07
CANDELARIA,41,GASIMPOR,8.113791036058993e-07
CANDELARIA,42,GASIMPOR,8.146182003192968e-07
CANDELARIA,43,GASIMPOR,8.164765064628715e-07
CANDELARIA,44,GASIMPOR,9.666874742120264e-07
CANDELARIA,45,GASIMPOR,9.69185314275954e-07
CANDELARIA,46,GASIMPOR,9.681090764896392e-07
CANDELARIA,47,GASIMPOR,9.646759595519027e-07
CANDELARIA,48,GASIMPOR,9.792564425307412e-07
CANDELARIA,49,GASIMPOR,1.7336302205231372e-07
CANDELARIA,50,GASIMPOR,1.5414458525271666e-07
CANDELARIA,51,GASIMPOR,1.5399319389677933e-07
CANDELARIA,52,GASIMPOR,1.5391515030616387e-07
